player,stat_type,line,recommendation,best_edge,prob_over_calibrated,pred_mean,over_odds,under_odds,defense_multiplier,home_away_multiplier,opponent_team
Trevor Lawrence,passing_yards,230.5,UNDER,0.1682787487980089,0.3012048192771084,116.09997414383515,-111.0,-113.0,0.5138395652082648,0.9502127659574467,HOU
Trevor Lawrence,passing_yards,243.5,UNDER,0.1682787487980089,0.3012048192771084,116.09997414383515,-111.0,-113.0,0.5138395652082648,0.9502127659574467,HOU
Trevor Lawrence,passing_yards,244.5,UNDER,0.1682787487980089,0.3012048192771084,116.09997414383515,-111.0,-113.0,0.5138395652082648,0.9502127659574467,HOU
Kyler Murray,passing_yards,222.5,UNDER,0.1682787487980089,0.3012048192771084,109.37495703461146,-111.0,-113.0,0.5164776292869344,1.130020703933747,TEN
Aaron Rodgers,passing_yards,200.5,UNDER,0.1682787487980089,0.3012048192771084,108.05612296302547,-111.0,-113.0,0.513334517266734,0.9740566037735848,LAC
Daniel Jones,passing_yards,256.5,UNDER,0.1682787487980089,0.3012048192771084,140.36278829779752,-111.0,-113.0,0.5132777160443508,0.9664285714285714,ATL
Aaron Rodgers,passing_yards,218.5,UNDER,0.1682787487980089,0.3012048192771084,108.05612296302547,-111.0,-113.0,0.513334517266734,0.9740566037735848,LAC
Aaron Rodgers,passing_yards,203.5,UNDER,0.1682787487980089,0.3012048192771084,108.05612296302547,-111.0,-113.0,0.513334517266734,0.9740566037735848,LAC
Drake Maye,passing_yards,211.5,UNDER,0.1682787487980089,0.3012048192771084,136.6639403995681,-111.0,-113.0,0.514713387803711,1.0193205944798305,NYJ
Jayden Daniels,passing_yards,225.5,UNDER,0.1682787487980089,0.3012048192771084,100.94218711836514,-111.0,-113.0,0.517228154445184,1.006814310051107,SEA
Jayden Daniels,passing_yards,230.5,UNDER,0.1682787487980089,0.3012048192771084,100.94218711836514,-111.0,-113.0,0.517228154445184,1.006814310051107,SEA
Drake Maye,passing_yards,225.5,UNDER,0.1682787487980089,0.3012048192771084,136.6639403995681,-111.0,-113.0,0.514713387803711,1.0193205944798305,NYJ
Jayden Daniels,passing_yards,220.5,UNDER,0.1682787487980089,0.3012048192771084,100.94218711836514,-111.0,-113.0,0.517228154445184,1.006814310051107,SEA
Daniel Jones,passing_yards,250.5,UNDER,0.1682787487980089,0.3012048192771084,140.36278829779752,-111.0,-113.0,0.5132777160443508,0.9664285714285714,ATL
C.J. Stroud,passing_yards,232.5,UNDER,0.1682787487980089,0.3012048192771084,131.61881872107045,-111.0,-113.0,0.5142577937016382,0.9870520231213872,DEN
Spencer Rattler,passing_yards,202.5,UNDER,0.1682787487980089,0.3012048192771084,113.30930601035594,-111.0,-113.0,0.5182550209539217,1.019688041594454,TB
Garrett Wilson,receptions,5.5,UNDER,0.1682240020340707,0.3486842105263157,2.5157803247084236,-137.0,107.0,0.5836541659527721,0.8,CLE
Noah Brown,receptions,1.5,UNDER,0.1682027649769585,0.4285714285714285,1.2292198768600322,-190.0,148.0,0.6146099384300161,1.0,GB
Noah Fant,receptions,3.5,UNDER,0.1680573151040544,0.2195395841207517,1.9433425768878252,124.0,-158.0,0.6083156041376274,0.8769230769230769,CHI
Pat Freiermuth,receiving_yards,21.5,OVER,0.1679022171920812,0.68943331767055,30.374545787306825,-109.0,-116.0,0.5817254120540185,1.4682926829268292,LAC
Puka Nacua,receptions,6.5,UNDER,0.1677018633540373,0.3492063492063492,3.929793213187598,-136.0,107.0,0.6142744479495268,0.8599999999999999,SF
Tony Pollard,rushing_yards,66.5,UNDER,0.1665822298807482,0.2985340491890192,23.62800510805524,-109.0,-115.0,0.5480334454981136,0.992193308550186,LAC
Rachaad White,rushing_yards,59.5,UNDER,0.1664442490439558,0.3008454705822124,19.77240388703771,-110.0,-114.0,0.540058572177442,0.9419689119170984,NE
Rico Dowdle,rushing_yards,52.5,OVER,0.1662342631024712,0.6967506950273539,80.00076482917342,-113.0,-111.0,0.557749422681278,1.403053435114504,NO
Bucky Irving,rushing_yards,70.5,UNDER,0.166032196394093,0.3101582797963831,36.58872499981702,-114.0,-110.0,0.5571713737291896,1.0777777777777775,PHI
Tyler Warren,receptions,5.5,UNDER,0.1644394444171937,0.240418855177948,2.997931863511762,115.0,-147.0,0.58363293168537,1.1176470588235294,ATL
Tetairoa McMillan,receptions,5.5,UNDER,0.164367816091954,0.2666666666666666,2.8269790965492816,103.0,-132.0,0.5963880126182965,1.0363636363636364,NO
Devin Singletary,rushing_yards,33.5,UNDER,0.1640827719848695,0.3121077042056066,7.767077092815649,-114.0,-110.0,0.5641780787809372,0.7594202898550725,CHI
Jalen Nailor,receiving_yards,19.5,OVER,0.1640423173461334,0.7010793543831705,23.2690739428871,-116.0,-109.0,0.6105230372324271,2.168493150684931,BAL
C.J. Stroud,passing_yards,230.5,UNDER,0.1636830995894286,0.3080150136181186,131.61881872107045,-112.0,-112.0,0.5142577937016382,0.9870520231213872,DEN
Joshua Palmer,receptions,2.5,UNDER,0.1635109114249038,0.3486842105263157,1.223840742197012,-134.0,105.0,0.58363293168537,1.0,ATL
Christian Kirk,receptions,2.5,UNDER,0.1629887727448703,0.3492063492063492,2.1315450336640196,-134.0,105.0,0.6206624605678234,0.9047619047619048,JAX
Jared Goff,passing_yards,248.5,UNDER,0.162870796513827,0.3088273166937201,126.6412454753952,-112.0,-112.0,0.5198973508970892,0.9763972736124636,WAS
Jakobi Meyers,receiving_yards,72.5,UNDER,0.1625823243851681,0.313608151805308,23.889406068345934,-114.0,-110.0,0.5848207810353626,1.1825,HOU
Trey McBride,receptions,7.5,UNDER,0.1625178826895565,0.2666666666666666,3.987777751380066,104.0,-133.0,0.6184121638755616,0.9771428571428572,SEA
Josh Reynolds,receptions,2.5,UNDER,0.1611197110423117,0.3486842105263157,1.3594351989155395,-133.0,104.0,0.5949030588735689,1.0,CAR
Andrei Iosivas,receiving_yards,20.5,OVER,0.1608344523198984,0.6913508842447811,28.323808954344525,-113.0,-111.0,0.6133869630707344,1.8385185185185184,CHI
Emeka Egbuka,receptions,5.5,UNDER,0.1606837606837607,0.2666666666666666,2.362946615378353,105.0,-134.0,0.610787104716473,1.009090909090909,NE
Tee Higgins,receptions,5.5,UNDER,0.1606837606837607,0.2666666666666666,2.236013878112149,105.0,-134.0,0.6083156041376274,1.1333333333333333,CHI
Blake Corum,rushing_yards,22.5,OVER,0.1596834175788014,0.6789141868095707,28.961309966719114,-108.0,-116.0,0.5515919721207541,1.3251063829787235,SF
Isaiah Bond,receptions,2.5,UNDER,0.1588652482269503,0.2666666666666666,1.184426505606584,106.0,-135.0,0.610787104716473,0.96,NE
Tez Johnson,receptions,3.5,UNDER,0.1587049520352606,0.3486842105263157,1.5401516736261105,-131.0,103.0,0.610787104716473,0.7846153846153846,NE
Tee Higgins,receptions,4.5,UNDER,0.1587049520352606,0.3486842105263157,2.236013878112149,-131.0,103.0,0.6083156041376274,1.1333333333333333,CHI
Emari Demercado,receptions,1.5,UNDER,0.1587049520352606,0.3486842105263157,0.3870570378104928,-132.0,103.0,0.6184121638755616,0.92,SEA
Hunter Long,receiving_yards,23.5,UNDER,0.1587032890379728,0.3220659417312579,9.726884924952238,-116.0,-108.0,0.5981982364655004,1.1178571428571429,LV
Justin Herbert,rushing_yards,17.5,OVER,0.1579931675057417,0.6992775711754665,25.837083631339972,-118.0,-107.0,0.5493825838686652,1.0912280701754389,PIT
Daniel Jones,rushing_yards,25.5,UNDER,0.1575324947320204,0.3209364047895106,5.342496951718546,-115.0,-109.0,0.5685364318227027,1.363963963963964,ATL
Caleb Williams,passing_yards,231.5,UNDER,0.1574940130633594,0.3164396362257401,126.11156626039126,-113.0,-111.0,0.5177853443394596,0.9640776699029128,NYG
Jordan Mason,receiving_yards,10.5,UNDER,0.1572012277086,0.3282356654952835,1.414918373655901,-118.0,-106.0,0.6105230372324271,0.8333333333333334,BAL
James Cook,receptions,1.5,UNDER,0.1566690190543401,0.3846153846153846,0.4364285126014631,-151.0,118.0,0.6030164475483671,0.85,MIA
Chimere Dike,receiving_yards,16.5,OVER,0.155846012706791,0.6750767819375603,25.124175423366655,-108.0,-116.0,0.5817254120540185,0.9220338983050848,LAC
Michael Carter,receptions,2.5,UNDER,0.1557441458431557,0.3492063492063492,1.1018572913115612,-130.0,102.0,0.6184121638755616,0.7714285714285714,SEA
Ashton Jeanty,receptions,2.5,UNDER,0.155505583922574,0.3980658446488544,1.6692303222631344,-159.0,124.0,0.5880326120762429,0.8933333333333333,DEN
RJ Harvey,rushing_yards,19.5,OVER,0.1544884212257401,0.6850048531506228,28.81657243415533,-113.0,-111.0,0.5485937247014342,2.9612903225806453,LV
Kendre Miller,rushing_yards,14.5,OVER,0.1544640234901602,0.6915010605271973,21.556341950759972,-116.0,-108.0,0.5641780787809372,1.1617021276595745,CHI
Trey McBride,receiving_yards,64.5,UNDER,0.1544420645800611,0.3128476550461071,38.69253090059892,-110.0,-114.0,0.6055889757985813,1.067591836734694,SEA
Chris Moore,receiving_yards,17.5,OVER,0.1543409548883114,0.6804073055992119,23.257389621085927,-111.0,-113.0,0.5958846392025525,1.1338983050847458,DET
Hunter Renfrow,receptions,2.5,UNDER,0.154020650251462,0.3652101189793072,1.046074508804218,-138.0,108.0,0.6118870088901635,0.7454545454545455,DAL
Darren Waller,receptions,3.5,UNDER,0.153803351662739,0.3486842105263157,1.8643098737865689,-128.0,101.0,0.5836541659527721,1.0,CLE
Quinshon Judkins,rushing_yards,86.5,UNDER,0.153692989963294,0.3157905781118233,26.97288557765565,-111.0,-113.0,0.5589797466095646,0.8275,NYJ
Marvin Mims Jr.,receiving_yards,36.5,OVER,0.1529736542176248,0.6878573751478574,44.196983600827515,-115.0,-109.0,0.6192438307588459,1.5764705882352943,DAL
Marquise Brown,receptions,3.5,UNDER,0.1524216524216524,0.3846153846153846,1.912924383942234,-148.0,116.0,0.5861643342578282,1.3142857142857145,BUF
Troy Franklin,receptions,3.5,UNDER,0.1524216524216524,0.3846153846153846,2.6008702565100186,-149.0,116.0,0.6068614507009604,1.04,LV
Marquise Brown,receptions,2.5,OVER,0.1513687600644122,0.5217391304347826,1.912924383942234,170.0,-221.0,0.5861643342578282,1.3142857142857145,BUF
Rachaad White,receiving_yards,26.5,UNDER,0.1513574660633483,0.3294117647058824,12.46968136553007,-116.0,-108.0,0.6027460653432899,1.123076923076923,NE
Saquon Barkley,receptions,2.5,UNDER,0.1513157894736843,0.3486842105263157,1.4929949188022738,-128.0,100.0,0.6146099384300161,0.856,GB
Calvin Ridley,receptions,4.5,UNDER,0.1513157894736843,0.3486842105263157,2.3171003576854474,-128.0,100.0,0.6068614507009604,1.2000000000000002,LV
Jonathan Taylor,receptions,2.5,UNDER,0.1513157894736843,0.3486842105263157,1.4847164483073314,-127.0,100.0,0.58363293168537,0.9487179487179488,ATL
Jaylen Warren,receptions,2.5,UNDER,0.1507936507936508,0.3492063492063492,1.6861419962461848,-128.0,100.0,0.5878422712933754,1.12,LAC
Terry McLaurin,receptions,3.5,UNDER,0.1507936507936508,0.3492063492063492,2.5369962531749253,-127.0,100.0,0.5995665071970251,1.2400000000000002,KC
Luther Burden III,receiving_yards,14.5,OVER,0.1503132815460587,0.6873503185830958,24.07409384208344,-116.0,-109.0,0.6090039155966349,1.9411764705882355,NYG
Quinshon Judkins,receptions,1.5,OVER,0.1502407771218554,0.6829510574956872,1.90246691524142,-114.0,-112.0,0.5921422426154287,2.04,NYJ
Malik Washington,rushing_yards,1.5,OVER,0.1498710869976097,0.6803875189224924,4.440050188523975,-113.0,-111.0,0.5706785661248677,1.2758620689655171,BUF
Calvin Ridley,receiving_yards,33.5,OVER,0.149481215573056,0.6843649365032886,44.32762921300786,-115.0,-109.0,0.5981982364655004,1.0904761904761906,LV
Xavier Worthy,receptions,5.5,UNDER,0.149094544727936,0.2710735224989546,2.1330418417329717,108.0,-138.0,0.5861643342578282,0.92,BUF
Emari Demercado,receiving_yards,7.5,UNDER,0.1490571348156487,0.3294117647058824,0.4700210228766404,-115.0,-109.0,0.6055889757985813,1.08,SEA
Dawson Knox,receiving_yards,24.5,UNDER,0.1490571348156487,0.3294117647058824,13.96151448534277,-115.0,-109.0,0.5955589566095187,1.1538461538461535,MIA
Jonnu Smith,receiving_yards,24.5,UNDER,0.1490571348156487,0.3294117647058824,12.152819677160547,-115.0,-109.0,0.5817254120540185,0.9763440860215054,LAC
Christian Kirk,receiving_yards,38.5,UNDER,0.1490571348156487,0.3294117647058824,14.53038647852816,-115.0,-109.0,0.6174774738370346,0.746816479400749,JAX
J.K. Dobbins,receiving_yards,7.5,UNDER,0.1490571348156487,0.3294117647058824,2.0323588914183777,-115.0,-109.0,0.5981982364655004,1.4333333333333336,LV
Nick Westbrook-Ikhine,receiving_yards,18.5,UNDER,0.1490571348156487,0.3294117647058824,8.404338640434254,-115.0,-109.0,0.5849011991735937,0.9746341463414634,BUF
Dont'e Thornton Jr.,receiving_yards,25.5,UNDER,0.1490571348156487,0.3294117647058824,5.099149716876974,-115.0,-109.0,0.587384045626795,1.224,DEN
Isaac TeSlaa,receiving_yards,16.5,UNDER,0.1490571348156487,0.3294117647058824,3.3639594900178733,-116.0,-109.0,0.6219481116804085,0.8482758620689655,WAS
David Njoku,receiving_yards,36.5,UNDER,0.1490571348156487,0.3294117647058824,18.189793035706252,-115.0,-109.0,0.5901763188659752,0.8283333333333334,NYJ
George Kittle,receiving_yards,49.5,UNDER,0.1490571348156487,0.3294117647058824,18.632984970586296,-115.0,-109.0,0.6012451298936923,1.104,LA
Jerry Jeudy,receptions,3.5,UNDER,0.1488282272846295,0.3486842105263157,1.4301731502369557,-126.0,-101.0,0.5921422426154287,1.176,NYJ
Christian McCaffrey,receptions,5.5,UNDER,0.1488282272846295,0.3486842105263157,3.800544464809852,-127.0,-101.0,0.6115457413249211,1.0894736842105264,LA
D'Andre Swift,receptions,2.5,UNDER,0.1488282272846295,0.3486842105263157,1.3235138616568427,-126.0,-101.0,0.6141132296697468,1.0363636363636364,NYG
Brock Purdy,rushing_yards,7.5,OVER,0.148370229963779,0.6854072670008161,9.238996350494782,-116.0,-108.0,0.5434703735585166,1.0,JAX
Justin Herbert,rushing_yards,18.5,OVER,0.1483470980838093,0.681057378457641,25.837083631339972,-114.0,-110.0,0.5493825838686652,1.0912280701754389,PIT
Calvin Ridley,receptions,3.5,UNDER,0.148306088604596,0.3492063492063492,2.3171003576854474,-127.0,-101.0,0.6068614507009604,1.2000000000000002,LV
David Njoku,receptions,4.5,UNDER,0.1482710926694329,0.2666666666666666,1.9880823005688877,111.0,-141.0,0.5921422426154287,0.8571428571428571,NYJ
George Kittle,receiving_yards,51.5,UNDER,0.1478567426387741,0.3194329769873941,18.632984970586296,-110.0,-114.0,0.6012451298936923,1.104,LA
Quentin Johnston,receiving_yards,24.5,OVER,0.1474846292012439,0.6735509799121444,30.444851862875115,-111.0,-113.0,0.6275314232482179,0.9027027027027028,PIT
Greg Dulcich,receptions,2.5,OVER,0.1471734892787524,0.6842105263157895,2.930821671289141,-116.0,-110.0,0.5861643342578282,1.0,BUF
Kyle Pitts,receiving_yards,46.5,UNDER,0.1467787114845937,0.3294117647058824,26.80802475062784,-114.0,-110.0,0.6127462435400158,0.9324271844660194,IND
Tyler Warren,receiving_yards,61.5,UNDER,0.1467787114845937,0.3294117647058824,32.82914941661503,-114.0,-110.0,0.58137728521811,1.1438423645320197,ATL
Jalin Hyatt,receiving_yards,16.5,UNDER,0.1467787114845937,0.3294117647058824,3.301757385846801,-114.0,-110.0,0.6044437391195211,1.0,SF
Dont'e Thornton Jr.,receiving_yards,28.5,UNDER,0.1467787114845937,0.3294117647058824,5.099149716876974,-114.0,-110.0,0.587384045626795,1.224,DEN
Alvin Kamara,receiving_yards,26.5,UNDER,0.1467787114845937,0.3294117647058824,6.706276865624751,-114.0,-110.0,0.5940978619280728,0.76,CAR
Jerry Jeudy,receiving_yards,50.5,UNDER,0.1467787114845937,0.3294117647058824,15.024890506860428,-114.0,-110.0,0.5901763188659752,1.212173913043478,NYJ
Tetairoa McMillan,receiving_yards,64.5,UNDER,0.1467787114845937,0.3294117647058824,34.670090180827415,-114.0,-110.0,0.5916808466858883,1.0,NO
David Njoku,receiving_yards,41.5,UNDER,0.1467787114845937,0.3294117647058824,18.189793035706252,-114.0,-110.0,0.5901763188659752,0.8283333333333334,NYJ
Kyle Pitts,receiving_yards,47.5,UNDER,0.1467787114845937,0.3294117647058824,26.80802475062784,-114.0,-110.0,0.6127462435400158,0.9324271844660194,IND
Amon-Ra St. Brown,receiving_yards,80.5,UNDER,0.1467787114845937,0.3294117647058824,46.23602754574366,-114.0,-110.0,0.6219481116804085,0.8826086956521739,WAS
Hunter Renfrow,receiving_yards,35.5,UNDER,0.1467787114845937,0.3294117647058824,5.857203442020401,-114.0,-110.0,0.6192438307588459,0.7159420289855072,DAL
Mark Andrews,receiving_yards,45.5,UNDER,0.1467787114845937,0.3294117647058824,13.387348591186557,-114.0,-110.0,0.5935598560073724,0.8052023121387283,MIN
Deebo Samuel Sr.,receiving_yards,55.5,UNDER,0.1467787114845937,0.3294117647058824,18.591461545283632,-114.0,-110.0,0.5958846392025525,0.8482511210762331,DET
Jordan Mason,receiving_yards,9.5,UNDER,0.1467787114845937,0.3294117647058824,1.414918373655901,-114.0,-110.0,0.6105230372324271,0.8333333333333334,BAL
Davante Adams,receiving_yards,64.5,UNDER,0.1467787114845937,0.3294117647058824,33.58196998877999,-114.0,-110.0,0.6044437391195211,0.9927843137254904,SF
Cedric Tillman,receiving_yards,40.5,UNDER,0.1467787114845937,0.3294117647058824,9.172070930887765,-115.0,-110.0,0.5901763188659752,0.7333333333333333,NYJ
Michael Mayer,receiving_yards,45.5,UNDER,0.1467787114845937,0.3294117647058824,12.08866856325685,-115.0,-110.0,0.587384045626795,0.8470588235294118,DEN
TreVeyon Henderson,receiving_yards,24.5,UNDER,0.1467787114845937,0.3294117647058824,9.268999957483766,-114.0,-110.0,0.5901763188659752,1.488888888888889,NYJ
Jakobi Meyers,receiving_yards,66.5,UNDER,0.1467787114845937,0.3294117647058824,23.889406068345934,-114.0,-110.0,0.5848207810353626,1.1825,HOU
Trey McBride,receiving_yards,60.5,UNDER,0.1467787114845937,0.3294117647058824,38.69253090059892,-114.0,-110.0,0.6055889757985813,1.067591836734694,SEA
Justin Jefferson,receiving_yards,80.5,UNDER,0.1467787114845937,0.3294117647058824,41.38522115366442,-114.0,-110.0,0.6105230372324271,0.9285024154589372,BAL
T.J. Hockenson,receiving_yards,34.5,UNDER,0.1467787114845937,0.3294117647058824,16.486410607664226,-114.0,-110.0,0.6105230372324271,1.034108527131783,BAL
Jerry Jeudy,receiving_yards,41.5,UNDER,0.1467787114845937,0.3294117647058824,15.024890506860428,-114.0,-110.0,0.5901763188659752,1.212173913043478,NYJ
Nico Collins,receiving_yards,80.5,UNDER,0.1467787114845937,0.3294117647058824,47.37803710204755,-114.0,-110.0,0.6174774738370346,1.2576923076923077,JAX
Davante Adams,receiving_yards,59.5,UNDER,0.1467787114845937,0.3294117647058824,33.58196998877999,-114.0,-110.0,0.6044437391195211,0.9927843137254904,SF
Trey McBride,receptions,6.5,UNDER,0.1463652944241793,0.3486842105263157,3.987777751380066,-125.0,-102.0,0.6184121638755616,0.9771428571428572,SEA
Elic Ayomanor,receptions,3.5,UNDER,0.1448559670781893,0.2666666666666666,1.9160897462270992,112.0,-143.0,0.5878422712933754,1.1,LAC
Zach Ertz,receiving_yards,44.5,UNDER,0.1445218845832171,0.3294117647058824,23.337347086579808,-113.0,-111.0,0.5958846392025525,1.2,DET
Jonnu Smith,receiving_yards,20.5,UNDER,0.1445218845832171,0.3294117647058824,12.152819677160547,-113.0,-111.0,0.5817254120540185,0.9763440860215054,LAC
Cedric Tillman,receiving_yards,39.5,UNDER,0.1445218845832171,0.3294117647058824,9.172070930887765,-113.0,-111.0,0.5901763188659752,0.7333333333333333,NYJ
Xavier Worthy,receiving_yards,62.5,UNDER,0.1445218845832171,0.3294117647058824,19.418218767535546,-113.0,-111.0,0.5849011991735937,0.7815008726003491,BUF
Justin Jefferson,receiving_yards,75.5,UNDER,0.1445218845832171,0.3294117647058824,41.38522115366442,-113.0,-111.0,0.6105230372324271,0.9285024154589372,BAL
Tetairoa McMillan,receiving_yards,65.5,UNDER,0.1445218845832171,0.3294117647058824,34.670090180827415,-113.0,-111.0,0.5916808466858883,1.0,NO
Rashod Bateman,receiving_yards,38.5,UNDER,0.1445218845832171,0.3294117647058824,11.437486333148712,-113.0,-111.0,0.5935598560073724,0.808029197080292,MIN
Alvin Kamara,receiving_yards,24.5,UNDER,0.1445218845832171,0.3294117647058824,6.706276865624751,-113.0,-111.0,0.5940978619280728,0.76,CAR
T.J. Hockenson,receiving_yards,41.5,UNDER,0.1445218845832171,0.3294117647058824,16.486410607664226,-113.0,-111.0,0.6105230372324271,1.034108527131783,BAL
Tyler Warren,receiving_yards,55.5,UNDER,0.1445218845832171,0.3294117647058824,32.82914941661503,-113.0,-111.0,0.58137728521811,1.1438423645320197,ATL
Tory Horton,receiving_yards,34.5,UNDER,0.1445218845832171,0.3294117647058824,8.252236616072599,-113.0,-111.0,0.6219481116804085,1.1070422535211268,WAS
Davante Adams,receiving_yards,60.5,UNDER,0.1445218845832171,0.3294117647058824,33.58196998877999,-113.0,-111.0,0.6044437391195211,0.9927843137254904,SF
Garrett Wilson,receiving_yards,62.5,UNDER,0.1445218845832171,0.3294117647058824,26.24626797642491,-113.0,-111.0,0.5806405644838818,0.820722891566265,CLE
Travis Hunter,receiving_yards,48.5,UNDER,0.1445218845832171,0.3294117647058824,23.866516014800784,-113.0,-111.0,0.6012451298936923,1.185,LA
Mike Gesicki,receiving_yards,14.5,UNDER,0.1445218845832171,0.3294117647058824,8.002761072090399,-113.0,-111.0,0.5958846392025525,1.3071428571428572,DET
T.J. Hockenson,receiving_yards,38.5,UNDER,0.1445218845832171,0.3294117647058824,16.486410607664226,-113.0,-111.0,0.6105230372324271,1.034108527131783,BAL
Trey McBride,receiving_yards,61.5,UNDER,0.1445218845832171,0.3294117647058824,38.69253090059892,-113.0,-111.0,0.6055889757985813,1.067591836734694,SEA
Christian Kirk,receiving_yards,40.5,UNDER,0.1445218845832171,0.3294117647058824,14.53038647852816,-113.0,-111.0,0.6174774738370346,0.746816479400749,JAX
Jayden Higgins,receiving_yards,34.5,UNDER,0.1445218845832171,0.3294117647058824,11.774726390568496,-113.0,-111.0,0.6174774738370346,1.212173913043478,JAX
Marquise Brown,receiving_yards,61.5,UNDER,0.1445218845832171,0.3294117647058824,23.95485050002156,-113.0,-111.0,0.5849011991735937,1.631496062992126,BUF
Adam Thielen,receiving_yards,4.5,OVER,0.1444643273886242,0.6815013644256613,6.969935069598703,-116.0,-108.0,0.6105230372324271,2.018181818181818,BAL
Amon-Ra St. Brown,receptions,6.5,UNDER,0.1439266269121079,0.3486842105263157,4.515528947093548,-124.0,-103.0,0.6047650918758015,0.9406451612903226,WAS
Pat Bryant,receiving_yards,10.5,OVER,0.143703359866824,0.6828738667792664,13.967428154103231,-117.0,-107.0,0.5981982364655004,1.1933333333333334,LV
Zach Ertz,receptions,3.5,UNDER,0.1436865021770682,0.3846153846153846,2.463193456544679,-142.0,112.0,0.5977715114568858,1.1333333333333333,DET
Evan Engram,receptions,3.5,UNDER,0.1435071133335673,0.3491037241048562,2.082802979880072,-124.0,-103.0,0.6068614507009604,1.176,LV
Michael Mayer,receptions,2.5,UNDER,0.1434044882320744,0.3492063492063492,1.3179003500385074,-123.0,-103.0,0.5880326120762429,0.84,DEN
Ladd McConkey,receptions,5.5,UNDER,0.1434044882320744,0.3492063492063492,3.925317722492897,-123.0,-103.0,0.6294379122454832,1.1333333333333333,PIT
Justin Jefferson,receptions,6.5,UNDER,0.1431693989071039,0.2666666666666666,3.259721701458767,112.0,-144.0,0.6165385536876572,0.85,BAL
Deebo Samuel Sr.,receiving_yards,53.5,UNDER,0.1430933359132429,0.3330971402772332,18.591461545283632,-114.0,-110.0,0.5958846392025525,0.8482511210762331,DET
Kyle Monangai,rushing_yards,21.5,OVER,0.1428571428571428,0.6666666666666666,38.65199213797772,-110.0,-114.0,0.5711599173788634,0.8358490566037736,NYG
CeeDee Lamb,receiving_yards,77.5,UNDER,0.1427245887584058,0.3334658874320703,58.04007069680512,-114.0,-110.0,0.605943083962113,1.0449275362318842,ARI
Dont'e Thornton Jr.,receiving_yards,27.5,UNDER,0.1422863485016647,0.3294117647058824,5.099149716876974,-112.0,-112.0,0.587384045626795,1.224,DEN
Deebo Samuel Sr.,receiving_yards,59.5,UNDER,0.1422863485016647,0.3294117647058824,18.591461545283632,-112.0,-112.0,0.5958846392025525,0.8482511210762331,DET
DJ Moore,receiving_yards,51.5,UNDER,0.1422863485016647,0.3294117647058824,30.112978395674592,-112.0,-112.0,0.6090039155966349,0.8435424354243543,NYG
Garrett Wilson,receiving_yards,65.5,UNDER,0.1422863485016647,0.3294117647058824,26.24626797642491,-112.0,-112.0,0.5806405644838818,0.820722891566265,CLE
Josh Downs,receiving_yards,45.5,UNDER,0.1422863485016647,0.3294117647058824,25.193213548490395,-112.0,-112.0,0.58137728521811,0.9495652173913044,ATL
CeeDee Lamb,receiving_yards,78.5,UNDER,0.1422863485016647,0.3294117647058824,58.04007069680512,-112.0,-112.0,0.605943083962113,1.0449275362318842,ARI
Tyler Warren,receiving_yards,59.5,UNDER,0.1422863485016647,0.3294117647058824,32.82914941661503,-112.0,-112.0,0.58137728521811,1.1438423645320197,ATL
Jauan Jennings,receiving_yards,51.5,UNDER,0.1422863485016647,0.3294117647058824,22.106265341647727,-112.0,-112.0,0.6012451298936923,1.0242424242424242,LA
Tyler Lockett,receiving_yards,22.5,UNDER,0.1422863485016647,0.3294117647058824,3.1642369174730196,-112.0,-112.0,0.587384045626795,0.85,DEN
Cedric Tillman,receptions,4.5,UNDER,0.1420996743686325,0.2611261320829803,1.0512777551751118,116.0,-148.0,0.5921422426154287,0.7666666666666666,NYJ
Jalen Coker,receiving_yards,24.5,OVER,0.1420275750654456,0.6769112959956781,28.927954020835493,-115.0,-109.0,0.5916808466858883,3.1333333333333333,NO
Isiah Pacheco,rushing_yards,51.5,UNDER,0.1416612092916606,0.3278223587834568,28.190676929072193,-111.0,-113.0,0.563252149270233,1.1049056603773586,WAS
Bucky Irving,rushing_yards,69.5,UNDER,0.1414061312780186,0.3280774367970988,36.58872499981702,-111.0,-113.0,0.5571713737291896,1.0777777777777775,PHI
RJ Harvey,receptions,2.5,UNDER,0.1409897292250234,0.3492063492063492,1.4667258057193169,-123.0,-104.0,0.6068614507009604,0.825,LV
Emeka Egbuka,receptions,3.5,UNDER,0.1409897292250234,0.3492063492063492,2.362946615378353,-123.0,-104.0,0.610787104716473,1.009090909090909,NE
Jakobi Meyers,receiving_yards,58.5,UNDER,0.1400718033692349,0.3294117647058824,23.889406068345934,-111.0,-113.0,0.5848207810353626,1.1825,HOU
Evan Engram,receiving_yards,36.5,UNDER,0.1400718033692349,0.3294117647058824,16.505888606132913,-111.0,-113.0,0.5981982364655004,1.1149425287356325,LV
Jerry Jeudy,receiving_yards,40.5,UNDER,0.1400718033692349,0.3294117647058824,15.024890506860428,-111.0,-113.0,0.5901763188659752,1.212173913043478,NYJ
Allen Lazard,receiving_yards,13.5,UNDER,0.1400718033692349,0.3294117647058824,6.644953544161892,-111.0,-113.0,0.617773692202291,0.9649122807017544,CIN
David Njoku,receiving_yards,37.5,UNDER,0.1400718033692349,0.3294117647058824,18.189793035706252,-111.0,-113.0,0.5901763188659752,0.8283333333333334,NYJ
Davante Adams,receiving_yards,62.5,UNDER,0.1400718033692349,0.3294117647058824,33.58196998877999,-111.0,-113.0,0.6044437391195211,0.9927843137254904,SF
