week,player,position,market,pick,line,model_prob,model_projection,market_prob,edge,actual_value,actual_outcome,predicted_outcome,bet_won,prediction_correct,profit,result
6,J.Love,QB,player_rush_yds,Under 44.5,44.5,0.92,8.857142857142858,0.5238095238095238,0.3961904761904762,26,UNDER,UNDER,True,True,0.909,unknown
6,J.Love,QB,player_rush_yds,Under 64.5,64.5,0.92,8.857142857142858,0.5238095238095238,0.3961904761904762,26,UNDER,UNDER,True,True,0.909,unknown
6,A.Dillon,RB,player_reception_yds,Under 24.5,24.5,0.92,0.0,0.5238095238095238,0.3961904761904762,18,UNDER,UNDER,True,True,0.909,unknown
6,J.Taylor,RB,player_rush_yds,Under 84.5,84.5,0.92,43.63636363636363,0.5238095238095238,0.3961904761904762,123,OVER,UNDER,False,False,-1.0,unknown
6,J.Taylor,RB,player_rush_yds,Over 19.5,19.5,0.92,43.63636363636363,0.5238095238095238,0.3961904761904762,123,OVER,OVER,True,True,0.909,unknown
6,A.Dillon,RB,player_receptions,Under 2.5,2.5,0.92,0.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,R.Dowdle,RB,player_reception_yds,Under 69.5,69.5,0.92,9.6,0.5238095238095238,0.3961904761904762,56,UNDER,UNDER,True,True,0.909,unknown
6,J.Johnson,TE,player_receptions,Under 3.5,3.5,0.92,2.4,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,J.Johnson,TE,player_receptions,Under 4.5,4.5,0.92,2.4,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,J.Johnson,TE,player_receptions,Under 5.5,5.5,0.92,2.4,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,R.Dowdle,RB,player_rush_yds,Over 19.5,19.5,0.92,57.8,0.5238095238095238,0.3961904761904762,183,OVER,OVER,True,True,0.909,unknown
6,R.Dowdle,RB,player_rush_yds,Under 84.5,84.5,0.92,57.8,0.5238095238095238,0.3961904761904762,183,OVER,UNDER,False,False,-1.0,unknown
6,R.Dowdle,RB,player_reception_yds,Under 24.5,24.5,0.92,9.6,0.5238095238095238,0.3961904761904762,56,OVER,UNDER,False,False,-1.0,unknown
6,R.Dowdle,RB,player_reception_yds,Under 39.5,39.5,0.92,9.6,0.5238095238095238,0.3961904761904762,56,OVER,UNDER,False,False,-1.0,unknown
6,R.Dowdle,RB,player_reception_yds,Under 54.5,54.5,0.92,9.6,0.5238095238095238,0.3961904761904762,56,OVER,UNDER,False,False,-1.0,unknown
6,R.Dowdle,RB,player_reception_yds,Under 84.5,84.5,0.92,9.6,0.5238095238095238,0.3961904761904762,56,UNDER,UNDER,True,True,0.909,unknown
6,T.Tagovailoa,QB,player_pass_yds,Under 299.5,299.5,0.92,201.6,0.5238095238095238,0.3961904761904762,205,UNDER,UNDER,True,True,0.909,unknown
6,R.Dowdle,RB,player_receptions,Under 2.5,2.5,0.92,1.6,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0,unknown
6,R.Dowdle,RB,player_receptions,Under 3.5,3.5,0.92,1.6,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0,unknown
6,R.Dowdle,RB,player_receptions,Under 4.5,4.5,0.92,1.6,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909,unknown
6,R.Dowdle,RB,player_receptions,Under 5.5,5.5,0.92,1.6,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909,unknown
6,R.Dowdle,RB,player_receptions,Under 6.5,6.5,0.92,1.6,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909,unknown
6,J.Dobbins,RB,player_rush_yds,Over 19.5,19.5,0.92,80.4,0.5238095238095238,0.3961904761904762,40,OVER,OVER,True,True,0.909,unknown
6,J.Dobbins,RB,player_rush_yds,Over 44.5,44.5,0.92,80.4,0.5238095238095238,0.3961904761904762,40,UNDER,OVER,False,False,-1.0,unknown
6,T.Tagovailoa,QB,player_pass_yds,Under 274.5,274.5,0.92,201.6,0.5238095238095238,0.3961904761904762,205,UNDER,UNDER,True,True,0.909,unknown
6,A.Dillon,RB,player_reception_yds,Under 39.5,39.5,0.92,0.0,0.5238095238095238,0.3961904761904762,18,UNDER,UNDER,True,True,0.909,unknown
6,A.Dillon,RB,player_receptions,Under 3.5,3.5,0.92,0.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,J.Waddle,WR,player_receptions,Over 2.5,2.5,0.92,4.6,0.5238095238095238,0.3961904761904762,6,OVER,OVER,True,True,0.909,unknown
6,V.Jefferson,WR,player_reception_yds,Under 54.5,54.5,0.92,8.0,0.5238095238095238,0.3961904761904762,75,OVER,UNDER,False,False,-1.0,unknown
6,T.Higgins,WR,player_reception_yds,Under 54.5,54.5,0.92,31.6,0.5238095238095238,0.3961904761904762,62,OVER,UNDER,False,False,-1.0,unknown
6,T.Higgins,WR,player_reception_yds,Under 69.5,69.5,0.92,31.6,0.5238095238095238,0.3961904761904762,62,UNDER,UNDER,True,True,0.909,unknown
6,T.Higgins,WR,player_reception_yds,Under 84.5,84.5,0.92,31.6,0.5238095238095238,0.3961904761904762,62,UNDER,UNDER,True,True,0.909,unknown
6,T.Higgins,WR,player_receptions,Under 4.5,4.5,0.92,2.6,0.5238095238095238,0.3961904761904762,5,OVER,UNDER,False,False,-1.0,unknown
6,T.Higgins,WR,player_receptions,Under 5.5,5.5,0.92,2.6,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909,unknown
6,T.Higgins,WR,player_receptions,Under 6.5,6.5,0.92,2.6,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909,unknown
6,V.Jefferson,WR,player_reception_yds,Under 24.5,24.5,0.92,8.0,0.5238095238095238,0.3961904761904762,75,OVER,UNDER,False,False,-1.0,unknown
6,V.Jefferson,WR,player_reception_yds,Under 39.5,39.5,0.92,8.0,0.5238095238095238,0.3961904761904762,75,OVER,UNDER,False,False,-1.0,unknown
6,V.Jefferson,WR,player_reception_yds,Under 69.5,69.5,0.92,8.0,0.5238095238095238,0.3961904761904762,75,OVER,UNDER,False,False,-1.0,unknown
6,J.Jeudy,WR,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909,unknown
6,V.Jefferson,WR,player_reception_yds,Under 84.5,84.5,0.92,8.0,0.5238095238095238,0.3961904761904762,75,UNDER,UNDER,True,True,0.909,unknown
6,V.Jefferson,WR,player_receptions,Under 2.5,2.5,0.92,1.3333333333333333,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0,unknown
6,V.Jefferson,WR,player_receptions,Under 3.5,3.5,0.92,1.3333333333333333,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0,unknown
6,V.Jefferson,WR,player_receptions,Under 4.5,4.5,0.92,1.3333333333333333,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909,unknown
6,V.Jefferson,WR,player_receptions,Under 5.5,5.5,0.92,1.3333333333333333,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909,unknown
6,V.Jefferson,WR,player_receptions,Under 6.5,6.5,0.92,1.3333333333333333,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909,unknown
6,J.Waddle,WR,player_reception_yds,Over 24.5,24.5,0.92,59.0,0.5238095238095238,0.3961904761904762,95,OVER,OVER,True,True,0.909,unknown
6,J.Waddle,WR,player_reception_yds,Under 84.5,84.5,0.92,59.0,0.5238095238095238,0.3961904761904762,95,OVER,UNDER,False,False,-1.0,unknown
6,J.Jeudy,WR,player_receptions,Under 6.5,6.5,0.92,3.0,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909,unknown
6,J.Jeudy,WR,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,5,OVER,UNDER,False,False,-1.0,unknown
6,A.Dillon,RB,player_receptions,Under 4.5,4.5,0.92,0.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,D.Swift,RB,player_receptions,Under 4.5,4.5,0.92,3.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,A.Dillon,RB,player_receptions,Under 5.5,5.5,0.92,0.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,D.Swift,RB,player_rush_yds,Over 19.5,19.5,0.92,46.75,0.5238095238095238,0.3961904761904762,108,OVER,OVER,True,True,0.909,unknown
6,D.Swift,RB,player_rush_yds,Under 64.5,64.5,0.92,46.75,0.5238095238095238,0.3961904761904762,108,OVER,UNDER,False,False,-1.0,unknown
6,D.Swift,RB,player_rush_yds,Under 84.5,84.5,0.92,46.75,0.5238095238095238,0.3961904761904762,108,OVER,UNDER,False,False,-1.0,unknown
6,D.Swift,RB,player_reception_yds,Under 39.5,39.5,0.92,21.25,0.5238095238095238,0.3961904761904762,67,OVER,UNDER,False,False,-1.0,unknown
6,D.Swift,RB,player_reception_yds,Under 54.5,54.5,0.92,21.25,0.5238095238095238,0.3961904761904762,67,OVER,UNDER,False,False,-1.0,unknown
6,D.Swift,RB,player_reception_yds,Under 69.5,69.5,0.92,21.25,0.5238095238095238,0.3961904761904762,67,UNDER,UNDER,True,True,0.909,unknown
6,D.Swift,RB,player_reception_yds,Under 84.5,84.5,0.92,21.25,0.5238095238095238,0.3961904761904762,67,UNDER,UNDER,True,True,0.909,unknown
6,D.Swift,RB,player_receptions,Under 5.5,5.5,0.92,3.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
6,J.Jeudy,WR,player_reception_yds,Under 84.5,84.5,0.92,39.4,0.5238095238095238,0.3961904761904762,43,UNDER,UNDER,True,True,0.909,unknown
6,C.Kmet,TE,player_receptions,Under 2.5,2.5,0.92,1.75,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909,unknown
6,J.Hurts,QB,player_pass_yds,Under 249.5,249.5,0.92,177.8,0.5238095238095238,0.3961904761904762,283,OVER,UNDER,False,False,-1.0,unknown
6,J.Hurts,QB,player_pass_yds,Under 274.5,274.5,0.92,177.8,0.5238095238095238,0.3961904761904762,283,OVER,UNDER,False,False,-1.0,unknown
6,J.Hurts,QB,player_pass_yds,Under 299.5,299.5,0.92,177.8,0.5238095238095238,0.3961904761904762,283,UNDER,UNDER,True,True,0.909,unknown
6,J.Hurts,QB,player_rush_yds,Over 19.5,19.5,0.92,36.4,0.5238095238095238,0.3961904761904762,13,UNDER,OVER,False,False,-1.0,unknown
6,J.Jeudy,WR,player_reception_yds,Over 24.5,24.5,0.92,39.4,0.5238095238095238,0.3961904761904762,43,OVER,OVER,True,True,0.909,unknown
6,J.Jeudy,WR,player_reception_yds,Under 54.5,54.5,0.92,39.4,0.5238095238095238,0.3961904761904762,43,UNDER,UNDER,True,True,0.909,unknown
6,J.Jeudy,WR,player_reception_yds,Under 69.5,69.5,0.92,39.4,0.5238095238095238,0.3961904761904762,43,UNDER,UNDER,True,True,0.909,unknown
6,C.Kupp,WR,player_reception_yds,Under 69.5,69.5,0.92,44.2,0.5238095238095238,0.3961904761904762,40,UNDER,UNDER,True,True,0.909,unknown
6,A.Kamara,RB,player_receptions,Under 6.5,6.5,0.92,3.4,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909,unknown
5,T.McMillan,WR,player_reception_yds,Over 24.5,24.5,0.92,69.5,0.5238095238095238,0.3961904761904762,73,OVER,OVER,True,True,0.909,unknown
5,H.Fannin,TE,player_receptions,Under 6.5,6.5,0.92,4.25,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909,unknown
5,D.Gabriel,QB,player_pass_yds,Under 249.5,249.5,0.92,9.5,0.5238095238095238,0.3961904761904762,190,UNDER,UNDER,True,True,0.909,unknown
5,D.Gabriel,QB,player_pass_yds,Under 274.5,274.5,0.92,9.5,0.5238095238095238,0.3961904761904762,190,UNDER,UNDER,True,True,0.909,unknown
5,D.Gabriel,QB,player_pass_yds,Under 299.5,299.5,0.92,9.5,0.5238095238095238,0.3961904761904762,190,UNDER,UNDER,True,True,0.909,unknown
5,C.Dike,WR,player_reception_yds,Under 24.5,24.5,0.92,0.25,0.5238095238095238,0.3961904761904762,17,UNDER,UNDER,True,True,0.909,unknown
5,C.Dike,WR,player_reception_yds,Under 39.5,39.5,0.92,0.25,0.5238095238095238,0.3961904761904762,17,UNDER,UNDER,True,True,0.909,unknown
5,C.Dike,WR,player_receptions,Under 2.5,2.5,0.92,1.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,C.Dike,WR,player_receptions,Under 3.5,3.5,0.92,1.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,C.Dike,WR,player_receptions,Under 4.5,4.5,0.92,1.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,C.Dike,WR,player_receptions,Under 5.5,5.5,0.92,1.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,C.Skattebo,RB,player_rush_yds,Over 19.5,19.5,0.92,45.25,0.5238095238095238,0.3961904761904762,59,OVER,OVER,True,True,0.909,unknown
5,C.Skattebo,RB,player_rush_yds,Under 64.5,64.5,0.92,45.25,0.5238095238095238,0.3961904761904762,59,UNDER,UNDER,True,True,0.909,unknown
5,C.Skattebo,RB,player_rush_yds,Under 84.5,84.5,0.92,45.25,0.5238095238095238,0.3961904761904762,59,UNDER,UNDER,True,True,0.909,unknown
5,C.Skattebo,RB,player_reception_yds,Under 39.5,39.5,0.92,24.5,0.5238095238095238,0.3961904761904762,45,OVER,UNDER,False,False,-1.0,unknown
5,C.Skattebo,RB,player_reception_yds,Under 54.5,54.5,0.92,24.5,0.5238095238095238,0.3961904761904762,45,UNDER,UNDER,True,True,0.909,unknown
5,C.Skattebo,RB,player_reception_yds,Under 69.5,69.5,0.92,24.5,0.5238095238095238,0.3961904761904762,45,UNDER,UNDER,True,True,0.909,unknown
5,C.Skattebo,RB,player_reception_yds,Under 84.5,84.5,0.92,24.5,0.5238095238095238,0.3961904761904762,45,UNDER,UNDER,True,True,0.909,unknown
5,C.Skattebo,RB,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,6,OVER,UNDER,False,False,-1.0,unknown
5,C.Skattebo,RB,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,6,OVER,UNDER,False,False,-1.0,unknown
5,C.Skattebo,RB,player_receptions,Under 6.5,6.5,0.92,3.0,0.5238095238095238,0.3961904761904762,6,UNDER,UNDER,True,True,0.909,unknown
5,D.Gabriel,QB,player_pass_yds,Under 224.5,224.5,0.92,9.5,0.5238095238095238,0.3961904761904762,190,UNDER,UNDER,True,True,0.909,unknown
5,D.Gabriel,QB,player_pass_yds,Under 199.5,199.5,0.92,9.5,0.5238095238095238,0.3961904761904762,190,UNDER,UNDER,True,True,0.909,unknown
5,J.Dart,QB,player_rush_yds,Under 84.5,84.5,0.92,18.0,0.5238095238095238,0.3961904761904762,55,UNDER,UNDER,True,True,0.909,unknown
5,C.Ward,QB,player_pass_yds,Under 224.5,224.5,0.92,87.71428571428571,0.5238095238095238,0.3961904761904762,265,OVER,UNDER,False,False,-1.0,unknown
5,O.Hampton,RB,player_reception_yds,Under 39.5,39.5,0.92,27.5,0.5238095238095238,0.3961904761904762,26,UNDER,UNDER,True,True,0.909,unknown
5,O.Hampton,RB,player_reception_yds,Under 54.5,54.5,0.92,27.5,0.5238095238095238,0.3961904761904762,26,UNDER,UNDER,True,True,0.909,unknown
5,O.Hampton,RB,player_reception_yds,Under 69.5,69.5,0.92,27.5,0.5238095238095238,0.3961904761904762,26,UNDER,UNDER,True,True,0.909,unknown
5,O.Hampton,RB,player_receptions,Under 5.5,5.5,0.92,3.5,0.5238095238095238,0.3961904761904762,6,OVER,UNDER,False,False,-1.0,unknown
5,O.Hampton,RB,player_receptions,Under 6.5,6.5,0.92,3.5,0.5238095238095238,0.3961904761904762,6,UNDER,UNDER,True,True,0.909,unknown
5,I.TeSlaa,WR,player_reception_yds,Under 24.5,24.5,0.92,14.0,0.5238095238095238,0.3961904761904762,12,UNDER,UNDER,True,True,0.909,unknown
5,I.TeSlaa,WR,player_receptions,Under 2.5,2.5,0.92,0.6666666666666666,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909,unknown
5,C.Ward,QB,player_pass_yds,Under 199.5,199.5,0.92,87.71428571428571,0.5238095238095238,0.3961904761904762,265,OVER,UNDER,False,False,-1.0,unknown
5,C.Ward,QB,player_pass_yds,Under 249.5,249.5,0.92,87.71428571428571,0.5238095238095238,0.3961904761904762,265,OVER,UNDER,False,False,-1.0,unknown
5,J.Dart,QB,player_rush_yds,Under 64.5,64.5,0.92,18.0,0.5238095238095238,0.3961904761904762,55,UNDER,UNDER,True,True,0.909,unknown
5,C.Ward,QB,player_pass_yds,Under 274.5,274.5,0.92,87.71428571428571,0.5238095238095238,0.3961904761904762,265,UNDER,UNDER,True,True,0.909,unknown
5,C.Ward,QB,player_pass_yds,Under 299.5,299.5,0.92,87.71428571428571,0.5238095238095238,0.3961904761904762,265,UNDER,UNDER,True,True,0.909,unknown
5,J.Dart,QB,player_pass_yds,Under 199.5,199.5,0.92,37.0,0.5238095238095238,0.3961904761904762,202,OVER,UNDER,False,False,-1.0,unknown
5,J.Dart,QB,player_pass_yds,Under 224.5,224.5,0.92,37.0,0.5238095238095238,0.3961904761904762,202,UNDER,UNDER,True,True,0.909,unknown
5,J.Dart,QB,player_pass_yds,Under 249.5,249.5,0.92,37.0,0.5238095238095238,0.3961904761904762,202,UNDER,UNDER,True,True,0.909,unknown
5,J.Dart,QB,player_pass_yds,Under 274.5,274.5,0.92,37.0,0.5238095238095238,0.3961904761904762,202,UNDER,UNDER,True,True,0.909,unknown
5,J.Dart,QB,player_pass_yds,Under 299.5,299.5,0.92,37.0,0.5238095238095238,0.3961904761904762,202,UNDER,UNDER,True,True,0.909,unknown
5,J.Dart,QB,player_rush_yds,Under 44.5,44.5,0.92,18.0,0.5238095238095238,0.3961904761904762,55,OVER,UNDER,False,False,-1.0,unknown
5,T.Hunter,WR,player_reception_yds,Under 54.5,54.5,0.92,29.5,0.5238095238095238,0.3961904761904762,64,OVER,UNDER,False,False,-1.0,unknown
5,T.Hunter,WR,player_reception_yds,Under 69.5,69.5,0.92,29.5,0.5238095238095238,0.3961904761904762,64,UNDER,UNDER,True,True,0.909,unknown
5,T.Hunter,WR,player_reception_yds,Under 84.5,84.5,0.92,29.5,0.5238095238095238,0.3961904761904762,64,UNDER,UNDER,True,True,0.909,unknown
5,T.Ferguson,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,21,UNDER,OVER,False,False,-1.0,unknown
5,T.Henderson,RB,player_receptions,Under 5.5,5.5,0.92,3.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,M.Taylor,TE,player_reception_yds,Under 39.5,39.5,0.92,27.0,0.5238095238095238,0.3961904761904762,67,OVER,UNDER,False,False,-1.0,unknown
5,M.Taylor,TE,player_reception_yds,Under 54.5,54.5,0.92,27.0,0.5238095238095238,0.3961904761904762,67,OVER,UNDER,False,False,-1.0,unknown
5,M.Taylor,TE,player_reception_yds,Under 69.5,69.5,0.92,27.0,0.5238095238095238,0.3961904761904762,67,UNDER,UNDER,True,True,0.909,unknown
5,M.Taylor,TE,player_reception_yds,Under 84.5,84.5,0.92,27.0,0.5238095238095238,0.3961904761904762,67,UNDER,UNDER,True,True,0.909,unknown
5,M.Taylor,TE,player_receptions,Under 4.5,4.5,0.92,2.75,0.5238095238095238,0.3961904761904762,9,OVER,UNDER,False,False,-1.0,unknown
5,M.Taylor,TE,player_receptions,Under 5.5,5.5,0.92,2.75,0.5238095238095238,0.3961904761904762,9,OVER,UNDER,False,False,-1.0,unknown
5,M.Taylor,TE,player_receptions,Under 6.5,6.5,0.92,2.75,0.5238095238095238,0.3961904761904762,9,OVER,UNDER,False,False,-1.0,unknown
5,T.Ferguson,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,1,UNDER,OVER,False,False,-1.0,unknown
5,T.Henderson,RB,player_rush_yds,Under 64.5,64.5,0.92,24.25,0.5238095238095238,0.3961904761904762,24,UNDER,UNDER,True,True,0.909,unknown
5,E.Arroyo,TE,player_receptions,Under 2.5,2.5,0.92,1.25,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909,unknown
5,I.Bond,WR,player_reception_yds,Under 39.5,39.5,0.92,21.25,0.5238095238095238,0.3961904761904762,29,UNDER,UNDER,True,True,0.909,unknown
5,I.Bond,WR,player_reception_yds,Under 54.5,54.5,0.92,21.25,0.5238095238095238,0.3961904761904762,29,UNDER,UNDER,True,True,0.909,unknown
5,I.Bond,WR,player_reception_yds,Under 69.5,69.5,0.92,21.25,0.5238095238095238,0.3961904761904762,29,UNDER,UNDER,True,True,0.909,unknown
5,I.Bond,WR,player_reception_yds,Under 84.5,84.5,0.92,21.25,0.5238095238095238,0.3961904761904762,29,UNDER,UNDER,True,True,0.909,unknown
5,I.Bond,WR,player_receptions,Under 2.5,2.5,0.92,1.75,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,I.Bond,WR,player_receptions,Under 3.5,3.5,0.92,1.75,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,I.Bond,WR,player_receptions,Under 4.5,4.5,0.92,1.75,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,T.Henderson,RB,player_receptions,Under 4.5,4.5,0.92,3.25,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,T.Henderson,RB,player_rush_yds,Under 44.5,44.5,0.92,24.25,0.5238095238095238,0.3961904761904762,24,UNDER,UNDER,True,True,0.909,unknown
5,T.Hunter,WR,player_receptions,Under 4.5,4.5,0.92,3.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,J.Bech,WR,player_receptions,Under 3.5,3.5,0.92,0.6666666666666666,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,T.Hunter,WR,player_receptions,Under 5.5,5.5,0.92,3.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,T.Hunter,WR,player_receptions,Under 6.5,6.5,0.92,3.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,B.Tuten,RB,player_receptions,Under 2.5,2.5,0.92,0.75,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909,unknown
5,J.Bech,WR,player_reception_yds,Under 24.5,24.5,0.92,11.0,0.5238095238095238,0.3961904761904762,27,OVER,UNDER,False,False,-1.0,unknown
5,J.Bech,WR,player_reception_yds,Under 39.5,39.5,0.92,11.0,0.5238095238095238,0.3961904761904762,27,UNDER,UNDER,True,True,0.909,unknown
5,J.Bech,WR,player_reception_yds,Under 54.5,54.5,0.92,11.0,0.5238095238095238,0.3961904761904762,27,UNDER,UNDER,True,True,0.909,unknown
5,J.Bech,WR,player_reception_yds,Under 69.5,69.5,0.92,11.0,0.5238095238095238,0.3961904761904762,27,UNDER,UNDER,True,True,0.909,unknown
5,J.Bech,WR,player_receptions,Under 2.5,2.5,0.92,0.6666666666666666,0.5238095238095238,0.3961904761904762,3,OVER,UNDER,False,False,-1.0,unknown
5,J.Bech,WR,player_receptions,Under 4.5,4.5,0.92,0.6666666666666666,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,R.Harvey,RB,player_receptions,Under 6.5,6.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,J.Bech,WR,player_receptions,Under 5.5,5.5,0.92,0.6666666666666666,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,J.Bech,WR,player_receptions,Under 6.5,6.5,0.92,0.6666666666666666,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,R.Harvey,RB,player_rush_yds,Over 19.5,19.5,0.92,34.5,0.5238095238095238,0.3961904761904762,12,UNDER,OVER,False,False,-1.0,unknown
5,R.Harvey,RB,player_reception_yds,Under 24.5,24.5,0.92,17.25,0.5238095238095238,0.3961904761904762,18,UNDER,UNDER,True,True,0.909,unknown
5,R.Harvey,RB,player_reception_yds,Under 39.5,39.5,0.92,17.25,0.5238095238095238,0.3961904761904762,18,UNDER,UNDER,True,True,0.909,unknown
5,R.Harvey,RB,player_receptions,Under 3.5,3.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,R.Harvey,RB,player_receptions,Under 4.5,4.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,R.Harvey,RB,player_receptions,Under 5.5,5.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909,unknown
5,O.Hampton,RB,player_rush_yds,Over 19.5,19.5,0.92,67.5,0.5238095238095238,0.3961904761904762,44,OVER,OVER,True,True,0.909,unknown
5,H.Fannin,TE,player_receptions,Over 2.5,2.5,0.92,4.25,0.5238095238095238,0.3961904761904762,4,OVER,OVER,True,True,0.909,unknown
6,A.Kamara,RB,player_receptions,Under 5.5,5.5,0.92,3.4,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909,unknown
5,H.Fannin,TE,player_reception_yds,Over 24.5,24.5,0.92,40.0,0.5238095238095238,0.3961904761904762,13,UNDER,OVER,False,False,-1.0,unknown
5,J.Noel,WR,player_receptions,Under 2.5,2.5,0.92,0.75,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,J.Noel,WR,player_receptions,Under 3.5,3.5,0.92,0.75,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,J.Noel,WR,player_receptions,Under 4.5,4.5,0.92,0.75,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,J.Noel,WR,player_receptions,Under 5.5,5.5,0.92,0.75,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,J.Lane,WR,player_reception_yds,Under 24.5,24.5,0.92,7.25,0.5238095238095238,0.3961904761904762,16,UNDER,UNDER,True,True,0.909,unknown
5,J.Lane,WR,player_reception_yds,Under 39.5,39.5,0.92,7.25,0.5238095238095238,0.3961904761904762,16,UNDER,UNDER,True,True,0.909,unknown
5,J.Lane,WR,player_receptions,Under 2.5,2.5,0.92,1.25,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909,unknown
5,E.Ayomanor,WR,player_receptions,Under 4.5,4.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,E.Ayomanor,WR,player_receptions,Under 5.5,5.5,0.92,3.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909,unknown
5,D.Giddens,RB,player_rush_yds,Under 44.5,44.5,0.92,14.666666666666666,0.5238095238095238,0.3961904761904762,22,UNDER,UNDER,True,True,0.909,unknown
