game_id,away_team,home_team,commence_time,sportsbook,market,side,point,price,season,week,archived_at
2025_07_CLE_NE,CLE,NE,2025-10-26T17:00:00Z,draftkings,moneyline,home,,-340,2025,7,2025-11-17T17:19:06.844024
2025_07_CLE_NE,CLE,NE,2025-10-26T17:00:00Z,draftkings,spread,away,7.0,-110,2025,7,2025-11-17T17:19:06.844026
2025_07_CLE_NE,CLE,NE,2025-10-26T17:00:00Z,draftkings,spread,home,-7.0,-110,2025,7,2025-11-17T17:19:06.844027
2025_07_CLE_NE,CLE,NE,2025-10-26T17:00:00Z,draftkings,total,over,40.5,-105,2025,7,2025-11-17T17:19:06.844029
2025_07_CLE_NE,CLE,NE,2025-10-26T17:00:00Z,draftkings,total,under,40.5,-115,2025,7,2025-11-17T17:19:06.844031
2025_07_SF_HOU,SF,HOU,2025-10-26T17:00:00Z,draftkings,moneyline,home,,-125,2025,7,2025-11-17T17:19:06.844035
2025_07_SF_HOU,SF,HOU,2025-10-26T17:00:00Z,draftkings,moneyline,away,,105,2025,7,2025-11-17T17:19:06.844036
2025_07_SF_HOU,SF,HOU,2025-10-26T17:00:00Z,draftkings,spread,home,-1.5,-112,2025,7,2025-11-17T17:19:06.844038
2025_07_SF_HOU,SF,HOU,2025-10-26T17:00:00Z,draftkings,spread,away,1.5,-108,2025,7,2025-11-17T17:19:06.844040
2025_07_SF_HOU,SF,HOU,2025-10-26T17:00:00Z,draftkings,total,over,43.5,-110,2025,7,2025-11-17T17:19:06.844042
2025_07_SF_HOU,SF,HOU,2025-10-26T17:00:00Z,draftkings,total,under,43.5,-110,2025,7,2025-11-17T17:19:06.844043
2025_07_NYG_PHI,NYG,PHI,2025-10-26T17:00:00Z,draftkings,moneyline,away,,310,2025,7,2025-11-17T17:19:06.844048
2025_07_NYG_PHI,NYG,PHI,2025-10-26T17:00:00Z,draftkings,moneyline,home,,-395,2025,7,2025-11-17T17:19:06.844049
2025_07_NYG_PHI,NYG,PHI,2025-10-26T17:00:00Z,draftkings,spread,away,7.5,-105,2025,7,2025-11-17T17:19:06.844051
