week,player,position,market,pick,line,model_prob,model_projection,market_prob,edge,actual_value,actual_outcome,predicted_outcome,bet_won,prediction_correct,profit
1,D.Jones,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,272,UNDER,UNDER,True,True,0.909
1,B.Young,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,154,UNDER,UNDER,True,True,0.909
1,C.Ward,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,112,UNDER,UNDER,True,True,0.909
1,B.Mayfield,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,167,UNDER,UNDER,True,True,0.909
1,J.Goff,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,225,UNDER,UNDER,True,True,0.909
1,J.Burrow,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,113,UNDER,UNDER,True,True,0.909
1,J.McCarthy,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,143,UNDER,UNDER,True,True,0.909
1,K.Murray,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,163,UNDER,UNDER,True,True,0.909
1,J.Hurts,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,152,UNDER,UNDER,True,True,0.909
1,S.Darnold,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,150,UNDER,UNDER,True,True,0.909
1,T.Lawrence,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,178,UNDER,UNDER,True,True,0.909
1,D.Maye,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,287,UNDER,UNDER,True,True,0.909
1,S.Rattler,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,214,UNDER,UNDER,True,True,0.909
1,D.Prescott,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,188,UNDER,UNDER,True,True,0.909
1,A.Rodgers,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,244,UNDER,UNDER,True,True,0.909
1,T.Tagovailoa,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,114,UNDER,UNDER,True,True,0.909
1,J.Flacco,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,290,UNDER,UNDER,True,True,0.909
1,J.Love,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,188,UNDER,UNDER,True,True,0.909
1,M.Stafford,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,245,UNDER,UNDER,True,True,0.909
1,J.Daniels,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,233,UNDER,UNDER,True,True,0.909
1,R.Wilson,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,168,UNDER,UNDER,True,True,0.909
1,J.Herbert,QB,player_pass_yds,Under 299.5,299.5,0.9073222588677604,225.0,0.5238095238095238,0.3835127350582367,318,OVER,UNDER,False,False,-1.0
1,K.Juszczyk,FB,player_reception_yds,Under 39.5,39.5,0.8973627481678642,30.0,0.5238095238095238,0.3735532243583404,32,UNDER,UNDER,True,True,0.909
1,L.Jackson,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,70,OVER,UNDER,False,False,-1.0
1,T.Tagovailoa,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,7,UNDER,UNDER,True,True,0.909
1,C.Stroud,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,32,OVER,UNDER,False,False,-1.0
1,D.Maye,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,11,UNDER,UNDER,True,True,0.909
1,G.Smith,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,10,UNDER,UNDER,True,True,0.909
1,J.Hurts,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,62,OVER,UNDER,False,False,-1.0
1,M.Penix,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,21,OVER,UNDER,False,False,-1.0
1,S.Rattler,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,29,OVER,UNDER,False,False,-1.0
1,B.Young,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,40,OVER,UNDER,False,False,-1.0
1,J.Herbert,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,32,OVER,UNDER,False,False,-1.0
1,J.Daniels,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,68,OVER,UNDER,False,False,-1.0
1,D.Jones,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,26,OVER,UNDER,False,False,-1.0
1,P.Mahomes,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,57,OVER,UNDER,False,False,-1.0
1,C.Williams,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,58,OVER,UNDER,False,False,-1.0
1,B.Nix,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,18,UNDER,UNDER,True,True,0.909
1,B.Purdy,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,17,UNDER,UNDER,True,True,0.909
1,T.Lawrence,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,12,UNDER,UNDER,True,True,0.909
1,R.Wilson,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,44,OVER,UNDER,False,False,-1.0
1,J.McCarthy,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,25,OVER,UNDER,False,False,-1.0
1,J.Fields,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,48,OVER,UNDER,False,False,-1.0
1,B.Mayfield,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,39,OVER,UNDER,False,False,-1.0
1,J.Allen,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,30,OVER,UNDER,False,False,-1.0
1,K.Murray,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,38,OVER,UNDER,False,False,-1.0
1,S.Darnold,QB,player_rush_yds,Under 19.5,19.5,0.8849303297782918,15.0,0.5238095238095238,0.3611208059687679,14,UNDER,UNDER,True,True,0.909
1,A.Jeanty,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,38,UNDER,OVER,False,False,-1.0
1,T.Pollard,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,60,OVER,OVER,True,True,0.909
1,O.Hampton,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,48,OVER,OVER,True,True,0.909
1,D.Montgomery,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,25,UNDER,OVER,False,False,-1.0
1,K.Williams,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,66,OVER,OVER,True,True,0.909
1,J.Croskey-Merritt,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,82,OVER,OVER,True,True,0.909
1,D.Swift,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,53,OVER,OVER,True,True,0.909
1,K.Miller,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,24,UNDER,OVER,False,False,-1.0
1,J.Cook,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,44,UNDER,OVER,False,False,-1.0
1,B.Irving,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,37,UNDER,OVER,False,False,-1.0
1,J.Taylor,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,71,OVER,OVER,True,True,0.909
1,D.Henry,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,169,OVER,OVER,True,True,0.909
1,K.Walker,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,20,UNDER,OVER,False,False,-1.0
1,J.McNichols,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,25,UNDER,OVER,False,False,-1.0
1,C.McCaffrey,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,69,OVER,OVER,True,True,0.909
1,J.Williams,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,54,OVER,OVER,True,True,0.909
1,B.Robinson,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,33,UNDER,OVER,False,False,-1.0
1,M.Sanders,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,53,OVER,OVER,True,True,0.909
1,J.Warren,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,37,UNDER,OVER,False,False,-1.0
1,A.Ekeler,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,26,UNDER,OVER,False,False,-1.0
1,K.Gainwell,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,19,UNDER,OVER,False,False,-1.0
1,R.Harvey,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,70,OVER,OVER,True,True,0.909
1,A.Jones,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,23,UNDER,OVER,False,False,-1.0
1,D.Giddens,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,41,UNDER,OVER,False,False,-1.0
1,I.Pacheco,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,25,UNDER,OVER,False,False,-1.0
1,Ty.Johnson,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,24,UNDER,OVER,False,False,-1.0
1,T.Henderson,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,27,UNDER,OVER,False,False,-1.0
1,N.Chubb,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,60,OVER,OVER,True,True,0.909
1,J.Dobbins,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,63,OVER,OVER,True,True,0.909
1,T.Allgeier,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,24,UNDER,OVER,False,False,-1.0
1,B.Robinson,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,24,UNDER,OVER,False,False,-1.0
1,J.Jacobs,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,66,OVER,OVER,True,True,0.909
1,A.Kamara,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,45,OVER,OVER,True,True,0.909
1,T.Tracy,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,24,UNDER,OVER,False,False,-1.0
1,R.Stevenson,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,15,UNDER,OVER,False,False,-1.0
1,B.Hall,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,107,OVER,OVER,True,True,0.909
1,T.Etienne,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,143,OVER,OVER,True,True,0.909
1,W.Shipley,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,26,UNDER,OVER,False,False,-1.0
1,S.Barkley,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,60,OVER,OVER,True,True,0.909
1,D.Achane,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,55,OVER,OVER,True,True,0.909
1,J.Conner,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,39,UNDER,OVER,False,False,-1.0
1,Z.Charbonnet,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,47,OVER,OVER,True,True,0.909
1,J.Mason,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,68,OVER,OVER,True,True,0.909
1,C.Brown,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,43,UNDER,OVER,False,False,-1.0
1,J.Gibbs,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,19,UNDER,OVER,False,False,-1.0
1,K.Hunt,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,16,UNDER,OVER,False,False,-1.0
1,C.Hubbard,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,57,OVER,OVER,True,True,0.909
1,T.Benson,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,69,OVER,OVER,True,True,0.909
1,I.Davis,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,18,UNDER,OVER,False,False,-1.0
1,D.Sampson,RB,player_rush_yds,Over 44.5,44.5,0.8492760334309752,60.0,0.5238095238095238,0.3254665096214514,29,UNDER,OVER,False,False,-1.0
1,P.Nacua,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,10,OVER,OVER,True,True,0.909
1,K.Raymond,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,C.Olave,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,7,OVER,OVER,True,True,0.909
1,P.Nacua,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,10,OVER,UNDER,False,False,-1.0
1,E.Egbuka,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,D.Wicks,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,D.Wicks,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,W.Robinson,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,6,OVER,UNDER,False,False,-1.0
1,D.Smith,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,3,UNDER,UNDER,True,True,0.909
1,J.Jefferson,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,C.Sutton,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,6,OVER,OVER,True,True,0.909
1,E.Ayomanor,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,K.Raymond,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,J.Waddle,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,J.Meyers,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,8,OVER,OVER,True,True,0.909
1,D.Adams,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,C.Sutton,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,6,OVER,UNDER,False,False,-1.0
1,E.Ayomanor,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,D.Smith,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,3,UNDER,OVER,False,False,-1.0
1,J.Williams,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,J.Williams,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,K.Coleman,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,8,OVER,OVER,True,True,0.909
1,J.Meyers,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,8,OVER,UNDER,False,False,-1.0
1,K.Coleman,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,8,OVER,UNDER,False,False,-1.0
1,C.Olave,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,7,OVER,UNDER,False,False,-1.0
1,J.Jennings,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,D.Metcalf,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,X.Hutchinson,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,X.Legette,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,3,UNDER,OVER,False,False,-1.0
1,D.Douglas,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,D.Metcalf,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,T.Hill,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,T.Franklin,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,T.Tucker,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,T.Tucker,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,H.Renfrow,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,T.Franklin,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,C.Kupp,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,C.Kupp,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,M.Nabers,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,5,OVER,OVER,True,True,0.909
1,D.London,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,8,OVER,UNDER,False,False,-1.0
1,X.Hutchinson,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,D.London,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,8,OVER,OVER,True,True,0.909
1,M.Brown,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,10,OVER,UNDER,False,False,-1.0
1,M.Brown,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,10,OVER,OVER,True,True,0.909
1,D.Brown,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,3,UNDER,OVER,False,False,-1.0
1,K.Boutte,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,6,OVER,OVER,True,True,0.909
1,K.Boutte,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,6,OVER,UNDER,False,False,-1.0
1,D.Brown,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,3,UNDER,UNDER,True,True,0.909
1,O.Zaccheaus,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,X.Legette,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,3,UNDER,UNDER,True,True,0.909
1,T.Hill,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,D.Douglas,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,A.St. Brown,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,A.Mitchell,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,E.Egbuka,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,M.Nabers,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,5,UNDER,UNDER,True,True,0.909
1,A.Mitchell,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,H.Renfrow,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,J.Jennings,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,M.Harrison,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,5,OVER,OVER,True,True,0.909
1,J.Jefferson,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,A.St. Brown,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,UNDER,UNDER,True,True,0.909
1,D.Adams,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,4,OVER,OVER,True,True,0.909
1,M.Washington,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,J.Smith-Njigba,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,9,OVER,OVER,True,True,0.909
1,J.Smith-Njigba,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,9,OVER,UNDER,False,False,-1.0
1,M.Washington,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,M.Harrison,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,5,UNDER,UNDER,True,True,0.909
1,M.Pittman,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,6,OVER,UNDER,False,False,-1.0
1,M.Pittman,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,6,OVER,OVER,True,True,0.909
1,J.Reynolds,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,UNDER,True,True,0.909
1,J.Reynolds,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,2,UNDER,OVER,False,False,-1.0
1,Q.Johnston,WR,player_receptions,Over 3.5,3.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,5,OVER,OVER,True,True,0.909
1,Q.Johnston,WR,player_receptions,Under 5.5,5.5,0.8129686012545587,4.5,0.5238095238095238,0.2891590774450349,5,UNDER,UNDER,True,True,0.909
