week,player,stat_type,line,pred_mean,actual,bet_side,model_prob,edge,won
9,Josh Jacobs,rushing_yards,62.5,76.93005184346667,87,over,0.6206554762067861,0.09013904428190345,True
9,Rico Dowdle,rushing_yards,52.5,85.05585202757669,130,over,0.733559049980779,0.20749269926987857,True
9,Emanuel Wilson,rushing_yards,27.5,80.7451531948524,16,over,0.8631564762742301,0.3370901255633296,False
9,Chuba Hubbard,rushing_yards,19.5,89.13996213207815,17,over,0.90092562379987,0.37262373700741713,False
9,Joe Flacco,passing_yards,244.5,153.86517219775303,470,under,0.8820421591551943,0.3537402723627415,False
9,Caleb Williams,passing_yards,241.5,170.10916070318748,280,under,0.8028520983133972,0.2745502115209444,False
9,Ja'Marr Chase,receiving_yards,94.5,67.85360197990043,111,under,0.7421896662682019,0.2094793858943702,False
9,Rome Odunze,receiving_yards,62.5,89.0033510948168,0,over,0.6942361275429778,0.17042660373345397,False
9,Olamide Zaccheaus,receiving_yards,31.5,39.94312198692397,58,over,0.6239762874341928,0.10244518695572391,True
9,Colston Loveland,receiving_yards,23.5,35.809927619029146,118,over,0.6709664175987293,0.14490006688782886,True
9,Noah Fant,receiving_yards,21.5,32.758194798563174,28,over,0.6722712747445494,0.14175484281966677,True
9,Andrei Iosivas,receiving_yards,17.5,37.30512937983484,66,over,0.7539849766792672,0.21694793964223014,True
9,Cole Kmet,receiving_yards,16.5,22.528698847638264,10,over,0.6141739392703246,0.08146365889649287,False
9,Kyle Monangai,receiving_yards,16.5,0.0,22,under,1.0,0.4608294930875576,False
9,Chase Brown,receiving_yards,13.5,0.0,75,under,1.0,0.4807692307692307,False
9,Ja'Marr Chase,receptions,8.5,4.480645000000001,6,under,0.9586569488213955,0.45616938663234075,True
9,Rome Odunze,receptions,4.5,4.884100000000001,0,over,0.5632135688826108,0.05582440632103436,False
9,Tee Higgins,receptions,4.5,3.4013200000000006,7,under,0.7069698380578537,0.1289107663278959,False
9,DJ Moore,receptions,4.5,3.4013200000000006,4,under,0.7069698380578537,0.10222675505390122,True
9,Kyle Monangai,receptions,2.5,0.0,3,under,1.0,0.4651162790697675,False
9,Chase Brown,receptions,2.5,0.0,8,under,1.0,0.4545454545454546,False
9,Andrei Iosivas,receptions,1.5,2.406365,5,over,0.7030814297509672,0.081869308538846,True
9,Chase Brown,rushing_yards,54.5,79.13942279774821,37,over,0.6975836036732447,0.17377407986372084,False
9,Samaje Perine,rushing_yards,28.5,82.24886510539463,5,over,0.8619770761152382,0.3292667957414065,False
9,C.J. Stroud,passing_yards,226.5,163.69524079655125,79,under,0.780148462399086,0.25184657560663315,True
9,Bo Nix,passing_yards,206.5,154.80047355938828,173,under,0.747539629902096,0.21923774310964317,True
9,Nico Collins,receiving_yards,63.5,72.90899855122015,75,over,0.5871074677766237,0.05659103585174108,True
9,Courtland Sutton,receiving_yards,55.5,65.50250242404555,30,over,0.6004260395743377,0.07435968886343725,False
9,Troy Franklin,receiving_yards,41.5,69.94570962183445,27,over,0.7555545746338161,0.2317450508242923,False
9,Dalton Schultz,receiving_yards,30.5,61.22775492806012,77,over,0.7741118007493663,0.24580991395691343,True
9,Evan Engram,receiving_yards,28.5,52.12444215705224,0,over,0.7516041920963283,0.21672047116609583,False
9,Christian Kirk,receiving_yards,27.5,39.4038224632923,26,over,0.6648494891612142,0.1343330572363316,False
9,Jaylin Noel,receiving_yards,18.5,51.86752642024467,0,over,0.8173817779686247,0.2958506774901558,False
9,Pat Bryant,receiving_yards,17.5,22.665717202789487,20,over,0.59547022193146,0.0739391214529912,True
9,Woody Marks,receiving_yards,15.5,0.0,0,under,1.0,0.47619047619047616,True
9,Xavier Hutchinson,receiving_yards,14.5,40.58892813683321,30,over,0.811741272378667,0.28567492166776653,True
9,Jayden Higgins,receiving_yards,13.5,43.76885172889338,4,over,0.8348043172079362,0.29776728017089915,False
9,RJ Harvey,receiving_yards,9.5,0.0,51,under,1.0,0.45662100456621,False
9,J.K. Dobbins,receiving_yards,3.5,0.0,-2,under,1.0,0.48309178743961356,True
9,Troy Franklin,receptions,3.5,4.816435,4,over,0.7086729906121055,0.10867299061210556,True
9,Dalton Schultz,receptions,3.5,3.6619099999999998,6,over,0.529702880180147,0.06673991721718403,True
9,Woody Marks,receptions,2.5,0.0,0,under,1.0,0.3875968992248062,True
9,Pat Bryant,receptions,1.5,1.535625,2,under,0.4895489821311251,0.050952490903054926,False
9,Jaylin Noel,receptions,1.5,2.92708,0,over,0.7771176930412499,0.1677426930412499,False
9,Xavier Hutchinson,receptions,1.5,2.7646450000000002,3,over,0.756824592813629,0.16498785811975147,True
9,RJ Harvey,receptions,1.5,0.0,5,under,1.0,0.5192307692307692,False
9,J.K. Dobbins,receptions,0.5,0.0,1,under,1.0,0.6441281138790036,False
9,Nick Chubb,rushing_yards,38.5,80.36672905549653,34,over,0.8064780552983151,0.2804117045874146,False
9,Woody Marks,rushing_yards,34.5,85.93240742051938,27,over,0.840064538141263,0.30302750110422594,False
9,RJ Harvey,rushing_yards,17.5,87.65936168876144,5,over,0.9080046162586449,0.38193826554774446,False
9,Jared Goff,passing_yards,239.5,156.67834186907706,284,under,0.8559637269887899,0.3298973762778894,False
9,Amon-Ra St. Brown,receiving_yards,78.5,92.1552981708057,97,over,0.60121353052308,0.07740400671355618,True
9,Justin Jefferson,receiving_yards,73.5,90.68712123402328,47,over,0.6275265291565363,0.09481624878270456,False
9,Jameson Williams,receiving_yards,45.5,34.84506792748967,66,under,0.6526584479935708,0.12435656120111793,False
9,Jordan Addison,receiving_yards,45.5,82.01950989739113,48,over,0.7709333322672899,0.24263144547483706,True
9,T.J. Hockenson,receiving_yards,28.5,50.128475711752216,11,over,0.7382754012547119,0.2033916803244794,False
9,Jahmyr Gibbs,receiving_yards,21.5,0.0,3,under,1.0,0.47619047619047616,True
9,Aaron Jones,receiving_yards,15.5,0.0,20,under,1.0,0.47393364928909953,False
9,Kalif Raymond,receiving_yards,10.5,20.685049846780895,0,over,0.6908232263573979,0.1762601195612814,False
9,David Montgomery,receiving_yards,9.5,0.0,10,under,1.0,0.4716981132075472,False
9,Amon-Ra St. Brown,receptions,6.5,5.115175,9,under,0.7123981636688744,0.2222020852375019,False
9,Sam LaPorta,receptions,4.5,2.97738,6,under,0.7817417499330861,0.21092629928930928,False
9,Jordan Addison,receptions,3.5,4.595045,2,over,0.6796428543880597,0.09981092161495042,False
9,Jahmyr Gibbs,receptions,3.5,0.0,3,under,1.0,0.4065040650406504,True
9,Jameson Williams,receptions,3.5,2.36678,4,under,0.7491173644592013,0.12790524324708008,False
9,Aaron Jones,receptions,2.5,0.0,2,under,1.0,0.4132231404958677,True
9,David Montgomery,receptions,1.5,0.0,2,under,1.0,0.4716981132075472,False
9,Jahmyr Gibbs,rushing_yards,75.5,92.86373970704145,25,over,0.6184425505128466,0.09014066372039375,False
9,David Montgomery,rushing_yards,49.5,78.27699846433143,40,over,0.7324953400528144,0.20419345326036153,False
9,Jordan Mason,rushing_yards,35.5,83.99929801557492,36,over,0.8269972604178597,0.2899602233808226,True
9,Aaron Jones,rushing_yards,29.5,75.00116076037756,78,over,0.8393957823809269,0.3045120614506944,True
9,Daniel Jones,passing_yards,255.5,159.29434332165815,342,under,0.8883334966049636,0.357817064680081,False
9,Aaron Rodgers,passing_yards,235.5,153.0241665582435,203,under,0.8608702693168298,0.3325683825243769,True
9,Tyler Warren,receiving_yards,59.5,45.24912312692123,26,under,0.6816097318981378,0.15554338118723732,True
9,Alec Pierce,receiving_yards,46.5,58.00714935522102,115,over,0.6221735509302324,0.09836402712070857,True
9,Josh Downs,receiving_yards,35.5,42.551983317030206,57,over,0.5922157946455189,0.06169936272063625,True
9,Calvin Austin III,receiving_yards,34.5,44.00916918731078,56,over,0.6206444744060489,0.08576075347581635,True
9,Jonnu Smith,receiving_yards,25.5,21.565511454958994,25,under,0.5928544059549847,0.05797068502475222,True
9,Jaylen Warren,receiving_yards,20.5,0.0,-2,under,1.0,0.4807692307692307,True
9,Pat Freiermuth,receiving_yards,19.5,42.974972288591474,27,over,0.7590614749619683,0.23075958816951547,True
9,Jonathan Taylor,receiving_yards,18.5,0.0,12,under,1.0,0.4672897196261683,True
9,Roman Wilson,receiving_yards,14.5,26.792710591818345,4,over,0.6866757126562089,0.14963867561917177,False
9,Kenneth Gainwell,receiving_yards,14.5,0.0,35,under,1.0,0.4694835680751174,False
9,Darnell Washington,receiving_yards,12.5,31.996643172343134,43,over,0.796980638666547,0.2686787518740942,True
9,Tyler Warren,receptions,5.5,3.6619099999999998,5,under,0.8012307315380369,0.2044565379896498,True
9,Josh Downs,receptions,3.5,2.92708,6,under,0.6202409368988245,0.15295121727265631,False
9,Jonnu Smith,receptions,3.5,2.54828,3,under,0.7000471432482982,0.0906721432482982,True
9,Jaylen Warren,receptions,3.5,0.0,2,under,1.0,0.3875968992248062,True
9,Alec Pierce,receptions,2.5,3.836755,6,over,0.7338894082690145,0.15583033653905665,True
9,Jonathan Taylor,receptions,2.5,0.0,2,under,1.0,0.504950495049505,True
9,Pat Freiermuth,receptions,2.5,2.54828,3,over,0.5106143223126209,0.07583171361696878,True
9,Kenneth Gainwell,receptions,2.5,0.0,4,under,1.0,0.3731343283582089,False
9,Darnell Washington,receptions,1.5,2.9006599999999993,4,over,0.7658680929401863,0.2375662061477335,True
9,Jonathan Taylor,rushing_yards,96.5,68.28142221004295,45,under,0.7490194417259319,0.2207175549334791,True
9,Jaylen Warren,rushing_yards,56.5,91.27712601480772,31,over,0.7337734811967991,0.19888976026656657,False
9,Kenneth Gainwell,rushing_yards,20.5,75.49496530872949,-1,over,0.8796076260111452,0.3580765255326763,False
9,Justin Herbert,passing_yards,243.5,148.85548423754858,250,under,0.8983682177180485,0.37230186700714807,False
9,Ladd McConkey,receiving_yards,58.5,74.28829487130156,56,over,0.6423693509155997,0.11185291899071703,False
9,Keenan Allen,receiving_yards,46.5,72.90899855122015,41,over,0.7316470981595198,0.20113066623463716,False
9,Elic Ayomanor,receiving_yards,39.5,62.19874132581132,46,over,0.7220405253120019,0.1915240933871193,True
9,Chimere Dike,receiving_yards,38.5,46.24280452814406,5,over,0.5972381602941779,0.06672172836929524,False
9,Quentin Johnston,receiving_yards,36.5,68.48222647527585,53,over,0.7817698430859431,0.25796031927641927,True
9,Van Jefferson,receiving_yards,26.5,48.499830679591405,21,over,0.7476118312516835,0.2170953993268009,False
9,Gunnar Helm,receiving_yards,17.5,28.16746906512976,15,over,0.6716802649187945,0.14787074110927068,False
9,Tyjae Spears,receiving_yards,14.5,0.0,36,under,1.0,0.4807692307692307,False
9,Tony Pollard,receiving_yards,13.5,0.0,12,under,1.0,0.4716981132075472,True
9,Kimani Vidal,receiving_yards,11.5,0.0,0,under,1.0,0.47619047619047616,True
9,Tre Harris,receiving_yards,10.5,22.189051712472416,18,over,0.7117991381100734,0.18349725131762062,True
9,Keenan Allen,receptions,4.5,4.884100000000001,2,over,0.5632135688826108,0.053409647313983344,False
9,Elic Ayomanor,receptions,3.5,4.170855,3,over,0.6180357425931828,0.10584062064196331,False
9,Quentin Johnston,receptions,2.5,4.595045,4,over,0.8140428071143503,0.2124491816163423,True
9,Van Jefferson,receptions,2.5,3.2768450000000002,1,over,0.6523048096421924,0.12178837771730977,False
9,Tyjae Spears,receptions,2.5,0.0,3,under,1.0,0.4504504504504504,False
9,Kimani Vidal,receptions,2.5,0.0,0,under,1.0,0.41666666666666663,True
9,Tony Pollard,receptions,2.5,0.0,1,under,1.0,0.34843205574912894,True
9,Kimani Vidal,rushing_yards,74.5,86.03441072888623,30,over,0.5871318620127088,0.05661543008782621,False
9,Tony Pollard,rushing_yards,40.5,78.68479964573235,56,over,0.7899596061358696,0.26842850565740073,True
9,Tyjae Spears,rushing_yards,28.5,89.45410119152882,26,over,0.8637341405483283,0.34450337131755904,False
9,Mac Jones,passing_yards,242.5,163.9049733941819,235,under,0.8328824102723749,0.30236597834749224,True
9,Jaxson Dart,passing_yards,209.5,138.58995988696608,191,under,0.8413184160626181,0.3108019841377355,True
9,George Kittle,receiving_yards,51.5,36.76644485145487,32,under,0.6970517112902062,0.17324218748068232,True
9,Wan'Dale Robinson,receiving_yards,51.5,65.50250242404555,46,over,0.6391563070211899,0.1130899563102894,False
9,Jauan Jennings,receiving_yards,49.5,59.927495933827956,41,over,0.6075580974971369,0.07484781712330513,False
9,Christian McCaffrey,receiving_yards,49.5,0.0,67,under,1.0,0.4694835680751174,False
9,Theo Johnson,receiving_yards,37.5,43.93501301105815,27,over,0.5821908081617763,0.05388892136932344,False
9,Tyrone Tracy Jr.,receiving_yards,17.5,0.0,19,under,1.0,0.47393364928909953,False
9,Christian McCaffrey,receptions,5.5,0.0,5,under,1.0,0.47846889952153115,True
9,Wan'Dale Robinson,receptions,5.5,4.595045,9,under,0.6501351383088223,0.051741564011633545,False
9,George Kittle,receptions,4.5,2.54828,4,under,0.8589651409239163,0.3053937123524877,True
9,Theo Johnson,receptions,3.5,3.15161,3,under,0.5687583818845268,0.07124594407358148,True
9,Kendrick Bourne,receptions,3.5,2.92708,2,under,0.6202409368988245,0.07272962468162991,True
9,Tyrone Tracy Jr.,receptions,2.5,0.0,3,under,1.0,0.5192307692307692,False
9,Tyrone Tracy Jr.,rushing_yards,54.5,85.83650170479694,18,over,0.7278077829058307,0.20399825909630687,False
9,Devin Singletary,rushing_yards,19.5,60.114583313097214,43,over,0.8559274706200483,0.336696701389279,True
9,Trevor Lawrence,passing_yards,228.5,140.83993513447618,220,under,0.8880710919962327,0.35755466007135006,True
9,Geno Smith,passing_yards,222.5,152.09820779897836,284,under,0.8229847257913616,0.29691837508046115,False
9,Jakobi Meyers,receiving_yards,46.5,60.57769724089256,23,over,0.6358346763418731,0.10312439596804135,False
9,Tre Tucker,receiving_yards,41.5,49.69778472744851,38,over,0.5973715634346228,0.07130521272372237,False
9,Parker Washington,receiving_yards,40.5,64.75402622180098,90,over,0.7272223842142482,0.2034128604047244,True
9,Hunter Long,receiving_yards,17.5,28.81651480164887,6,over,0.6649079533680754,0.14337685288960655,False
9,Ashton Jeanty,receiving_yards,15.5,0.0,47,under,1.0,0.4694835680751174,False
9,Brock Bowers,receptions,5.5,4.4888900000000005,12,under,0.6631162541700589,0.06311625417005895,False
9,Jakobi Meyers,receptions,4.5,3.4013200000000006,4,under,0.7069698380578537,0.17425955768402202,True
9,Dyami Brown,receptions,3.5,2.693665,3,under,0.673570794119363,0.1520396936408942,True
9,Ashton Jeanty,receptions,2.5,0.0,5,under,1.0,0.5594713656387665,False
9,Hunter Long,receptions,2.5,1.72396,1,under,0.698646147631611,0.07743402641948982,True
9,Ashton Jeanty,rushing_yards,60.5,77.32360478856387,42,over,0.6381343457894285,0.11660324531095967,False
9,Bhayshul Tuten,rushing_yards,21.5,81.8756724622495,29,over,0.8885841624128442,0.3515471253758071,True
9,Matthew Stafford,passing_yards,256.5,162.38873281972684,281,under,0.8785701649883775,0.35026827819592465,False
9,Puka Nacua,receiving_yards,94.5,72.74717204456923,95,under,0.6957100158583168,0.1651935839334342,False
9,Davante Adams,receiving_yards,58.5,78.10582948811943,60,over,0.6663624852347971,0.1380605984423443,True
9,Chris Olave,receiving_yards,58.5,90.14117588056045,57,over,0.726697069329808,0.20063071861890758,False
9,Rashid Shaheed,receiving_yards,43.5,73.58581784978674,68,over,0.7580935316703357,0.22538325129650394,True
9,Juwan Johnson,receiving_yards,35.5,62.895632978611346,31,over,0.7609790094239518,0.23491265871305134,False
9,Tyler Higbee,receiving_yards,16.5,33.87768310544505,13,over,0.7664075099212817,0.24717674069051243,False
9,Alvin Kamara,receiving_yards,15.5,0.0,3,under,1.0,0.4716981132075472,True
9,Kyren Williams,receiving_yards,14.5,0.0,0,under,1.0,0.4716981132075472,True
9,Brandin Cooks,receiving_yards,9.5,22.960674756672496,16,over,0.7374843705014427,0.20696793857656004,True
9,Puka Nacua,receptions,7.5,4.927975,7,under,0.8555090599672758,0.39039278089750834,True
9,Chris Olave,receptions,5.5,5.0063,3,under,0.5800000396070546,0.09219516155827412,True
9,Rashid Shaheed,receptions,4.5,4.9296,5,over,0.5702643249039566,0.11777563712115119,True
9,Alvin Kamara,receptions,2.5,0.0,1,under,1.0,0.49504950495049505,True
9,Kyren Williams,receptions,2.5,0.0,0,under,1.0,0.411522633744856,True
9,Tyler Higbee,receptions,1.5,3.15637,3,over,0.7947846690373657,0.17501280591949497,True
9,Kyren Williams,rushing_yards,72.5,85.93341675847806,114,over,0.602746987196498,0.07893746338697416,True
9,Alvin Kamara,rushing_yards,38.5,80.26612468980511,14,over,0.8058400934975268,0.277538206705074,False
9,Blake Corum,rushing_yards,30.5,89.67339038593366,58,over,0.860219932169167,0.3275096517953353,True
9,Patrick Mahomes,passing_yards,272.5,165.5176359287898,250,under,0.9035306625055468,0.37746431179464635,True
9,Josh Allen,passing_yards,230.5,155.83298632742452,273,under,0.8310068361196501,0.29829655574581837,False
9,Khalil Shakir,receiving_yards,51.5,59.304211926587286,43,over,0.5840873851190351,0.051377104745203406,False
9,Travis Kelce,receiving_yards,45.5,64.15173002872342,66,over,0.6820931187296893,0.1560267680187888,True
9,Dalton Kincaid,receiving_yards,35.5,43.82990027995735,101,over,0.5977330072488285,0.07620190677035965,True
9,Brashard Smith,receiving_yards,17.5,0.0,0,under,1.0,0.47619047619047616,True
9,Elijah Moore,receiving_yards,16.5,23.03354184935168,28,over,0.6207822576767528,0.08807197730292105,True
9,James Cook,receiving_yards,12.5,0.0,11,under,1.0,0.4807692307692307,True
9,JuJu Smith-Schuster,receiving_yards,11.5,23.430771167663938,2,over,0.7096034599314935,0.18130157313904072,False
9,Noah Gray,receiving_yards,9.5,28.646322323043954,0,over,0.7657849378454731,0.22450053417574833,False
9,Dawson Knox,receiving_yards,7.5,18.586284853567467,30,over,0.7264716513611209,0.1873011444486785,True
9,Kareem Hunt,receiving_yards,6.5,0.0,6,under,1.0,0.4854368932038835,True
9,Khalil Shakir,receptions,4.5,4.170855,7,under,0.5585722990446255,0.08463864975552593,False
9,Keon Coleman,receptions,3.5,2.92708,2,under,0.6202409368988245,0.10804581494760501,True
9,Dalton Kincaid,receptions,3.5,2.60785,6,under,0.686396015910802,0.11743049866942268,False
9,Brashard Smith,receptions,2.5,0.0,0,under,1.0,0.4424778761061947,True
9,James Cook,receptions,1.5,0.0,1,under,1.0,0.5780590717299579,True
9,Noah Gray,receptions,1.5,1.72438,0,over,0.5598136998469798,0.07200882179819934,False
9,Kareem Hunt,receptions,1.5,0.0,1,under,1.0,0.36630036630036633,True
9,JuJu Smith-Schuster,receptions,1.5,1.599585,1,over,0.5287111444514869,0.10498233089216491,False
9,Dawson Knox,receptions,1.5,1.4918399999999998,1,over,0.4976581773536912,0.09925180285169921,False
9,Kareem Hunt,rushing_yards,46.5,85.68683445177743,49,over,0.7755928628203586,0.24288258244652683,True
9,Brashard Smith,rushing_yards,13.5,75.2817047092622,7,over,0.9134453772071429,0.4012502552559234,False
9,Sam Darnold,passing_yards,239.5,150.93043722718855,330,under,0.8782969864939902,0.3522306357830898,False
9,Jayden Daniels,passing_yards,226.5,155.83265696165117,153,under,0.817421816377132,0.28690538445224933,True
9,Tory Horton,receiving_yards,32.5,18.359619343212394,48,under,0.7981513497085431,0.26326762877831056,False
9,Jeremy McNichols,receiving_yards,17.5,0.0,0,under,1.0,0.4716981132075472,True
9,Jaylin Lane,receiving_yards,15.5,22.10411339289803,29,over,0.6242920541283061,0.09822570341740566,True
9,Zach Charbonnet,receiving_yards,7.5,0.0,21,under,1.0,0.47619047619047616,False
9,Jacory Croskey-Merritt,receiving_yards,6.5,0.0,3,under,1.0,0.4854368932038835,True
9,Kenneth Walker III,receiving_yards,6.5,0.0,19,under,1.0,0.45662100456621,False
9,Jaxon Smith-Njigba,receptions,7.5,5.24589,8,under,0.8162320216488957,0.22775465539375173,False
9,Deebo Samuel Sr.,receptions,5.5,4.170855,5,under,0.7240872597601726,0.18705022272313554,True
9,Tory Horton,receptions,2.5,1.59887,4,under,0.7427577577740215,0.1911882510475641,False
9,Jeremy McNichols,receptions,2.5,0.0,0,under,1.0,0.43103448275862066,True
9,Luke McCaffrey,receptions,2.5,1.53257,0,under,0.7618970761699555,0.14068495495783429,True
9,Jacory Croskey-Merritt,receptions,1.5,0.0,1,under,1.0,0.3861003861003861,True
9,Zach Charbonnet,receptions,1.5,0.0,1,under,1.0,0.3846153846153846,True
9,Kenneth Walker III,receptions,1.5,0.0,2,under,1.0,0.2967359050445104,False
9,Kenneth Walker III,rushing_yards,53.5,63.46550087260716,42,over,0.595263444405694,0.0603797234754615,False
9,Jacory Croskey-Merritt,rushing_yards,43.5,74.93874580932088,38,over,0.7576447112708973,0.22060767423386018,False
9,Zach Charbonnet,rushing_yards,40.5,79.02019131820549,25,over,0.7915800856347068,0.2566963647044743,False
9,Dak Prescott,passing_yards,268.5,162.02116506550428,250,under,0.9072506239212363,0.3789487371287835,True
9,Jacoby Brissett,passing_yards,244.5,164.04287514842943,261,under,0.8382102142049195,0.312143863494019,False
9,CeeDee Lamb,receiving_yards,80.5,70.90751380866956,85,under,0.5918653813949977,0.06805585758547383,False
9,Trey McBride,receiving_yards,70.5,87.60510877843096,55,over,0.638906374191129,0.11509685038160511,False
9,George Pickens,receiving_yards,62.5,88.65449567720236,79,over,0.692581459779084,0.16651510906818356,True
9,Marvin Harrison Jr.,receiving_yards,58.5,43.88741184240138,96,under,0.6803269811540549,0.14761670078022315,False
9,Jake Ferguson,receiving_yards,41.5,30.829848158672807,50,under,0.6833331967710519,0.15281676484616924,False
9,Michael Wilson,receiving_yards,25.5,39.493893898951264,61,over,0.6854448320570439,0.15056111112681136,True
9,KaVontae Turpin,receiving_yards,16.5,33.17975064499852,10,over,0.7221150101142475,0.19604865940334704,False
9,Javonte Williams,receiving_yards,13.5,0.0,0,under,1.0,0.47846889952153115,True
9,Trey McBride,receptions,7.5,6.19325,5,under,0.6784928889871973,0.0784928889871973,True
9,CeeDee Lamb,receptions,6.5,4.9654799999999994,7,under,0.7357058980525268,0.2187976854921404,False
9,Jake Ferguson,receptions,4.5,2.97738,5,under,0.7817417499330861,0.31877878697012313,False
9,Marvin Harrison Jr.,receptions,4.5,2.92708,7,under,0.7996629597307411,0.17845083851861987,False
9,Javonte Williams,receptions,2.5,0.0,1,under,1.0,0.5098039215686274,True
9,Javonte Williams,rushing_yards,65.5,79.25084475127503,83,over,0.6123188224599323,0.08401693566747948,True
10,Daniel Jones,passing_yards,241.5,166.35760157289923,255,under,0.8188723461407579,0.2928059954298574,False
10,Michael Penix Jr.,passing_yards,233.5,150.94384472807474,177,under,0.8614115265846771,0.3308950946597945,True
10,Drake London,receiving_yards,68.5,80.60856689867761,104,over,0.6044170908074294,0.07170681043359772,True
10,Alec Pierce,receiving_yards,56.5,66.93382442788115,84,over,0.6059761696053192,0.07990981889441873,True
10,Kyle Pitts,receiving_yards,46.5,73.16420731787021,38,over,0.7335739028709749,0.20305747094609228,False
10,Tyler Warren,receiving_yards,45.5,69.55882942660678,99,over,0.7068715627293641,0.1830620389198403,True
10,Bijan Robinson,receiving_yards,42.5,0.0,4,under,1.0,0.4672897196261683,True
10,Josh Downs,receiving_yards,36.5,81.6820815621377,3,over,0.8209257358046704,0.2993946353262016,False
10,Darnell Mooney,receiving_yards,35.5,28.98520842060471,17,under,0.6058688282907263,0.07535239636584368,True
10,Jonathan Taylor,receiving_yards,16.5,0.0,42,under,1.0,0.4672897196261683,False
10,Drake London,receptions,5.5,5.385510000000001,6,under,0.5180102008142843,0.05289392174451685,False
10,Bijan Robinson,receptions,4.5,0.0,2,under,1.0,0.5098039215686274,True
10,Josh Downs,receptions,4.5,4.548505,1,over,0.5082942841937657,0.05986379092022304,False
10,Alec Pierce,receptions,3.5,5.057715,4,over,0.7369436292154079,0.29834713798733775,True
10,Darnell Mooney,receptions,2.5,1.9976450000000001,1,under,0.6272554725789896,0.1441636851393761,True
10,Jonathan Taylor,receptions,2.5,0.0,3,under,1.0,0.47846889952153115,False
10,Jonathan Taylor,rushing_yards,92.5,79.44396225230918,244,under,0.605757038915029,0.07524060699014634,False
10,Bijan Robinson,rushing_yards,66.5,81.50071354838013,84,over,0.6168081652086381,0.0885062784161853,True
10,Tyler Allgeier,rushing_yards,20.5,74.25777428753533,57,over,0.8761596920151149,0.3478578052226621,True
10,Lamar Jackson,passing_yards,224.5,168.80457090198163,176,under,0.747820210276958,0.21730377835207537,True
10,J.J. McCarthy,passing_yards,209.5,140.47316039690432,248,under,0.8310862267160697,0.3050198760051692,False
10,T.J. Hockenson,receiving_yards,29.5,43.893128606418756,8,over,0.6743564580685308,0.150546934259007,False
10,Aaron Jones,receiving_yards,15.5,0.0,22,under,1.0,0.4694835680751174,False
10,Justice Hill,receiving_yards,14.5,0.0,12,under,1.0,0.4672897196261683,True
10,Derrick Henry,receiving_yards,3.5,0.0,9,under,1.0,0.47619047619047616,False
10,Justin Jefferson,receptions,6.5,5.095739999999999,4,under,0.7154901800840017,0.13565824731089238,True
10,Zay Flowers,receptions,5.5,4.548505,4,under,0.6583148806766104,0.12779844875172774,True
10,Mark Andrews,receptions,3.5,2.54828,3,under,0.7000471432482982,0.07318147160650712,True
10,Rashod Bateman,receptions,2.5,1.9976450000000001,1,under,0.6272554725789896,0.05828995533761028,True
10,Isaiah Likely,receptions,2.5,1.72438,2,under,0.6985471096707392,0.11521377633740582,True
10,Aaron Jones,receptions,2.5,0.0,3,under,1.0,0.3891050583657587,False
10,Justice Hill,receptions,2.5,0.0,1,under,1.0,0.36630036630036633,True
10,Aaron Jones,rushing_yards,40.5,93.71931856933476,47,over,0.8216434553277574,0.30011235484928855,True
10,Jordan Mason,rushing_yards,33.5,81.99541365545015,25,over,0.8351401899697031,0.3136090894912342,False
10,Keaton Mitchell,rushing_yards,12.5,73.50543830062865,31,over,0.9040241893579763,0.3779578386470759,True
10,Josh Allen,passing_yards,234.5,167.88613446455187,306,under,0.7887602394124229,0.26269388870152244,False
10,Tua Tagovailoa,passing_yards,217.5,152.4016130073483,173,under,0.8044581955276059,0.2783918448167054,True
10,Khalil Shakir,receiving_yards,45.5,81.52080911152986,58,over,0.7683913311083455,0.23568105073451373,True
10,De'Von Achane,receiving_yards,30.5,0.0,51,under,1.0,0.47393364928909953,False
10,Malik Washington,receiving_yards,28.5,41.961123980401865,9,over,0.6758254736103362,0.15429437313186734,False
10,Dawson Knox,receiving_yards,10.5,18.05115967763818,37,over,0.661314673131149,0.14208390390037973,True
10,James Cook,receiving_yards,8.5,0.0,24,under,1.0,0.4651162790697675,False
10,De'Von Achane,receptions,5.5,0.0,6,under,1.0,0.40816326530612246,False
10,Jaylen Waddle,receptions,5.5,4.5397300000000005,5,under,0.6598903140192331,0.05829668852122516,True
10,Dalton Kincaid,receptions,3.5,3.15161,2,under,0.5687583818845268,0.10146866225835854,True
10,Malik Washington,receptions,3.5,2.982915,2,under,0.6080222373437358,0.084212713534212,True
10,Keon Coleman,receptions,2.5,2.36678,3,under,0.5314701654411346,0.08899228933493986,False
10,Nick Westbrook-Ikhine,receptions,1.5,1.535625,1,under,0.4895489821311251,0.08304491709047468,True
10,James Cook,receptions,1.5,0.0,5,under,1.0,0.4329004329004329,False
10,Dawson Knox,receptions,1.5,1.4426299999999996,3,over,0.483274753613243,0.09264975361324301,True
10,De'Von Achane,rushing_yards,67.5,81.35097904956197,174,over,0.6082809834997259,0.08447145969020209,True
10,Tyler Shough,passing_yards,178.5,150.4147067735235,282,under,0.6448531236775769,0.11433669175269423,False
10,Bryce Young,passing_yards,175.5,149.2401052412257,124,under,0.6374729332557411,0.11366340944621722,True
10,Chris Olave,receiving_yards,53.5,65.68797317789229,104,over,0.6239036207544983,0.09560173396204552,True
