player,stat_type,line,over_odds,under_odds,actual_value,went_over,pred_mean_raw,pred_mean,defense_multiplier,home_away_multiplier,game_script_multiplier,target_share_multiplier,target_share,catch_rate_multiplier,catch_rate,cpoe_multiplier,cpoe,yac_multiplier,yac_pct,is_home,opponent_team,pred_std,prob_over_raw,week,position,prob_over_calibrated,market_prob_over,market_prob_under,edge_over,edge_under
Joe Flacco,passing_yards,215.5,-111.0,-113.0,470,1,243.8881966026675,307.2371242704529,1.050630602854402,1.1848504983388704,1.0433333333333332,1.0,,1.0,,0.9699430241031618,-3.0056975896838183,1.0,,True,CHI,67.22811203372477,0.913805083850816,9,QB,0.6655220335403265,0.5260663507109005,0.5305164319248826,0.139455682829426,-0.1960384654652091
Joe Flacco,passing_yards,224.5,-111.0,-113.0,470,1,243.8881966026675,307.2371242704529,1.050630602854402,1.1848504983388704,1.0433333333333332,1.0,,1.0,,0.9699430241031618,-3.0056975896838183,1.0,,True,CHI,67.22811203372477,0.8907810278454338,9,QB,0.6563124111381735,0.5260663507109005,0.5305164319248826,0.130246060427273,-0.1868288430630561
Joe Flacco,passing_yards,234.5,-112.0,-112.0,470,1,243.8881966026675,307.2371242704529,1.050630602854402,1.1848504983388704,1.0433333333333332,1.0,,1.0,,0.9699430241031618,-3.0056975896838183,1.0,,True,CHI,67.22811203372477,0.8603615313579576,9,QB,0.5538461538461539,0.5283018867924528,0.5283018867924528,0.025544267053701,-0.0821480406386067
Joe Flacco,passing_yards,238.5,-112.0,-112.0,470,1,243.8881966026675,307.2371242704529,1.050630602854402,1.1848504983388704,1.0433333333333332,1.0,,1.0,,0.9699430241031618,-3.0056975896838183,1.0,,True,CHI,67.22811203372477,0.8467151061527287,9,QB,0.5538461538461539,0.5283018867924528,0.5283018867924528,0.025544267053701,-0.0821480406386067
Joe Flacco,passing_yards,239.5,-112.0,-112.0,470,1,243.8881966026675,307.2371242704529,1.050630602854402,1.1848504983388704,1.0433333333333332,1.0,,1.0,,0.9699430241031618,-3.0056975896838183,1.0,,True,CHI,67.22811203372477,0.8431698723363348,9,QB,0.5538461538461539,0.5283018867924528,0.5283018867924528,0.025544267053701,-0.0821480406386067
Joe Flacco,passing_yards,242.5,-113.0,-111.0,470,1,243.8881966026675,307.2371242704529,1.050630602854402,1.1848504983388704,1.0433333333333332,1.0,,1.0,,0.9699430241031618,-3.0056975896838183,1.0,,True,CHI,67.22811203372477,0.8322129970416332,9,QB,0.5538461538461539,0.5305164319248826,0.5260663507109005,0.0233297219212712,-0.0799125045570543
Joe Flacco,passing_yards,244.5,-111.0,-113.0,470,1,243.8881966026675,307.2371242704529,1.050630602854402,1.1848504983388704,1.0433333333333332,1.0,,1.0,,0.9699430241031618,-3.0056975896838183,1.0,,True,CHI,67.22811203372477,0.8246410671949103,9,QB,0.5538461538461539,0.5260663507109005,0.5305164319248826,0.0277798031352534,-0.0843625857710365
Joe Flacco,rushing_yards,0.5,-105.0,-119.0,-1,0,6.021319425940013,9.090421829507264,1.0834617785012863,1.3542857142857143,1.028888888888889,1.0,,1.0,,1.0,,1.0,,True,CHI,5.437961803049794,0.9429137570132478,9,QB,0.6328741271039743,0.5121951219512195,0.54337899543379,0.1206790051527547,-0.1762531225377642
John Bates,receiving_yards,11.5,-112.0,-112.0,6,0,16.323402787465724,15.46347263983038,0.9811053133606872,1.0333333333333332,1.03,0.9,0.0829509784278367,0.96,0.625,1.0,,1.05,0.6964285714285714,True,DET,8.286535263104035,0.6837826318477411,10,TE,0.520618556701031,0.5283018867924528,0.5283018867924528,-0.0076833300914218,-0.0489204434934837
Johnny Mundt,receiving_yards,15.5,-111.0,-113.0,21,1,4.949047667794447,3.6889435369036296,0.913275762635112,0.9783783783783784,0.95,0.9,0.0381224731464968,0.95,0.4,1.0,,1.027027027027027,0.5135135135135135,False,HOU,5.468524655221178,0.0153931083505454,10,TE,0.1463327730831163,0.5260663507109005,0.5305164319248826,-0.3797335776277841,0.323150794992001
Johnny Mundt,receptions,2.5,132.0,-169.0,1,0,0.5043074983394652,0.2865871708814604,0.9125675431537108,0.7666666666666666,0.95,0.9,0.0381224731464968,0.95,0.4,1.0,,1.0,,False,HOU,0.5345224838248488,0.01,10,TE,0.01,0.4310344827586206,0.6282527881040892,-0.4210344827586206,0.3617472118959107
Jonathan Taylor,receiving_yards,11.5,-113.0,-111.0,42,1,20.777116320416088,21.64732623835717,0.9004365976763424,1.1395348837209305,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.05,1.1376146788990826,True,ATL,12.39735634901427,0.7934662023099233,10,RB,0.588039860692977,0.5305164319248826,0.5260663507109005,0.0575234287680943,-0.1141062114038774
Jonathan Taylor,receiving_yards,14.5,-108.0,-116.0,42,1,20.777116320416088,21.64732623835717,0.9004365976763424,1.1395348837209305,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.05,1.1376146788990826,True,ATL,12.39735634901427,0.7178681864979664,10,RB,0.520618556701031,0.5192307692307693,0.5370370370370371,0.0013877874702616,-0.057655593738068
Jonathan Taylor,receiving_yards,15.5,-113.0,-111.0,42,1,20.777116320416088,21.64732623835717,0.9004365976763424,1.1395348837209305,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.05,1.1376146788990826,True,ATL,12.39735634901427,0.6900026404353792,10,RB,0.520618556701031,0.5305164319248826,0.5260663507109005,-0.0098978752238516,-0.0466849074119314
Jonathan Taylor,receiving_yards,16.5,-113.0,-111.0,42,1,20.777116320416088,21.64732623835717,0.9004365976763424,1.1395348837209305,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.05,1.1376146788990826,True,ATL,12.39735634901427,0.6610005938771553,10,RB,0.5128138814915515,0.5305164319248826,0.5260663507109005,-0.0177025504333311,-0.0388802322024519
Jonathan Taylor,receiving_yards,18.5,-113.0,-111.0,42,1,20.777116320416088,21.64732623835717,0.9004365976763424,1.1395348837209305,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.05,1.1376146788990826,True,ATL,12.39735634901427,0.6002022962459052,10,RB,0.5100548446069469,0.5305164319248826,0.5260663507109005,-0.0204615873179356,-0.0361211953178474
Jonathan Taylor,receiving_yards,19.5,-108.0,-116.0,42,1,20.777116320416088,21.64732623835717,0.9004365976763424,1.1395348837209305,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.05,1.1376146788990826,True,ATL,12.39735634901427,0.5687561887984952,10,RB,0.5100548446069469,0.5192307692307693,0.5370370370370371,-0.0091759246238223,-0.047091881643984
Jonathan Taylor,receptions,1.5,-180.0,140.0,3,1,2.6814309242966736,2.2062187184565913,0.8968006306764991,0.9487179487179488,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.0,,True,ATL,1.0,0.7599739342569952,10,RB,0.5024019188245908,0.6428571428571429,0.4166666666666667,-0.140455224032552,0.0809314145087424
Jonathan Taylor,receptions,2.5,-127.0,100.0,3,1,2.6814309242966736,2.2062187184565913,0.8968006306764991,0.9487179487179488,1.0233333333333332,0.9,0.1055016851068018,1.05,0.9310344827586208,1.0,,1.0,,True,ATL,1.0,0.3844625197071669,10,RB,0.3291139240506329,0.5594713656387665,0.5,-0.2303574415881336,0.1708860759493671
Jonathan Taylor,rushing_yards,77.5,-110.0,-114.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.9358626929901356,10,RB,0.6307588078970406,0.5238095238095238,0.5327102803738317,0.1069492840875168,-0.1634690882708723
Jonathan Taylor,rushing_yards,78.5,-113.0,-111.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.9327150085899364,10,RB,0.6298145025769809,0.5305164319248826,0.5260663507109005,0.0992980706520982,-0.1558808532878813
Jonathan Taylor,rushing_yards,85.5,-113.0,-111.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.9072454005261308,10,RB,0.6221736201578392,0.5305164319248826,0.5260663507109005,0.0916571882329565,-0.1482399708687396
Jonathan Taylor,rushing_yards,89.5,-110.0,-114.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.8898068646748645,10,RB,0.6169420594024593,0.5238095238095238,0.5327102803738317,0.0931325355929354,-0.149652339776291
Jonathan Taylor,rushing_yards,90.5,-110.0,-114.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.8851014509021495,10,RB,0.6155304352706449,0.5238095238095238,0.5327102803738317,0.091720911461121,-0.1482407156444766
Jonathan Taylor,rushing_yards,91.5,-111.0,-113.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.8802548487437227,10,RB,0.6140764546231168,0.5260663507109005,0.5305164319248826,0.0880101039122163,-0.1445928865479994
Jonathan Taylor,rushing_yards,92.5,-114.0,-111.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.8752658465775017,10,RB,0.6125797539732505,0.5327102803738317,0.5260663507109005,0.0798694735994187,-0.1386461046841509
Jonathan Taylor,rushing_yards,97.5,-113.0,-111.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.8481525265831713,10,RB,0.6044457579749514,0.5305164319248826,0.5260663507109005,0.0739293260500687,-0.1305121086858518
Jonathan Taylor,rushing_yards,99.5,-114.0,-110.0,244,1,93.86066698350622,139.2767598377393,1.1313650443880916,1.2914826498422711,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,ATL,40.61745656460751,0.8362846293354123,10,RB,0.6008853888006237,0.5327102803738317,0.5238095238095238,0.0681751084267919,-0.1246949126101475
Jonnu Smith,receiving_yards,21.5,-109.0,-116.0,4,0,21.39715920487532,18.580033375028908,0.915334873996424,0.9763440860215054,1.0033333333333332,0.9708437013950084,0.1456265552092512,0.95,0.7352941176470589,1.0,,1.05,0.8238993710691824,False,LAC,7.376361859732363,0.3461061548719586,10,TE,0.4166666666666667,0.5215311004784688,0.5370370370370371,-0.1048644338118021,0.0462962962962961
Jonnu Smith,receiving_yards,24.5,-115.0,-109.0,4,0,21.39715920487532,18.580033375028908,0.915334873996424,0.9763440860215054,1.0033333333333332,0.9708437013950084,0.1456265552092512,0.95,0.7352941176470589,1.0,,1.05,0.8238993710691824,False,LAC,7.376361859732363,0.211114796748022,10,TE,0.3125,0.5348837209302325,0.5215311004784688,-0.2223837209302325,0.1659688995215311
Jonnu Smith,receiving_yards,26.5,-114.0,-110.0,4,0,21.39715920487532,18.580033375028908,0.915334873996424,0.9763440860215054,1.0033333333333332,0.9708437013950084,0.1456265552092512,0.95,0.7352941176470589,1.0,,1.05,0.8238993710691824,False,LAC,7.376361859732363,0.1414795867237263,10,TE,0.3125,0.5327102803738317,0.5238095238095238,-0.2202102803738317,0.1636904761904761
Jonnu Smith,receiving_yards,27.5,-109.0,-115.0,4,0,21.39715920487532,18.580033375028908,0.915334873996424,0.9763440860215054,1.0033333333333332,0.9708437013950084,0.1456265552092512,0.95,0.7352941176470589,1.0,,1.05,0.8238993710691824,False,LAC,7.376361859732363,0.113280776272755,10,TE,0.2871154850509012,0.5215311004784688,0.5348837209302325,-0.2344156154275676,0.1780007940188662
Jonnu Smith,receiving_yards,28.5,-109.0,-115.0,4,0,21.39715920487532,18.580033375028908,0.915334873996424,0.9763440860215054,1.0033333333333332,0.9708437013950084,0.1456265552092512,0.95,0.7352941176470589,1.0,,1.05,0.8238993710691824,False,LAC,7.376361859732363,0.0893397654565394,10,TE,0.2083951864113458,0.5215311004784688,0.5348837209302325,-0.313135914067123,0.2567210926584217
Jonnu Smith,receiving_yards,29.5,-116.0,-109.0,4,0,21.39715920487532,18.580033375028908,0.915334873996424,0.9763440860215054,1.0033333333333332,0.9708437013950084,0.1456265552092512,0.95,0.7352941176470589,1.0,,1.05,0.8238993710691824,False,LAC,7.376361859732363,0.0693832554663459,10,TE,0.1811271393415758,0.5370370370370371,0.5215311004784688,-0.3559098976954613,0.2973417601799553
Jonnu Smith,receiving_yards,31.5,-111.0,-113.0,4,0,21.39715920487532,18.580033375028908,0.915334873996424,0.9763440860215054,1.0033333333333332,0.9708437013950084,0.1456265552092512,0.95,0.7352941176470589,1.0,,1.05,0.8238993710691824,False,LAC,7.376361859732363,0.0399267746588631,10,TE,0.162143683347234,0.5260663507109005,0.5305164319248826,-0.3639226673636664,0.3073398847278833
Jordan Addison,receiving_yards,39.5,-111.0,-113.0,35,0,61.39472373123134,77.56901999386395,1.0634697678131717,1.1694323144104803,1.0233333333333332,1.1,0.1948386311046157,0.95,0.6764705882352942,1.0,,0.95,0.2464985994397759,True,BAL,46.23634933685833,0.7948474842792439,10,WR,0.5884542452837732,0.5260663507109005,0.5305164319248826,0.0623878945728727,-0.1189706772086558
Jordan Addison,receiving_yards,40.5,-113.0,-111.0,35,0,61.39472373123134,77.56901999386395,1.0634697678131717,1.1694323144104803,1.0233333333333332,1.1,0.1948386311046157,0.95,0.6764705882352942,1.0,,0.95,0.2464985994397759,True,BAL,46.23634933685833,0.7886451183283059,10,WR,0.5865935354984918,0.5305164319248826,0.5260663507109005,0.0560771035736091,-0.1126598862093922
Jordan Addison,receiving_yards,55.5,-114.0,-110.0,35,0,61.39472373123134,77.56901999386395,1.0634697678131717,1.1694323144104803,1.0233333333333332,1.1,0.1948386311046157,0.95,0.6764705882352942,1.0,,0.95,0.2464985994397759,True,BAL,46.23634933685833,0.683428904770564,10,WR,0.520618556701031,0.5327102803738317,0.5238095238095238,-0.0120917236728007,-0.0444280805105548
Jordan Addison,receptions,4.5,-104.0,-122.0,3,0,4.042555368991917,5.963191101595578,1.0728644866720316,1.2857142857142856,1.0233333333333332,1.1,0.1948386311046157,0.95,0.6764705882352942,1.0,,1.0,,True,BAL,2.701851217221259,0.7059361837179998,10,WR,0.4862385321100917,0.5098039215686274,0.5495495495495496,-0.0235653894585356,-0.0357880816596413
Jordan Love,passing_yards,224.5,-113.0,-111.0,176,0,274.5447462447616,271.65746857970146,0.9794095745925478,0.9589801699716712,1.0033333333333332,1.0,,1.0,,1.05,7.752426091657117,1.0,,True,PHI,70.49506061724163,0.748235398257171,10,QB,0.5538461538461539,0.5305164319248826,0.5260663507109005,0.0233297219212712,-0.0799125045570543
Jordan Love,passing_yards,229.5,-113.0,-111.0,176,0,274.5447462447616,271.65746857970146,0.9794095745925478,0.9589801699716712,1.0033333333333332,1.0,,1.0,,1.05,7.752426091657117,1.0,,True,PHI,70.49506061724163,0.7250867647227405,10,QB,0.5538461538461539,0.5305164319248826,0.5260663507109005,0.0233297219212712,-0.0799125045570543
Jordan Love,passing_yards,237.5,-111.0,-113.0,176,0,274.5447462447616,271.65746857970146,0.9794095745925478,0.9589801699716712,1.0033333333333332,1.0,,1.0,,1.05,7.752426091657117,1.0,,True,PHI,70.49506061724163,0.6859976109727652,10,QB,0.48,0.5260663507109005,0.5305164319248826,-0.0460663507109004,-0.0105164319248826
Jordan Love,passing_yards,238.5,-112.0,-112.0,176,0,274.5447462447616,271.65746857970146,0.9794095745925478,0.9589801699716712,1.0033333333333332,1.0,,1.0,,1.05,7.752426091657117,1.0,,True,PHI,70.49506061724163,0.6809481016612633,10,QB,0.48,0.5283018867924528,0.5283018867924528,-0.0483018867924528,-0.0083018867924528
Jordan Love,passing_yards,241.5,-113.0,-111.0,176,0,274.5447462447616,271.65746857970146,0.9794095745925478,0.9589801699716712,1.0033333333333332,1.0,,1.0,,1.05,7.752426091657117,1.0,,True,PHI,70.49506061724163,0.6655999874643469,10,QB,0.48,0.5305164319248826,0.5260663507109005,-0.0505164319248826,-0.0060663507109004
Jordan Love,rushing_yards,5.5,-115.0,-109.0,28,1,9.813733958672094,9.339385264126452,1.0111278470122107,0.9391044776119404,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,11.448643088655905,0.6313221873845505,10,QB,0.5087719298245613,0.5348837209302325,0.5215311004784688,-0.0261117911056711,-0.0303030303030301
Jordan Love,rushing_yards,6.5,-104.0,-121.0,28,1,9.813733958672094,9.339385264126452,1.0111278470122107,0.9391044776119404,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,11.448643088655905,0.5979369115945088,10,QB,0.5087719298245613,0.5098039215686274,0.5475113122171946,-0.001031991744066,-0.0562832420417559
Jordan Love,rushing_yards,7.5,-118.0,-106.0,28,1,9.813733958672094,9.339385264126452,1.0111278470122107,0.9391044776119404,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,11.448643088655905,0.5638209937721218,10,QB,0.4873025342320671,0.5412844036697247,0.5145631067961165,-0.0539818694376576,-0.0018656410281836
Jordan Love,rushing_yards,9.5,-106.0,-118.0,28,1,9.813733958672094,9.339385264126452,1.0111278470122107,0.9391044776119404,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,11.448643088655905,0.4944033623298371,10,QB,0.4833333333333333,0.5145631067961165,0.5412844036697247,-0.0312297734627831,-0.0246177370030581
Jordan Love,rushing_yards,11.5,-113.0,-111.0,28,1,9.813733958672094,9.339385264126452,1.0111278470122107,0.9391044776119404,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,PHI,11.448643088655905,0.4251552199467617,10,QB,0.4573948146542679,0.5305164319248826,0.5260663507109005,-0.0731216172706146,0.0165388346348316
Jordan Mason,receiving_yards,6.5,-104.0,-120.0,6,0,2.7810613930047117,2.50260729868636,1.0634697678131717,0.8333333333333334,1.0233333333333332,0.9,0.0573430459140177,1.05,0.8461538461538461,1.0,,1.05,2.0,True,BAL,5.11998883927355,0.2174769900171513,10,RB,0.3125,0.5098039215686274,0.5454545454545454,-0.1973039215686274,0.1420454545454545
Jordan Mason,receiving_yards,9.5,-114.0,-110.0,6,0,2.7810613930047117,2.50260729868636,1.0634697678131717,0.8333333333333334,1.0233333333333332,0.9,0.0573430459140177,1.05,0.8461538461538461,1.0,,1.05,2.0,True,BAL,5.11998883927355,0.0858626201066692,10,RB,0.1969620049781906,0.5327102803738317,0.5238095238095238,-0.3357482753956411,0.2792284712122855
Jordan Mason,receiving_yards,10.5,-118.0,-106.0,6,0,2.7810613930047117,2.50260729868636,1.0634697678131717,0.8333333333333334,1.0233333333333332,0.9,0.0573430459140177,1.05,0.8461538461538461,1.0,,1.05,2.0,True,BAL,5.11998883927355,0.0591446815127298,10,RB,0.1745288114773758,0.5412844036697247,0.5145631067961165,-0.3667555921923489,0.3109080817265076
Jordan Mason,receiving_yards,14.5,-107.0,-117.0,6,0,2.7810613930047117,2.50260729868636,1.0634697678131717,0.8333333333333334,1.0233333333333332,0.9,0.0573430459140177,1.05,0.8461538461538461,1.0,,1.05,2.0,True,BAL,5.11998883927355,0.01,10,RB,0.1428571428571428,0.5169082125603864,0.5391705069124424,-0.3740510697032436,0.3179723502304148
Jordan Mason,receptions,1.5,-146.0,114.0,1,0,1.1183444951448882,0.8895615126927753,1.0728644866720316,0.7666666666666666,1.0233333333333332,0.9,0.0573430459140177,1.05,0.8461538461538461,1.0,,1.0,,True,BAL,1.1877349391654208,0.3036428517192122,10,RB,0.3033707865168539,0.5934959349593496,0.4672897196261682,-0.2901251484424956,0.2293394938569777
Jordan Mason,receptions,2.5,-107.0,-119.0,1,0,1.1183444951448882,0.8895615126927753,1.0728644866720316,0.7666666666666666,1.0233333333333332,0.9,0.0573430459140177,1.05,0.8461538461538461,1.0,,1.0,,True,BAL,1.1877349391654208,0.0875670097530882,10,RB,0.2631578947368421,0.5169082125603864,0.54337899543379,-0.2537503178235443,0.1934631098293679
Jordan Mason,rushing_yards,29.5,-110.0,-114.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.6881359791137063,10,RB,0.5087719298245613,0.5238095238095238,0.5327102803738317,-0.0150375939849625,-0.041482210198393
Jordan Mason,rushing_yards,33.5,-109.0,-115.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.64382855081778,10,RB,0.5087719298245613,0.5215311004784688,0.5348837209302325,-0.0127591706539075,-0.0436556507547938
Jordan Mason,rushing_yards,34.5,-115.0,-109.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.6324110037835823,10,RB,0.5087719298245613,0.5348837209302325,0.5215311004784688,-0.0261117911056711,-0.0303030303030301
Jordan Mason,rushing_yards,40.5,-115.0,-109.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.5617676311065964,10,RB,0.4862503552920834,0.5348837209302325,0.5215311004784688,-0.048633365638149,-0.0077814557705522
Jordan Mason,rushing_yards,52.5,-115.0,-109.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.4167813276183454,10,RB,0.3922310335365565,0.5348837209302325,0.5215311004784688,-0.142652687393676,0.0862378659849747
Jordan Mason,rushing_yards,54.5,-109.0,-115.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.3931702496073089,10,RB,0.375,0.5215311004784688,0.5348837209302325,-0.1465311004784688,0.0901162790697674
Jordan Mason,rushing_yards,62.5,-109.0,-115.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.3033497858156587,10,RB,0.375,0.5215311004784688,0.5348837209302325,-0.1465311004784688,0.0901162790697674
Jordan Mason,rushing_yards,77.5,-115.0,-110.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.1655815242501817,10,RB,0.3289788286309589,0.5348837209302325,0.5238095238095238,-0.2059048922992735,0.1472116475595172
Jordan Mason,rushing_yards,81.5,-113.0,-111.0,25,0,38.609945185807575,45.60255695384993,1.0312472186846688,1.1277777777777778,1.0155555555555555,1.0,,1.0,,1.0,,1.0,,True,BAL,32.82393508227973,0.137057286896358,10,RB,0.3243243243243243,0.5305164319248826,0.5260663507109005,-0.2061921076005582,0.1496093249647752
Jordan Whittington,receiving_yards,14.5,-111.0,-113.0,9,0,20.944063259052783,21.91655882606242,1.0704949712811775,1.2075,0.9966666666666666,0.9,0.0662454393432654,0.95,0.7692307692307693,1.0,,0.95,0.4196428571428571,False,JAX,16.66933312003413,0.6718120639877616,7,WR,0.520618556701031,0.5260663507109005,0.5305164319248826,-0.0054477940098695,-0.0511349886259135
Jordan Whittington,receiving_yards,19.5,-116.0,-108.0,9,0,20.944063259052783,21.91655882606242,1.0704949712811775,1.2075,0.9966666666666666,0.9,0.0662454393432654,0.95,0.7692307692307693,1.0,,0.95,0.4196428571428571,False,JAX,16.66933312003413,0.5576328536768306,7,WR,0.5100548446069469,0.5370370370370371,0.5192307692307693,-0.0269821924300901,-0.0292856138377162
Jordan Whittington,receiving_yards,42.5,-111.0,-113.0,9,0,20.944063259052783,21.91655882606242,1.0704949712811775,1.2075,0.9966666666666666,0.9,0.0662454393432654,0.95,0.7692307692307693,1.0,,0.95,0.4196428571428571,False,JAX,16.66933312003413,0.1084508140048773,7,WR,0.2712341141654418,0.5260663507109005,0.5305164319248826,-0.2548322365454586,0.1982494539096756
Jordan Whittington,receptions,1.5,104.0,-132.0,2,1,2.035678999923394,2.7711400561355592,1.064981030433426,1.5,0.9966666666666666,0.9,0.0662454393432654,0.95,0.7692307692307693,1.0,,1.0,,False,JAX,1.0327955589886446,0.890796685463811,7,WR,0.5853658536585366,0.4901960784313725,0.5689655172413793,0.095169775227164,-0.1543313708999159
Jordan Whittington,receptions,2.5,120.0,-153.0,2,0,2.035678999923394,2.7711400561355592,1.064981030433426,1.5,0.9966666666666666,0.9,0.0662454393432654,0.95,0.7692307692307693,1.0,,1.0,,False,JAX,1.0327955589886446,0.6035436590539245,7,WR,0.4862385321100917,0.4545454545454545,0.6047430830039525,0.0316930775646372,-0.0909816151140442
Jordan Whittington,receptions,3.5,-154.0,121.0,2,0,2.035678999923394,2.7711400561355592,1.064981030433426,1.5,0.9966666666666666,0.9,0.0662454393432654,0.95,0.7692307692307693,1.0,,1.0,,False,JAX,1.0327955589886446,0.2401825069413394,7,WR,0.3033707865168539,0.6062992125984252,0.4524886877828054,-0.3029284260815713,0.2441405257003405
Josh Allen,passing_yards,213.5,-111.0,-113.0,306,1,222.8972692376384,209.59905281872693,0.9800878700998036,0.8969448584202683,1.0366666666666666,1.0,,1.0,,1.0318455002408968,3.1845500240896913,1.0,,False,MIA,79.02158385077911,0.480313974595593,10,QB,0.4468085106382978,0.5260663507109005,0.5305164319248826,-0.0792578400726026,0.0226750574368195
Josh Allen,passing_yards,219.5,-112.0,-112.0,306,1,222.8972692376384,209.59905281872693,0.9800878700998036,0.8969448584202683,1.0366666666666666,1.0,,1.0,,1.0318455002408968,3.1845500240896913,1.0,,False,MIA,79.02158385077911,0.4501453166060795,10,QB,0.4444444444444444,0.5283018867924528,0.5283018867924528,-0.0838574423480084,0.0272536687631027
Josh Allen,passing_yards,227.5,-113.0,-111.0,306,1,222.8972692376384,209.59905281872693,0.9800878700998036,0.8969448584202683,1.0366666666666666,1.0,,1.0,,1.0318455002408968,3.1845500240896913,1.0,,False,MIA,79.02158385077911,0.4103936904282435,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Josh Allen,passing_yards,230.5,-113.0,-111.0,306,1,222.8972692376384,209.59905281872693,0.9800878700998036,0.8969448584202683,1.0366666666666666,1.0,,1.0,,1.0318455002408968,3.1845500240896913,1.0,,False,MIA,79.02158385077911,0.3956986084175851,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Josh Allen,passing_yards,231.5,-113.0,-111.0,306,1,222.8972692376384,209.59905281872693,0.9800878700998036,0.8969448584202683,1.0366666666666666,1.0,,1.0,,1.0318455002408968,3.1845500240896913,1.0,,False,MIA,79.02158385077911,0.3908319054705003,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Josh Allen,passing_yards,235.5,-111.0,-113.0,306,1,222.8972692376384,209.59905281872693,0.9800878700998036,0.8969448584202683,1.0366666666666666,1.0,,1.0,,1.0318455002408968,3.1845500240896913,1.0,,False,MIA,79.02158385077911,0.3715425819190796,10,QB,0.4444444444444444,0.5260663507109005,0.5305164319248826,-0.081621906266456,0.0250391236306729
