week,player,position,snap_share,market,predicted,actual,bias
4,Lamar Jackson,QB,0.9846938775510204,rushing_yards,34.6771840505499,48,-13.322815949450103
4,LeQuint Allen Jr.,RB,0.2246938775510203,rushing_yards,0.8881853106238395,0,0.8881853106238395
4,Marcus Mariota,QB,1.0,rushing_yards,26.7167558783447,20,6.716755878344699
4,Matthew Stafford,QB,1.0,rushing_yards,6.292916738340453,4,2.2929167383404527
4,Michael Penix Jr.,QB,0.8826530612244898,rushing_yards,3.714172464748722,2,1.7141724647487222
4,Miles Sanders,RB,0.2840816326530612,rushing_yards,34.594141415388734,8,26.594141415388734
4,Nick Chubb,RB,0.5212244897959184,rushing_yards,58.09681990488796,47,11.096819904887958
4,Ollie Gordon II,RB,0.210204081632653,rushing_yards,24.311545400290637,10,14.311545400290637
4,Omarion Hampton,RB,0.7397959183673469,rushing_yards,66.97661932656555,128,-61.023380673434445
4,Patrick Mahomes,QB,1.0,rushing_yards,23.306776678227067,5,18.306776678227067
4,Quinshon Judkins,RB,0.445,rushing_yards,72.95571852819467,82,-9.044281471805334
4,RJ Harvey,RB,0.3022448979591836,rushing_yards,55.66140000000001,58,-2.3385999999999925
4,Rachaad White,RB,0.2818367346938775,rushing_yards,72.0763018450158,17,55.076301845015806
4,Ray Davis,RB,0.1404081632653061,rushing_yards,13.270676122208116,3,10.270676122208116
4,Rhamondre Stevenson,RB,0.5020408163265306,rushing_yards,39.058550657890066,38,1.0585506578900663
4,Rico Dowdle,RB,0.3553061224489796,rushing_yards,33.56187483290465,32,1.5618748329046497
4,Russell Wilson,QB,0.9622448979591836,rushing_yards,21.7537344041974,0,21.7537344041974
4,Saquon Barkley,RB,0.8787755102040816,rushing_yards,89.23903431736504,43,46.23903431736504
4,Spencer Rattler,QB,0.979591836734694,rushing_yards,7.643096498363285,49,-41.356903501636715
4,Tahj Brooks,RB,0.0918367346938775,rushing_yards,6.5138699812805525,0,6.5138699812805525
4,Tony Pollard,RB,0.9002040816326531,rushing_yards,72.50836299269463,64,8.508362992694629
4,Travis Etienne,RB,0.5895918367346938,rushing_yards,90.11532059464838,124,-33.88467940535162
4,TreVeyon Henderson,RB,0.3969387755102041,rushing_yards,35.45244699629204,32,3.452446996292039
4,Trevor Lawrence,QB,1.0,rushing_yards,5.4168829912591505,7,-1.5831170087408495
4,Trey Benson,RB,0.5065306122448979,rushing_yards,45.48386569121965,35,10.483865691219648
4,Tua Tagovailoa,QB,0.9651020408163266,rushing_yards,3.6802367945270302,6,-2.3197632054729698
4,Ty Johnson,RB,0.2646938775510203,rushing_yards,11.492560401213188,0,11.492560401213188
4,Tyler Allgeier,RB,0.1928571428571428,rushing_yards,22.656878263571855,51,-28.343121736428145
4,Tyler Goodson,RB,0.07,rushing_yards,7.952960776135979,0,7.952960776135979
4,Will Shipley,RB,0.08,rushing_yards,11.038486108172684,0,11.038486108172684
4,Woody Marks,RB,0.3477551020408163,rushing_yards,23.667077478579525,69,-45.33292252142047
4,Zach Charbonnet,RB,0.56125,rushing_yards,67.99016684150111,39,28.990166841501107
4,Zavier Scott,RB,0.175,rushing_yards,19.985696045931185,1,18.985696045931185
4,AJ Dillon,RB,0.1116326530612244,rushing_attempts,3.0035,3,0.0034999999999998366
4,Aaron Rodgers,QB,0.9846938775510204,rushing_attempts,2.53112,3,-0.46887999999999996
4,Alvin Kamara,RB,0.7859183673469388,rushing_attempts,15.815906000000002,15,0.8159060000000018
4,Antonio Gibson,RB,0.1975510204081632,rushing_attempts,5.51508,6,-0.4849199999999998
4,Ashton Jeanty,RB,0.6406122448979592,rushing_attempts,13.92064,21,-7.079359999999999
4,Baker Mayfield,QB,1.0,rushing_attempts,3.88268,2,1.8826800000000001
4,Bhayshul Tuten,RB,0.1742857142857142,rushing_attempts,4.82754,4,0.8275399999999999
4,Bijan Robinson,RB,0.7595918367346939,rushing_attempts,15.56048,17,-1.43952
4,Blake Corum,RB,0.2455102040816326,rushing_attempts,5.80036,9,-3.1996399999999996
4,Bo Nix,QB,1.0,rushing_attempts,6.47826,6,0.4782599999999997
4,Braelon Allen,RB,0.283469387755102,rushing_attempts,4.78214,4,0.7821400000000001
4,Brashard Smith,RB,0.1044897959183673,rushing_attempts,1.58886,4,-2.41114
4,Breece Hall,RB,0.5830612244897959,rushing_attempts,11.12806,14,-2.8719400000000004
4,Brian Robinson,RB,0.1604081632653061,rushing_attempts,4.39546,5,-0.6045400000000001
4,Brock Purdy,QB,1.0,rushing_attempts,5.00594,2,3.00594
4,Bryce Young,QB,0.9897959183673468,rushing_attempts,2.30334,1,1.30334
4,C.J. Stroud,QB,1.0,rushing_attempts,4.6084,4,0.6083999999999996
4,Caleb Williams,QB,0.9510204081632652,rushing_attempts,5.70706,8,-2.2929399999999998
4,Cam Skattebo,RB,0.4822448979591836,rushing_attempts,8.84594,25,-16.15406
4,Cam Ward,QB,1.0,rushing_attempts,2.47986,2,0.47985999999999995
4,Carson Wentz,QB,0.8,rushing_attempts,2.00028,2,0.000280000000000058
4,Chase Brown,RB,0.6357142857142857,rushing_attempts,16.178966666666668,10,6.178966666666668
4,Chris Brooks,RB,0.1542857142857142,rushing_attempts,0.18202,0,0.18202
4,Chris Rodriguez Jr.,RB,0.38,rushing_attempts,10.99342,7,3.9934200000000004
4,Christian McCaffrey,RB,0.8395918367346938,rushing_attempts,16.67758,17,-0.32242000000000104
4,Chuba Hubbard,RB,0.6659183673469388,rushing_attempts,13.18166,10,3.181660000000001
4,Craig Reynolds,RB,0.03125,rushing_attempts,1.02942,0,1.02942
4,D'Andre Swift,RB,0.6344897959183674,rushing_attempts,14.765347999999998,14,0.7653479999999977
4,Dak Prescott,QB,0.9285714285714284,rushing_attempts,1.1025,1,0.10250000000000004
4,Daniel Jones,QB,0.9387755102040816,rushing_attempts,5.17616,1,4.17616
4,David Montgomery,RB,0.3761224489795918,rushing_attempts,12.66186,9,3.661860000000001
4,De'Von Achane,RB,0.8116326530612245,rushing_attempts,10.724966666666669,20,-9.275033333333331
4,Derrick Henry,RB,0.5414285714285714,rushing_attempts,12.79216,8,4.792160000000001
4,Devin Singletary,RB,0.1683673469387755,rushing_attempts,2.90612,7,-4.09388
4,Drake Maye,QB,1.0,rushing_attempts,8.10704,3,5.10704
4,Dylan Laube,RB,0.1081632653061224,rushing_attempts,1.37932,0,1.37932
4,Dylan Sampson,RB,0.190204081632653,rushing_attempts,3.55024,1,2.55024
4,Emanuel Wilson,RB,0.1461224489795918,rushing_attempts,3.24484,8,-4.75516
4,Geno Smith,QB,1.0,rushing_attempts,2.63106,4,-1.3689399999999998
4,George Holani,RB,0.1785714285714285,rushing_attempts,5.11096,0,5.11096
4,Isaiah Davis,RB,0.1526530612244898,rushing_attempts,0.3648,3,-2.6352
4,J.K. Dobbins,RB,0.5769387755102041,rushing_attempts,12.83398,16,-3.1660199999999996
4,Jacory Croskey-Merritt,RB,0.3320408163265306,rushing_attempts,10.92206,7,3.92206
4,Jahmyr Gibbs,RB,0.6446938775510205,rushing_attempts,18.21052,15,3.210519999999999
4,Jake Browning,QB,0.8562499999999998,rushing_attempts,0.998,3,-2.002
4,Jalen Hurts,QB,1.0,rushing_attempts,9.9325,9,0.9324999999999992
4,James Cook,RB,0.5885714285714285,rushing_attempts,20.350688666666663,22,-1.649311333333337
4,Jared Goff,QB,0.9846938775510204,rushing_attempts,2.79066,0,2.79066
4,Javonte Williams,RB,0.6628571428571428,rushing_attempts,13.34798,20,-6.65202
4,Jeremy McNichols,RB,0.2379591836734693,rushing_attempts,3.2372,2,1.2372
4,Jerome Ford,RB,0.4297959183673469,rushing_attempts,2.65076,1,1.65076
4,Joe Flacco,QB,0.9693877551020408,rushing_attempts,0.6049,3,-2.3951000000000002
4,Jonathan Taylor,RB,0.8181632653061225,rushing_attempts,19.618886666666665,17,2.618886666666665
4,Jordan Love,QB,1.0,rushing_attempts,3.5151,3,0.5150999999999999
4,Jordan Mason,RB,0.5889795918367347,rushing_attempts,13.663959999999998,16,-2.3360400000000023
4,Josh Allen,QB,0.960204081632653,rushing_attempts,7.0908,7,0.09079999999999977
4,Josh Jacobs,RB,0.7371428571428572,rushing_attempts,18.651653333333332,22,-3.348346666666668
4,Julius Chestnut,RB,0.0997959183673469,rushing_attempts,1.7989,1,0.7988999999999999
4,Justice Hill,RB,0.4622448979591837,rushing_attempts,1.28326,3,-1.71674
4,Justin Fields,QB,0.7625,rushing_attempts,7.62824,7,0.6282399999999999
4,Justin Herbert,QB,1.0,rushing_attempts,5.07152,1,4.07152
4,Kaleb Johnson,RB,0.0337499999999999,rushing_attempts,0.7554,6,-5.2446
4,Kareem Hunt,RB,0.416734693877551,rushing_attempts,10.17474,13,-2.82526
4,Kendre Miller,RB,0.2112244897959184,rushing_attempts,5.42782,11,-5.57218
4,Kenneth Gainwell,RB,0.3604081632653061,rushing_attempts,4.8649,19,-14.135100000000001
4,Kenneth Walker III,RB,0.4510204081632653,rushing_attempts,13.975586666666668,19,-5.024413333333332
4,Kyle Monangai,RB,0.2973469387755102,rushing_attempts,5.72796,4,1.7279600000000004
4,Kyler Murray,QB,0.9938775510204082,rushing_attempts,6.49884,5,1.4988400000000004
4,Kyren Williams,RB,0.7526530612244897,rushing_attempts,18.63622,13,5.636220000000002
4,Lamar Jackson,QB,0.9846938775510204,rushing_attempts,5.29548,6,-0.7045199999999996
4,LeQuint Allen Jr.,RB,0.2246938775510203,rushing_attempts,0.79494,0,0.79494
4,Marcus Mariota,QB,1.0,rushing_attempts,6.00984,2,4.00984
4,Matthew Stafford,QB,1.0,rushing_attempts,1.34794,4,-2.65206
4,Michael Penix Jr.,QB,0.8826530612244898,rushing_attempts,2.43048,4,-1.5695199999999998
4,Miles Sanders,RB,0.2840816326530612,rushing_attempts,6.86508,2,4.86508
4,Nick Chubb,RB,0.5212244897959184,rushing_attempts,11.72133,13,-1.27867
4,Ollie Gordon II,RB,0.210204081632653,rushing_attempts,5.277713333333333,6,-0.7222866666666672
4,Omarion Hampton,RB,0.7397959183673469,rushing_attempts,14.881546666666663,12,2.8815466666666634
4,Patrick Mahomes,QB,1.0,rushing_attempts,5.80036,4,1.8003600000000004
4,Quinshon Judkins,RB,0.445,rushing_attempts,13.39078,21,-7.6092200000000005
4,RJ Harvey,RB,0.3022448979591836,rushing_attempts,13.005,14,-0.9949999999999992
4,Rachaad White,RB,0.2818367346938775,rushing_attempts,12.82464,6,6.8246400000000005
4,Rasheen Ali,RB,0.0036734693877551,rushing_attempts,0.08456,0,0.08456
4,Ray Davis,RB,0.1404081632653061,rushing_attempts,3.2314,1,2.2314
4,Rhamondre Stevenson,RB,0.5020408163265306,rushing_attempts,7.36606,9,-1.63394
4,Rico Dowdle,RB,0.3553061224489796,rushing_attempts,6.74522,9,-2.2547800000000002
4,Russell Wilson,QB,0.9622448979591836,rushing_attempts,4.94536,0,4.94536
4,Sam Darnold,QB,0.8367346938775511,rushing_attempts,0.3648,1,-0.6352
4,Saquon Barkley,RB,0.8787755102040816,rushing_attempts,19.20892,19,0.2089199999999991
4,Sean Tucker,RB,0.0085714285714285,rushing_attempts,0.24618,0,0.24618
4,Spencer Rattler,QB,0.979591836734694,rushing_attempts,2.68636,6,-3.31364
4,Tahj Brooks,RB,0.0918367346938775,rushing_attempts,1.86408,0,1.86408
4,Tony Pollard,RB,0.9002040816326531,rushing_attempts,15.6212,14,1.6212
4,Travis Etienne,RB,0.5895918367346938,rushing_attempts,15.379766666666663,19,-3.6202333333333367
4,TreVeyon Henderson,RB,0.3969387755102041,rushing_attempts,8.20076,7,1.2007600000000007
4,Trevor Etienne,RB,0.026938775510204,rushing_attempts,0.16422,7,-6.83578
4,Trevor Lawrence,QB,1.0,rushing_attempts,2.37326,7,-4.62674
4,Trey Benson,RB,0.5065306122448979,rushing_attempts,9.00112,8,1.0011200000000002
4,Tua Tagovailoa,QB,0.9651020408163266,rushing_attempts,1.20326,3,-1.79674
4,Ty Johnson,RB,0.2646938775510203,rushing_attempts,2.76806,1,1.7680600000000002
4,Tyler Allgeier,RB,0.1928571428571428,rushing_attempts,5.78926,16,-10.210740000000001
4,Tyler Badie,RB,0.1208163265306122,rushing_attempts,0.3048,0,0.3048
4,Tyler Goodson,RB,0.07,rushing_attempts,2.00028,0,2.00028
4,Will Shipley,RB,0.08,rushing_attempts,2.64476,0,2.64476
4,Woody Marks,RB,0.3477551020408163,rushing_attempts,4.99004,17,-12.00996
4,Zach Charbonnet,RB,0.56125,rushing_attempts,13.871000000000002,12,1.8710000000000022
4,Zavier Scott,RB,0.175,rushing_attempts,4.4448,2,2.4448
4,Aaron Rodgers,QB,0.9846938775510204,passing_yards,169.11844608926998,200,-30.88155391073002
4,Baker Mayfield,QB,1.0,passing_yards,161.43343744437158,289,-127.56656255562842
4,Bo Nix,QB,1.0,passing_yards,157.19556527780372,326,-168.80443472219628
4,Brock Purdy,QB,1.0,passing_yards,228.2580993052871,309,-80.74190069471291
4,Bryce Young,QB,0.9897959183673468,passing_yards,196.36162248066609,150,46.361622480666085
4,C.J. Stroud,QB,1.0,passing_yards,143.72648049177144,233,-89.27351950822856
4,Caleb Williams,QB,0.9510204081632652,passing_yards,145.03368102434396,212,-66.96631897565604
4,Cam Ward,QB,1.0,passing_yards,175.00614442220808,108,67.00614442220808
4,Carson Wentz,QB,0.8,passing_yards,127.32091610482205,350,-222.67908389517794
4,Dak Prescott,QB,0.9285714285714284,passing_yards,238.4415722136722,319,-80.5584277863278
4,Daniel Jones,QB,0.9387755102040816,passing_yards,167.9911538004951,262,-94.00884619950489
4,Dillon Gabriel,QB,0.1,passing_yards,324.1414873909391,0,324.1414873909391
4,Drake Maye,QB,1.0,passing_yards,198.2236029430743,203,-4.776397056925703
4,Geno Smith,QB,1.0,passing_yards,199.47473180261636,117,82.47473180261636
4,Jake Browning,QB,0.8562499999999998,passing_yards,179.2078996933166,125,54.20789969331659
4,Jalen Hurts,QB,1.0,passing_yards,147.09641422080827,130,17.09641422080827
4,Jared Goff,QB,0.9846938775510204,passing_yards,191.89357205881825,168,23.89357205881825
4,Joe Flacco,QB,0.9693877551020408,passing_yards,220.223971287935,184,36.223971287935
4,Jordan Love,QB,1.0,passing_yards,154.69585282893712,337,-182.30414717106288
4,Josh Allen,QB,0.960204081632653,passing_yards,167.26816462059423,209,-41.731835379405766
4,Justin Fields,QB,0.7625,passing_yards,136.5013556848662,226,-89.49864431513379
4,Justin Herbert,QB,1.0,passing_yards,203.6592459509382,203,0.6592459509382138
4,Kyler Murray,QB,0.9938775510204082,passing_yards,185.6334399723462,200,-14.366560027653804
4,Lamar Jackson,QB,0.9846938775510204,passing_yards,155.50129399846514,147,8.501293998465144
4,Marcus Mariota,QB,1.0,passing_yards,178.0953568176684,156,22.095356817668403
4,Matthew Stafford,QB,1.0,passing_yards,172.6132278537291,375,-202.3867721462709
4,Michael Penix Jr.,QB,0.8826530612244898,passing_yards,190.3370466437941,313,-122.66295335620589
4,Patrick Mahomes,QB,1.0,passing_yards,177.6170670063678,270,-92.38293299363221
4,Russell Wilson,QB,0.9622448979591836,passing_yards,178.2592076325393,8,170.2592076325393
4,Sam Darnold,QB,0.8367346938775511,passing_yards,142.4551063194685,242,-99.54489368053149
4,Spencer Rattler,QB,0.979591836734694,passing_yards,225.46020308655693,126,99.46020308655693
4,Trevor Lawrence,QB,1.0,passing_yards,178.52755904311584,174,4.5275590431158435
4,Tua Tagovailoa,QB,0.9651020408163266,passing_yards,178.11437007064913,177,1.1143700706491302
4,Aaron Rodgers,QB,0.9846938775510204,passing_completions,18.35258,18,0.35257999999999967
4,Baker Mayfield,QB,1.0,passing_completions,20.0845,22,-1.9155000000000015
4,Bo Nix,QB,1.0,passing_completions,19.21568,29,-9.784320000000001
4,Brock Purdy,QB,1.0,passing_completions,26.49328,22,4.493279999999999
4,Bryce Young,QB,0.9897959183673468,passing_completions,24.28094,18,6.280940000000001
4,C.J. Stroud,QB,1.0,passing_completions,16.42616,22,-5.573840000000001
4,Caleb Williams,QB,0.9510204081632652,passing_completions,17.33228,22,-4.667719999999999
4,Cam Ward,QB,1.0,passing_completions,20.27824,10,10.27824
4,Carson Wentz,QB,0.8,passing_completions,13.79508,30,-16.20492
4,Dak Prescott,QB,0.9285714285714284,passing_completions,28.66682,31,-2.3331799999999987
4,Daniel Jones,QB,0.9387755102040816,passing_completions,19.97224,24,-4.027760000000001
4,Dillon Gabriel,QB,0.1,passing_completions,39.31646,0,39.31646
4,Drake Maye,QB,1.0,passing_completions,21.26072,14,7.260719999999999
4,Geno Smith,QB,1.0,passing_completions,23.4272,14,9.4272
4,Jake Browning,QB,0.8562499999999998,passing_completions,20.1499,14,6.149899999999999
4,Jalen Hurts,QB,1.0,passing_completions,16.82778,15,1.8277800000000006
4,Jared Goff,QB,0.9846938775510204,passing_completions,20.27688,16,4.2768799999999985
4,Joe Flacco,QB,0.9693877551020408,passing_completions,27.4084,16,11.4084
4,Jordan Love,QB,1.0,passing_completions,16.89248,31,-14.107520000000001
4,Josh Allen,QB,0.960204081632653,passing_completions,19.85324,16,3.8532399999999996
4,Justin Fields,QB,0.7625,passing_completions,15.14608,20,-4.8539200000000005
4,Justin Herbert,QB,1.0,passing_completions,23.22196,23,0.22195999999999927
4,Kyler Murray,QB,0.9938775510204082,passing_completions,18.75718,27,-8.242819999999998
4,Lamar Jackson,QB,0.9846938775510204,passing_completions,16.91756,14,2.9175600000000017
4,Marcus Mariota,QB,1.0,passing_completions,20.86676,16,4.866759999999999
4,Matthew Stafford,QB,1.0,passing_completions,19.88606,29,-9.11394
4,Michael Penix Jr.,QB,0.8826530612244898,passing_completions,20.11092,20,0.11092000000000013
4,Patrick Mahomes,QB,1.0,passing_completions,21.01932,25,-3.9806799999999996
4,Russell Wilson,QB,0.9622448979591836,passing_completions,21.6249,1,20.6249
4,Sam Darnold,QB,0.8367346938775511,passing_completions,16.86798,18,-1.1320200000000007
4,Spencer Rattler,QB,0.979591836734694,passing_completions,28.09532,18,10.095320000000001
4,Trevor Lawrence,QB,1.0,passing_completions,21.1793,21,0.17930000000000135
4,Tua Tagovailoa,QB,0.9651020408163266,passing_completions,21.11302,17,4.113019999999999
4,A.J. Brown,WR,0.9312244897959184,targets,7.73502,9,-1.2649800000000004
4,AJ Barner,TE,0.7040816326530612,targets,1.79454,3,-1.20546
4,Adam Thielen,WR,0.7353061224489795,targets,2.1266,2,0.12659999999999982
4,Adam Trautman,TE,0.4851020408163265,targets,1.1025,3,-1.8975
4,Adonai Mitchell,WR,0.283469387755102,targets,2.61664,4,-1.3833600000000001
4,Allen Lazard,WR,0.3325,targets,3.0035,1,2.0035
4,Alvin Kamara,RB,0.7859183673469388,targets,3.55234,5,-1.44766
4,Amon-Ra St. Brown,WR,0.8665306122448979,targets,7.69778,7,0.6977799999999998
4,Andrei Iosivas,WR,0.6928571428571428,targets,5.75602,1,4.75602
4,Antonio Gibson,RB,0.1975510204081632,targets,0.4399,0,0.4399
4,Ashton Jeanty,RB,0.6406122448979592,targets,1.74744,2,-0.2525599999999999
4,Austin Hooper,TE,0.580204081632653,targets,2.37548,1,1.37548
4,Ben Sinnott,TE,0.3232653061224489,targets,0.97686,0,0.97686
4,Ben Skowronek,WR,0.0840816326530612,targets,0.18202,1,-0.81798
4,Bhayshul Tuten,RB,0.1742857142857142,targets,1.23596,1,0.23595999999999995
4,Bijan Robinson,RB,0.7595918367346939,targets,6.47362,5,1.4736200000000004
4,Blake Corum,RB,0.2455102040816326,targets,0.18202,4,-3.81798
4,Braelon Allen,RB,0.283469387755102,targets,1.32586,0,1.32586
4,Brandin Cooks,WR,0.7048979591836735,targets,4.2989,4,0.2988999999999997
4,Brashard Smith,RB,0.1044897959183673,targets,1.0601,4,-2.9398999999999997
4,Brayden Willis,TE,0.0425,targets,0.3726,0,0.3726
4,Breece Hall,RB,0.5830612244897959,targets,4.71996,6,-1.2800399999999996
4,Brenton Strange,TE,0.8440816326530611,targets,9.40746,7,2.4074600000000004
4,Brian Robinson,RB,0.1604081632653061,targets,0.67474,0,0.67474
4,Brock Bowers,TE,0.7528571428571429,targets,7.11598,6,1.1159800000000004
4,Brock Wright,TE,0.5140816326530613,targets,2.70682,0,2.70682
4,Brycen Tremayne,WR,0.2530612244897959,targets,2.81434,4,-1.18566
4,Cade Otton,TE,0.9059183673469388,targets,3.63352,4,-0.36648000000000014
4,Calvin Austin III,WR,0.7959183673469388,targets,4.88622,2,2.88622
4,Calvin Ridley,WR,0.8816326530612245,targets,8.4766,3,5.4765999999999995
4,Cam Skattebo,RB,0.4822448979591836,targets,4.5713,2,2.5713
4,Casey Washington,WR,0.95,targets,6.90644,3,3.90644
4,Cedric Tillman,WR,0.8300000000000001,targets,4.81362,2,2.8136200000000002
4,Chase Brown,RB,0.6357142857142857,targets,5.09474,3,2.09474
4,Chig Okonkwo,TE,0.7310204081632652,targets,6.69778,3,3.69778
4,Chimere Dike,WR,0.3708163265306122,targets,4.63592,0,4.63592
4,Chris Brooks,RB,0.1542857142857142,targets,1.40722,1,0.4072199999999999
4,Chris Manhertz,TE,0.2140816326530612,targets,0.84882,0,0.84882
4,Chris Moore,WR,0.4574999999999999,targets,1.67936,3,-1.32064
4,Chris Olave,WR,0.8959183673469387,targets,13.84288,6,7.842879999999999
4,Christian Kirk,WR,0.67,targets,6.12692,4,2.12692
4,Christian McCaffrey,RB,0.8395918367346938,targets,11.6334,11,0.6334
4,Chuba Hubbard,RB,0.6659183673469388,targets,4.71996,3,1.7199600000000004
4,Cole Kmet,TE,0.9153061224489796,targets,1.66784,9,-7.33216
4,Connor Heyward,TE,0.0689795918367346,targets,0.62382,0,0.62382
4,Cooper Kupp,WR,0.6483673469387755,targets,4.84286,5,-0.15714000000000006
4,Courtland Sutton,WR,0.826530612244898,targets,6.96302,6,0.9630200000000002
4,D'Andre Swift,RB,0.6344897959183674,targets,3.4949,6,-2.5051
4,DJ Moore,WR,0.8828571428571429,targets,4.78214,5,-0.21785999999999994
4,DK Metcalf,WR,0.9040816326530612,targets,5.17616,5,0.17616000000000032
4,Dallas Goedert,TE,0.8799999999999999,targets,3.88012,4,-0.11988000000000021
4,Dalton Schultz,TE,0.6828571428571429,targets,3.98688,6,-2.01312
4,Daniel Bellinger,TE,0.2485714285714285,targets,0.58886,1,-0.41113999999999995
4,Dareke Young,WR,0.22,targets,0.62382,0,0.62382
4,Darius Slayton,WR,0.8689795918367348,targets,2.67496,4,-1.32504
4,Darnell Mooney,WR,0.8787499999999999,targets,9.64338,1,8.64338
4,Davante Adams,WR,0.8489795918367347,targets,9.53904,6,3.53904
4,David Montgomery,RB,0.3761224489795918,targets,1.39694,1,0.39694000000000007
4,David Moore,WR,0.5726530612244899,targets,0.68888,0,0.68888
4,David Njoku,TE,0.7930612244897958,targets,5.80596,3,2.80596
4,Davis Allen,TE,0.3873469387755102,targets,1.18236,1,0.18236000000000008
4,Dawson Knox,TE,0.5416326530612244,targets,5.28396,1,4.28396
4,De'Von Achane,RB,0.8116326530612245,targets,8.39136,2,6.391360000000001
4,DeAndre Hopkins,WR,0.246938775510204,targets,2.2455,1,1.2454999999999998
4,DeVonta Smith,WR,0.8828571428571429,targets,6.98208,2,4.98208
4,Deebo Samuel Sr.,WR,0.630204081632653,targets,7.34086,6,1.3408600000000002
4,Derrick Henry,RB,0.5414285714285714,targets,0.69494,3,-2.30506
4,Devin Singletary,RB,0.1683673469387755,targets,0.25846,0,0.25846
4,Devontez Walker,WR,0.1316326530612244,targets,1.53764,0,1.53764
4,Dont'e Thornton Jr.,WR,0.6591836734693877,targets,4.4123,2,2.4123
4,Dontayvion Wicks,WR,0.5967346938775511,targets,4.2534,4,0.25340000000000007
4,Dylan Laube,RB,0.1081632653061224,targets,1.23596,0,1.23596
4,Dylan Sampson,RB,0.190204081632653,targets,2.2375,1,1.2374999999999998
4,Elijah Arroyo,TE,0.4293877551020408,targets,1.6074,4,-2.3926
4,Elijah Higgins,TE,0.2540816326530612,targets,2.0654,0,2.0654
4,Elijah Moore,WR,0.2655102040816326,targets,2.20398,0,2.20398
4,Emeka Egbuka,WR,0.7789795918367347,targets,7.32968,10,-2.6703200000000002
4,Eric Saubert,TE,0.3791836734693877,targets,0.50988,0,0.50988
4,Evan Engram,TE,0.39625,targets,2.7575,7,-4.2425
4,Garrett Wilson,WR,0.9816326530612244,targets,10.73418,8,2.7341800000000003
4,George Holani,RB,0.1785714285714285,targets,1.01706,0,1.01706
4,George Pickens,WR,0.8597959183673468,targets,8.08594,11,-2.914059999999999
4,Grant Calcaterra,TE,0.4746938775510204,targets,0.75134,2,-1.24866
4,Greg Dortch,WR,0.2051020408163265,targets,1.73354,5,-3.26646
4,Gunnar Helm,TE,0.373469387755102,targets,2.98646,1,1.9864600000000001
4,Harold Fannin Jr.,TE,0.6516326530612244,targets,4.89276,6,-1.10724
4,Hunter Henry,TE,0.8442857142857142,targets,7.20216,2,5.20216
4,Hunter Renfrow,WR,0.517142857142857,targets,6.4968,2,4.4968
4,Isaiah Bond,WR,0.4993877551020408,targets,2.94804,6,-3.05196
4,Isaiah Davis,RB,0.1526530612244898,targets,0.91946,2,-1.08054
4,J.K. Dobbins,RB,0.5769387755102041,targets,2.00028,1,1.00028
4,Jack Bech,WR,0.1548979591836734,targets,1.10072,0,1.10072
4,Jack Stoll,TE,0.2838775510204082,targets,2.06252,1,1.0625200000000001
4,Jackson Hawes,TE,0.3981632653061224,targets,1.36316,1,0.3631599999999999
4,Jacory Croskey-Merritt,RB,0.3320408163265306,targets,1.38308,2,-0.6169199999999999
4,Jahan Dotson,WR,0.5957142857142858,targets,2.39304,0,2.39304
4,Jahmyr Gibbs,RB,0.6446938775510205,targets,5.24424,2,3.2442399999999996
4,Jake Ferguson,TE,0.6557142857142857,targets,11.9146,7,4.9146
4,Jake Tonges,TE,0.6655102040816326,targets,3.62054,5,-1.37946
4,Jakobi Meyers,WR,0.936938775510204,targets,8.30746,7,1.3074600000000007
4,Jalen Nailor,WR,0.8912244897959183,targets,4.64206,4,0.6420599999999999
4,Jalen Tolbert,WR,0.7287755102040817,targets,4.66134,6,-1.33866
4,James Cook,RB,0.5885714285714285,targets,2.47986,4,-1.52014
4,Jameson Williams,WR,0.9118367346938776,targets,3.30714,8,-4.69286
4,Jauan Jennings,WR,0.79125,targets,8.1248,4,4.1248000000000005
4,Javonte Williams,RB,0.6628571428571428,targets,5.25412,3,2.2541200000000003
4,Jaxon Smith-Njigba,WR,0.5904081632653061,targets,8.514693333333332,5,3.514693333333332
4,Jayden Higgins,WR,0.4351020408163265,targets,1.04392,1,0.04391999999999996
4,Jaylen Waddle,WR,0.8142857142857143,targets,5.82028,6,-0.17971999999999966
4,Jaylin Lane,WR,0.336734693877551,targets,3.47826,3,0.47826000000000013
4,Jaylin Noel,WR,0.2159183673469387,targets,0.67256,1,-0.32743999999999995
4,Jeremy Ruckert,TE,0.4020408163265306,targets,1.37628,1,0.37627999999999995
4,Jerome Ford,RB,0.4297959183673469,targets,3.8044,2,1.8043999999999998
4,Jerry Jeudy,WR,0.8544897959183673,targets,6.05932,9,-2.9406800000000004
4,John Metchie III,WR,0.0557142857142857,targets,0.815,2,-1.185
4,Johnny Mundt,TE,0.3071428571428571,targets,1.6057,1,0.6056999999999999
4,Jonathan Taylor,RB,0.8181632653061225,targets,3.20314,5,-1.7968600000000001
4,Jonnu Smith,TE,0.7161224489795919,targets,3.86384,3,0.8638400000000002
4,Jordan Mason,RB,0.5889795918367347,targets,1.1025,3,-1.8975
4,Jordan Whittington,WR,0.5428571428571428,targets,2.14654,1,1.14654
4,Josh Downs,WR,0.5277551020408163,targets,4.5397,5,-0.46030000000000015
4,Josh Jacobs,RB,0.7371428571428572,targets,4.78214,4,0.7821400000000001
