season,week,gameday,game_id_nflverse,home_team,away_team,market,side,point,price,sportsbook,data_source,collected_at
2025,5,2025-10-06,2025_05_KC_JAX,JAX,KC,total,under,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467374
2025,5,2025-10-02,2025_05_SF_LA,LA,SF,moneyline,away,,370.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467094
2025,5,2025-10-02,2025_05_SF_LA,LA,SF,moneyline,home,,-485.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467075
2025,5,2025-10-02,2025_05_SF_LA,LA,SF,spread,away,8.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467102
2025,5,2025-10-02,2025_05_SF_LA,LA,SF,spread,home,-8.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467099
2025,5,2025-10-02,2025_05_SF_LA,LA,SF,total,over,44.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467107
2025,5,2025-10-02,2025_05_SF_LA,LA,SF,total,under,44.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467110
2025,5,2025-10-05,2025_05_WAS_LAC,LAC,WAS,moneyline,away,,130.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467325
2025,5,2025-10-05,2025_05_WAS_LAC,LAC,WAS,moneyline,home,,-155.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467322
2025,5,2025-10-05,2025_05_WAS_LAC,LAC,WAS,spread,away,2.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467330
2025,5,2025-10-05,2025_05_WAS_LAC,LAC,WAS,spread,home,-2.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467327
2025,5,2025-10-05,2025_05_WAS_LAC,LAC,WAS,total,over,47.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467332
2025,5,2025-10-05,2025_05_WAS_LAC,LAC,WAS,total,under,47.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467335
2025,5,2025-10-05,2025_05_NYG_NO,NO,NYG,moneyline,away,,102.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467245
2025,5,2025-10-05,2025_05_NYG_NO,NO,NYG,moneyline,home,,-122.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467243
2025,5,2025-10-05,2025_05_NYG_NO,NO,NYG,spread,away,1.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467250
2025,5,2025-10-05,2025_05_NYG_NO,NO,NYG,spread,home,-1.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467248
2025,5,2025-10-05,2025_05_NYG_NO,NO,NYG,total,over,42.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467253
2025,5,2025-10-05,2025_05_NYG_NO,NO,NYG,total,under,42.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467255
2025,5,2025-10-05,2025_05_DAL_NYJ,NYJ,DAL,moneyline,away,,-142.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467183
2025,5,2025-10-05,2025_05_DAL_NYJ,NYJ,DAL,moneyline,home,,120.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467186
2025,5,2025-10-05,2025_05_DAL_NYJ,NYJ,DAL,spread,away,-2.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467189
2025,5,2025-10-05,2025_05_DAL_NYJ,NYJ,DAL,spread,home,2.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467191
2025,5,2025-10-05,2025_05_DAL_NYJ,NYJ,DAL,total,over,47.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467194
2025,5,2025-10-05,2025_05_DAL_NYJ,NYJ,DAL,total,under,47.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467196
2025,5,2025-10-05,2025_05_DEN_PHI,PHI,DEN,moneyline,away,,164.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467203
2025,5,2025-10-05,2025_05_DEN_PHI,PHI,DEN,moneyline,home,,-198.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467205
2025,5,2025-10-05,2025_05_DEN_PHI,PHI,DEN,spread,away,3.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467208
2025,5,2025-10-05,2025_05_DEN_PHI,PHI,DEN,spread,home,-3.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467211
2025,5,2025-10-05,2025_05_DEN_PHI,PHI,DEN,total,over,43.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467214
2025,5,2025-10-05,2025_05_DEN_PHI,PHI,DEN,total,under,43.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467216
2025,5,2025-10-05,2025_05_TB_SEA,SEA,TB,moneyline,away,,154.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467285
2025,5,2025-10-05,2025_05_TB_SEA,SEA,TB,moneyline,home,,-185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467283
2025,5,2025-10-05,2025_05_TB_SEA,SEA,TB,spread,away,3.5,-120.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467291
2025,5,2025-10-05,2025_05_TB_SEA,SEA,TB,spread,home,-3.5,100.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467288
2025,5,2025-10-05,2025_05_TB_SEA,SEA,TB,total,over,44.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467293
2025,5,2025-10-05,2025_05_TB_SEA,SEA,TB,total,under,44.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:05.467295
2025,6,2025-10-13,2025_06_BUF_ATL,ATL,BUF,moneyline,away,,-225.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182031
2025,6,2025-10-13,2025_06_BUF_ATL,ATL,BUF,moneyline,home,,185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182029
2025,6,2025-10-13,2025_06_BUF_ATL,ATL,BUF,spread,away,-4.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182036
2025,6,2025-10-13,2025_06_BUF_ATL,ATL,BUF,spread,home,4.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182034
2025,6,2025-10-13,2025_06_BUF_ATL,ATL,BUF,total,over,49.5,-118.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182039
2025,6,2025-10-13,2025_06_BUF_ATL,ATL,BUF,total,under,49.5,-102.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182041
2025,6,2025-10-12,2025_06_LA_BAL,BAL,LA,moneyline,away,,-360.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181871
2025,6,2025-10-12,2025_06_LA_BAL,BAL,LA,moneyline,home,,285.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181869
2025,6,2025-10-12,2025_06_LA_BAL,BAL,LA,spread,away,-7.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181877
2025,6,2025-10-12,2025_06_LA_BAL,BAL,LA,spread,home,7.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181874
2025,6,2025-10-12,2025_06_LA_BAL,BAL,LA,total,over,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181880
2025,6,2025-10-12,2025_06_LA_BAL,BAL,LA,total,under,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181882
2025,6,2025-10-12,2025_06_DAL_CAR,CAR,DAL,moneyline,away,,-175.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181892
2025,6,2025-10-12,2025_06_DAL_CAR,CAR,DAL,moneyline,home,,145.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181890
2025,6,2025-10-12,2025_06_DAL_CAR,CAR,DAL,spread,away,-3.0,-120.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181897
2025,6,2025-10-12,2025_06_DAL_CAR,CAR,DAL,spread,home,3.0,100.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181895
2025,6,2025-10-12,2025_06_DAL_CAR,CAR,DAL,total,over,49.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181900
2025,6,2025-10-12,2025_06_DAL_CAR,CAR,DAL,total,under,49.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181903
2025,6,2025-10-12,2025_06_CIN_GB,GB,CIN,moneyline,away,,675.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181970
2025,6,2025-10-12,2025_06_CIN_GB,GB,CIN,moneyline,home,,-1050.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181972
2025,6,2025-10-12,2025_06_CIN_GB,GB,CIN,spread,away,14.0,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181974
2025,6,2025-10-12,2025_06_CIN_GB,GB,CIN,spread,home,-14.0,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181977
2025,6,2025-10-12,2025_06_CIN_GB,GB,CIN,total,over,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181979
2025,6,2025-10-12,2025_06_CIN_GB,GB,CIN,total,under,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181982
2025,6,2025-10-12,2025_06_ARI_IND,IND,ARI,moneyline,away,,275.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181848
2025,6,2025-10-12,2025_06_ARI_IND,IND,ARI,moneyline,home,,-345.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181851
2025,6,2025-10-12,2025_06_ARI_IND,IND,ARI,spread,away,7.0,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181854
2025,6,2025-10-12,2025_06_ARI_IND,IND,ARI,spread,home,-7.0,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181856
2025,6,2025-10-12,2025_06_ARI_IND,IND,ARI,total,over,46.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181859
2025,6,2025-10-12,2025_06_ARI_IND,IND,ARI,total,under,46.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181861
2025,6,2025-10-12,2025_06_SEA_JAX,JAX,SEA,moneyline,away,,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181810
2025,6,2025-10-12,2025_06_SEA_JAX,JAX,SEA,moneyline,home,,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181808
2025,6,2025-10-12,2025_06_SEA_JAX,JAX,SEA,spread,away,1.5,-122.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181815
2025,6,2025-10-12,2025_06_SEA_JAX,JAX,SEA,spread,home,-1.5,102.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181813
2025,6,2025-10-12,2025_06_SEA_JAX,JAX,SEA,total,over,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181817
2025,6,2025-10-12,2025_06_SEA_JAX,JAX,SEA,total,under,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181820
2025,6,2025-10-12,2025_06_DET_KC,KC,DET,moneyline,away,,114.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182008
2025,6,2025-10-12,2025_06_DET_KC,KC,DET,moneyline,home,,-135.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182011
2025,6,2025-10-12,2025_06_DET_KC,KC,DET,spread,away,2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182013
2025,6,2025-10-12,2025_06_DET_KC,KC,DET,spread,home,-2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182016
2025,6,2025-10-12,2025_06_DET_KC,KC,DET,total,over,52.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182018
2025,6,2025-10-12,2025_06_DET_KC,KC,DET,total,under,52.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182022
2025,6,2025-10-12,2025_06_TEN_LV,LV,TEN,moneyline,away,,180.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181953
2025,6,2025-10-12,2025_06_TEN_LV,LV,TEN,moneyline,home,,-218.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181951
2025,6,2025-10-12,2025_06_TEN_LV,LV,TEN,spread,away,3.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181958
2025,6,2025-10-12,2025_06_TEN_LV,LV,TEN,spread,home,-3.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181956
2025,6,2025-10-12,2025_06_TEN_LV,LV,TEN,total,over,41.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181960
2025,6,2025-10-12,2025_06_TEN_LV,LV,TEN,total,under,41.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181963
2025,6,2025-10-12,2025_06_LAC_MIA,MIA,LAC,moneyline,away,,-225.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181930
2025,6,2025-10-12,2025_06_LAC_MIA,MIA,LAC,moneyline,home,,185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181933
2025,6,2025-10-12,2025_06_LAC_MIA,MIA,LAC,spread,away,-4.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181935
2025,6,2025-10-12,2025_06_LAC_MIA,MIA,LAC,spread,home,4.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181938
2025,6,2025-10-12,2025_06_LAC_MIA,MIA,LAC,total,over,44.5,-102.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181940
2025,6,2025-10-12,2025_06_LAC_MIA,MIA,LAC,total,under,44.5,-118.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181943
2025,6,2025-10-12,2025_06_NE_NO,NO,NE,moneyline,away,,-192.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181827
2025,6,2025-10-12,2025_06_NE_NO,NO,NE,moneyline,home,,160.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181830
2025,6,2025-10-12,2025_06_NE_NO,NO,NE,spread,away,-3.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181832
2025,6,2025-10-12,2025_06_NE_NO,NO,NE,spread,home,3.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181835
2025,6,2025-10-12,2025_06_NE_NO,NO,NE,total,over,45.5,-118.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181838
2025,6,2025-10-12,2025_06_NE_NO,NO,NE,total,under,45.5,-102.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181840
2025,6,2025-10-09,2025_06_PHI_NYG,NYG,PHI,moneyline,away,,-395.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181761
2025,6,2025-10-09,2025_06_PHI_NYG,NYG,PHI,moneyline,home,,310.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181741
2025,6,2025-10-09,2025_06_PHI_NYG,NYG,PHI,spread,away,-7.0,-120.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181769
2025,6,2025-10-09,2025_06_PHI_NYG,NYG,PHI,spread,home,7.0,100.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181765
2025,6,2025-10-09,2025_06_PHI_NYG,NYG,PHI,total,over,40.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181773
2025,6,2025-10-09,2025_06_PHI_NYG,NYG,PHI,total,under,40.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181776
2025,6,2025-10-12,2025_06_DEN_NYJ,NYJ,DEN,moneyline,away,,-395.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181787
2025,6,2025-10-12,2025_06_DEN_NYJ,NYJ,DEN,moneyline,home,,310.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181789
2025,6,2025-10-12,2025_06_DEN_NYJ,NYJ,DEN,spread,away,-7.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181792
2025,6,2025-10-12,2025_06_DEN_NYJ,NYJ,DEN,spread,home,7.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181794
2025,6,2025-10-12,2025_06_DEN_NYJ,NYJ,DEN,total,over,43.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181797
2025,6,2025-10-12,2025_06_DEN_NYJ,NYJ,DEN,total,under,43.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181800
2025,6,2025-10-12,2025_06_CLE_PIT,PIT,CLE,moneyline,away,,205.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181911
2025,6,2025-10-12,2025_06_CLE_PIT,PIT,CLE,moneyline,home,,-250.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181913
2025,6,2025-10-12,2025_06_CLE_PIT,PIT,CLE,spread,away,5.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181916
2025,6,2025-10-12,2025_06_CLE_PIT,PIT,CLE,spread,home,-5.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181918
2025,6,2025-10-12,2025_06_CLE_PIT,PIT,CLE,total,over,37.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181921
2025,6,2025-10-12,2025_06_CLE_PIT,PIT,CLE,total,under,37.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181923
2025,6,2025-10-12,2025_06_SF_TB,TB,SF,moneyline,away,,136.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181989
2025,6,2025-10-12,2025_06_SF_TB,TB,SF,moneyline,home,,-162.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181991
2025,6,2025-10-12,2025_06_SF_TB,TB,SF,spread,away,3.0,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181994
2025,6,2025-10-12,2025_06_SF_TB,TB,SF,spread,home,-3.0,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181996
2025,6,2025-10-12,2025_06_SF_TB,TB,SF,total,over,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.181999
2025,6,2025-10-12,2025_06_SF_TB,TB,SF,total,under,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182001
2025,6,2025-10-13,2025_06_CHI_WAS,WAS,CHI,moneyline,away,,185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182049
2025,6,2025-10-13,2025_06_CHI_WAS,WAS,CHI,moneyline,home,,-225.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182051
2025,6,2025-10-13,2025_06_CHI_WAS,WAS,CHI,spread,away,4.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182054
2025,6,2025-10-13,2025_06_CHI_WAS,WAS,CHI,spread,home,-4.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182056
2025,6,2025-10-13,2025_06_CHI_WAS,WAS,CHI,total,over,49.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182060
2025,6,2025-10-13,2025_06_CHI_WAS,WAS,CHI,total,under,49.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.182062
2025,7,2025-10-19,2025_07_GB_ARI,ARI,GB,moneyline,away,,-345.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843900
2025,7,2025-10-19,2025_07_GB_ARI,ARI,GB,moneyline,home,,275.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843898
2025,7,2025-10-19,2025_07_GB_ARI,ARI,GB,spread,away,-6.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843903
2025,7,2025-10-19,2025_07_GB_ARI,ARI,GB,spread,home,6.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843902
2025,7,2025-10-19,2025_07_GB_ARI,ARI,GB,total,over,44.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843905
2025,7,2025-10-19,2025_07_GB_ARI,ARI,GB,total,under,44.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843907
2025,7,2025-10-19,2025_07_NO_CHI,CHI,NO,moneyline,away,,190.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843809
2025,7,2025-10-19,2025_07_NO_CHI,CHI,NO,moneyline,home,,-230.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843808
2025,7,2025-10-19,2025_07_NO_CHI,CHI,NO,spread,away,4.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843812
2025,7,2025-10-19,2025_07_NO_CHI,CHI,NO,spread,home,-4.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843811
2025,7,2025-10-19,2025_07_NO_CHI,CHI,NO,total,over,46.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843814
2025,7,2025-10-19,2025_07_NO_CHI,CHI,NO,total,under,46.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843815
2025,7,2025-10-16,2025_07_PIT_CIN,CIN,PIT,moneyline,away,,-270.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843764
2025,7,2025-10-16,2025_07_PIT_CIN,CIN,PIT,moneyline,home,,220.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843752
2025,7,2025-10-16,2025_07_PIT_CIN,CIN,PIT,spread,away,-5.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843769
2025,7,2025-10-16,2025_07_PIT_CIN,CIN,PIT,spread,home,5.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843767
2025,7,2025-10-16,2025_07_PIT_CIN,CIN,PIT,total,over,44.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843771
2025,7,2025-10-16,2025_07_PIT_CIN,CIN,PIT,total,under,44.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843773
2025,7,2025-10-19,2025_07_MIA_CLE,CLE,MIA,moneyline,away,,114.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843823
2025,7,2025-10-19,2025_07_MIA_CLE,CLE,MIA,moneyline,home,,-135.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843821
2025,7,2025-10-19,2025_07_MIA_CLE,CLE,MIA,spread,away,2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843826
2025,7,2025-10-19,2025_07_MIA_CLE,CLE,MIA,spread,home,-2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843824
2025,7,2025-10-19,2025_07_MIA_CLE,CLE,MIA,total,over,40.5,-102.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843828
2025,7,2025-10-19,2025_07_MIA_CLE,CLE,MIA,total,under,40.5,-118.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843829
2025,7,2025-10-19,2025_07_WAS_DAL,DAL,WAS,moneyline,away,,-135.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843913
2025,7,2025-10-19,2025_07_WAS_DAL,DAL,WAS,moneyline,home,,114.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843912
2025,7,2025-10-19,2025_07_WAS_DAL,DAL,WAS,spread,away,-2.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843916
2025,7,2025-10-19,2025_07_WAS_DAL,DAL,WAS,spread,home,2.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843915
2025,7,2025-10-19,2025_07_WAS_DAL,DAL,WAS,total,over,54.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:19:06.843918
