player,nflverse_name,pick,market,market_display,line,odds,model_prob,model_prob_pct,raw_prob,calibrated_prob,market_prob,market_prob_with_vig,edge_pct,roi_pct,model_projection,model_std,strategy,calibration_applied,confidence,confidence_pct,priority,kelly_fraction,kelly_units,game,commence_time,position,team,opponent,week,hist_over_rate,hist_avg,hist_count,trailing_stat,rushing_yards_mean,rushing_yards_std,rushing_attempts_mean,rushing_attempts_std,rushing_tds_mean,rushing_tds_std,receiving_yards_mean,receiving_yards_std,receptions_mean,receptions_std,targets_mean,targets_std,receiving_tds_mean,receiving_tds_std,passing_yards_mean,passing_yards_std,passing_completions_mean,passing_completions_std,passing_attempts_mean,passing_attempts_std,passing_tds_mean,passing_tds_std,raw_td_prob,calibrated_td_prob,opponent_def_epa,player_receptions_vs_opp_divergence,player_receptions_vs_opp_confidence,player_reception_yds_vs_opp_divergence,player_reception_yds_vs_opp_confidence,player_rush_yds_vs_opp_divergence,player_rush_yds_vs_opp_confidence,player_pass_yds_vs_opp_divergence,player_pass_yds_vs_opp_confidence,vs_opp_avg_receptions,vs_opp_games_receptions,vs_opp_avg_receiving_yards,vs_opp_games_receiving_yards,vs_opp_avg_rushing_yards,vs_opp_games_rushing_yards,vs_opp_avg_passing_yards,vs_opp_games_passing_yards,vs_opp_avg_completions,vs_opp_games_completions,total_adjustment,passing_adjustment,severity,injury_qb_status,injury_wr1_status,injury_rb1_status,weather_total_adjustment,weather_passing_adjustment,is_divisional_game,rest_epa_adjustment,is_coming_off_bye,travel_epa_adjustment,home_field_advantage_points,is_primetime_game,primetime_type,redzone_target_share,redzone_carry_share,goalline_carry_share,snap_share,calibration_tier,tier_bias_adjustment,tier_shrinkage,tier_confidence_boost,model_guided,model_adjustment_pct,baseline_projection,adjustment_breakdown,elevation_feet,is_high_altitude,altitude_epa_adjustment,field_surface,team_pass_attempts,team_rush_attempts,team_targets,game_script_dynamic,market_blended_prob,role_override_applied,player_dk,player_pbp,snr_tier,snr_conf_threshold,model_market_deviation,profitable_strategy,strategy_validated,line_vs_trailing,line_vs_trailing_pct,v7_rule_signal,v7_p_under,v7_p_over,v7_best_direction,v7_best_ev,v7_kelly_size,v7_validated,v7_reason,v6_p_under,v6_p_over,v6_best_direction,v6_best_ev,v6_kelly_size,v6_value_validated,v5_p_under,v5_threshold,v5_edge_validated,model_p_under,model_best_direction,model_best_ev,model_validated,model_reason,feature_contributions,ensemble_p_under,ensemble_projection,ensemble_direction,mc_p_under,mc_direction,model_weight,had_conflict,prediction_source,opponent_conflict,opponent_conflict_reason,sharp_under,sharp_over,line_movement,sharp_confirmed,wf_filter_passed,wf_filter_reason,elite_filter_passed,model_reasoning,model_confidence,model_confidence_label
Dalton Kincaid,Dalton Kincaid,UNDER,player_receptions,Receptions,3.5,-120,0.537876821675176,53.8%,0.6262560722505867,0.537876821675176,0.5134353038445638,0.5454545454545454,2.4441517830612214,4.76038902031006,1.9244817143728161,1.8615117130900858,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0,0.0,Buffalo Bills @ New England Patriots,2025-12-14T18:00:00Z,TE,BUF,NE,15,0.5357142857142857,3.5735325910991897,9,3.5735325910991897,,,,,,,29.92099384440868,32.73074506718983,1.9244817143728161,1.9066361922303403,2.7202992000000004,2.6950741436925254,0.1581196581196581,0.4499010806832986,,,,,,,,,0.1584638423204289,0.1581196581196581,-0.0709735457559622,0.8727119998511054,0.6666666666666666,0.3324841483315351,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,5.333333333333333,3.0,59.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,None (No data),active,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,,0.1363636363636363,,,0.3296981859295495,tier_3_blocking,0.0,0.7,-0.05,True,0.0,3.5735325910991897,No significant adjustments,0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,Dalton Kincaid,Dalton Kincaid,HIGH,0.52,0.11157343688181585,True,True,-0.07353259109918975,-0.020016860957585085,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8260154155646495,UNDER,57.693852062342174,True,"V24: UNDER (proj=1.9 vs line=3.5, diff=+45%)",[],0.8260154155646495,1.9244817143728161,UNDER,0.7956926704086672,UNDER,1.0,False,classifier_direction_mc_projection,True,⚠️ Player +87% vs opponent,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.07 LVT (line vs trailing) |   = P(UNDER): 83% | INPUTS: |   Line: 3.5 | Trailing: 3.6 | Proj: 1.9 |   Snaps: 33% | PICK: UNDER (line +1.6 vs proj) | Edge: +57.7%,51,MEDIUM
TreVeyon Henderson,TreVeyon Henderson,UNDER,player_receptions,Receptions,2.5,-101,0.5253029292451207,52.5%,0.5843430974837355,0.5253029292451207,0.47404053829539794,0.5024875621890548,5.126239094972274,10.81392556300293,1.7500799200500003,1.7945910898307476,Model Projection (Calibrated),True,LOW,<60%,MEDIUM,0.011464721945673127,1.1,Buffalo Bills @ New England Patriots,2025-12-14T18:00:00Z,RB,NE,BUF,15,0.38461538461538464,2.9857387019341695,13,2.9857387019341695,54.15028761918573,48.5915670012913,11.079651060000002,5.1210624516402845,0.4274185200843497,0.6475231578870365,11.664546086543329,14.749552691606224,1.7500799200500003,1.8941915336745756,2.272831065,2.4599890047721757,0.0980916839972829,,,,,,,,,,0.6017393477880466,0.5255102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),active,active,active,0.0,0.0,True,0.0,True,0.0,1.5,False,EARLY,0.0377358490566037,0.3448275862068966,0.1666666666666666,0.6099670409893408,tier_2_occasional,0.0,0.7,0.0,True,0.0,2.9857387019341695,No significant adjustments,0,False,0.0,turf,32.833333333333336,27.333333333333332,32.833333333333336,0.0,,False,TreVeyon Henderson,TreVeyon Henderson,HIGH,0.52,0.38071587238376575,False,False,-0.48573870193416946,-0.1574140745066016,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.736535959349778,UNDER,40.611410421321246,True,"V24: UNDER (proj=1.8 vs line=2.5, diff=+30%)",[],0.736535959349778,1.7500799200500003,UNDER,0.6539124790355292,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,True,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.49 LVT (line vs trailing) |   = P(UNDER): 74% | INPUTS: |   Line: 2.5 | Trailing: 3.0 | Proj: 1.8 |   Snaps: 61% | PICK: UNDER (line +0.7 vs proj) | Edge: +40.6%,66,HIGH
Kayshon Boutte,Kayshon Boutte,UNDER,player_receptions,Receptions,2.5,-120,0.5353877132237637,53.5%,0.6179590440792122,0.5353877132237637,0.5145711906744379,0.5454545454545454,2.0816522549325756,4.045411582805864,1.5494454202500003,1.5784531813368323,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0,0.0,Buffalo Bills @ New England Patriots,2025-12-14T18:00:00Z,WR,NE,BUF,15,0.47619047619047616,2.7073868484206014,11,2.7073868484206014,,,,,,,27.250578297930797,31.6520855063561,1.5494454202500003,1.6401033268276115,2.383762185,2.523235887427095,0.3033333333333333,0.4467340322831919,,,,,,,,,0.2326257945376814,0.3033333333333333,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,6.0,2.0,106.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,None (No data),active,active,active,0.0,0.0,True,0.0,True,0.0,1.5,False,EARLY,0.0377358490566037,,,0.6827878354264534,tier_3_secondary,0.0,0.7,0.0,True,0.0,2.7073868484206014,No significant adjustments,0,False,0.0,turf,32.833333333333336,27.333333333333332,32.833333333333336,0.0,,False,Kayshon Boutte,Kayshon Boutte,HIGH,0.52,0.26178716751578046,False,False,-0.2073868484206014,-0.07387184581892392,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7765229166822858,UNDER,48.245284093890916,True,"V24: UNDER (proj=1.5 vs line=2.5, diff=+38%)",[],0.7765229166822858,1.5494454202500003,UNDER,0.7188976639788345,UNDER,1.0,False,classifier_direction_mc_projection,True,⚠️ Player +100% vs opponent,False,False,0,False,True,,True,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.21 LVT (line vs trailing) |   = P(UNDER): 78% | INPUTS: |   Line: 2.5 | Trailing: 2.7 | Proj: 1.5 |   Snaps: 68% | PICK: UNDER (line +1.0 vs proj) | Edge: +48.2%,56,MEDIUM
Gabe Davis,Gabe Davis,UNDER,player_receptions,Receptions,1.5,110,0.5506129438920669,55.1%,0.6687098129735565,0.5506129438920669,0.449438202247191,0.47619047619047616,10.117474164487595,22.511380015984898,1.3209804427149578,1.3272794140789228,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.035519814130304674,3.6,Buffalo Bills @ New England Patriots,2025-12-14T18:00:00Z,WR,BUF,NE,15,0.4,1.6580882352941173,4,1.6580882352941173,,,,,,,16.28496617562371,20.16073729998924,1.3209804427149578,1.5166362468747794,2.0108698200000004,2.3087079551991843,0.1886792452830188,0.410539048081909,,,,,,,,,0.1381134447121249,0.1886792452830188,-0.0709735457559622,-0.2326722128325098,0.3333333333333333,-0.4398130827158069,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.5,2.0,13.5,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,None (No data),active,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,,0.0,,,0.2677326613911601,tier_3_secondary,0.0,0.7,0.0,True,0.0,1.6580882352941173,No significant adjustments,0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,Gabe Davis,Gabe Davis,HIGH,0.52,0.367031199014737,False,False,-0.1580882352941173,-0.08992053534086139,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6545443587708394,UNDER,24.958468492614795,True,"V24: UNDER (proj=1.3 vs line=1.5, diff=+12%)",[],0.6545443587708394,1.3209804427149578,UNDER,0.5469809247258856,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Player too volatile (CV=0.80 > 0.65),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.16 LVT (line vs trailing) |   = P(UNDER): 65% | INPUTS: |   Line: 1.5 | Trailing: 1.7 | Proj: 1.3 |   Snaps: 27% | PICK: UNDER (line +0.2 vs proj) | Edge: +25.0%,36,LOW
James Cook,James Cook,UNDER,player_rush_attempts,Rush Attempts,18.5,-108,0.6168286615126793,61.7%,0.7336573230253587,0.6168286615126793,0.4896023956080519,0.5192307692307693,12.722626590462744,25.98562977753026,12.409459485000003,5.507759955675895,Model Projection (Calibrated),True,HIGH,75-90%,HIGH,0.050750903986593265,5.1,Buffalo Bills @ New England Patriots,2025-12-14T18:00:00Z,RB,BUF,NE,15,,21.07380312885314,13,21.07380312885314,65.43569611458568,58.00306676529631,12.409459485000003,5.451808742023146,0.6803757842384871,0.6871421160138563,11.906504116312322,18.076927423456723,1.1550844187281766,1.5439062473233425,1.5069360150000002,2.0141973090042593,0.0662125942728275,,,,,,,,,,0.95,0.6125,0.0301998236604309,0.0237888078362954,1.0,-0.035170198760408,1.0,-0.401037929949312,1.0,0.0,1.0,1.75,4.0,17.0,4.0,58.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,None (No data),active,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,,0.0454545454545454,0.56,0.3181818181818182,0.6577583497916539,tier_1_workhorse,0.0,0.5,0.1,True,1.577583497916546,21.07380312885314,snap_share: +1.6%,0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,James Cook,James Cook,HIGH,0.52,0.1616482102186976,False,False,-2.5738031288531396,-0.12155601491098529,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8668223919232838,UNDER,65.48427482171782,True,"V24: UNDER (proj=12.4 vs line=18.5, diff=+33%)",[],0.8668223919232838,12.409459485000003,UNDER,0.8680369561251602,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -2.57 LVT (line vs trailing) |   = P(UNDER): 87% | INPUTS: |   Line: 18.5 | Trailing: 21.1 | Proj: 12.4 |   Snaps: 66% | PICK: UNDER (line +6.1 vs proj) | Edge: +65.5%,84,VERY HIGH
Rhamondre Stevenson,Rhamondre Stevenson,UNDER,player_rush_attempts,Rush Attempts,10.5,-114,0.5336694442532122,53.4%,0.6122314808440406,0.5336694442532122,0.5020774472328402,0.5327102803738317,3.1591997020371965,6.292255745500766,8.59562109,4.456256694879101,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0005131526754685244,0.1,Buffalo Bills @ New England Patriots,2025-12-14T18:00:00Z,RB,NE,BUF,15,,11.084745228389497,10,11.084745228389497,28.305784841771313,26.65824002737454,8.59562109,4.509552880896287,0.4430553678914093,0.5728016745785577,11.656453544191386,18.037047557684108,1.10100258345,1.5039439731648383,1.429873485,1.9531739911231665,0.0824548361902232,,,,,,,,,,0.633746890422095,0.5255102040816326,0.0,1.0,0.3333333333333333,0.8551096967890048,0.3333333333333333,0.1220409600913407,0.3333333333333333,0.0,0.3333333333333333,3.5,2.0,32.0,2.0,47.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,None (No data),active,active,active,0.0,0.0,True,0.0,True,0.0,1.5,False,EARLY,0.0377358490566037,0.3103448275862069,0.4444444444444444,0.5562783313085893,tier_2_committee_lead,0.0,0.7,0.05,True,0.5627833130859017,11.084745228389497,snap_share: +0.6%,0,False,0.0,turf,32.833333333333336,27.333333333333332,32.833333333333336,0.0,,False,Rhamondre Stevenson,Rhamondre Stevenson,HIGH,0.52,0.10710975082322653,False,False,-0.5847452283894974,-0.05228060330827003,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7042830388745577,UNDER,34.45403469423374,True,"V24: UNDER (proj=8.6 vs line=10.5, diff=+18%)",[],0.7042830388745577,8.59562109,UNDER,0.6635965443454289,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.58 LVT (line vs trailing) |   = P(UNDER): 70% | INPUTS: |   Line: 10.5 | Trailing: 11.1 | Proj: 8.6 |   Snaps: 56% | PICK: UNDER (line +1.9 vs proj) | Edge: +34.5%,79,HIGH
James Cook,James Cook,UNDER,player_rush_yds,Rushing Yards,80.5,-111,0.5477104672304303,54.8%,0.5954209344608605,0.5477104672304303,0.4978941161605526,0.5260663507109005,4.981635106987764,10.005410679288625,65.43569611458568,55.96403360497699,Model Projection (Calibrated),True,LOW,<60%,STANDARD,0.01141727146405198,1.1,Buffalo Bills @ New England Patriots,2025-12-14T18:00:00Z,RB,BUF,NE,15,0.6666666666666666,100.13253472350864,13,100.13253472350864,65.43569611458568,58.00306676529631,12.409459485000003,5.451808742023146,0.6803757842384871,0.6871421160138563,11.906504116312322,18.076927423456723,1.1550844187281766,1.5439062473233425,1.5069360150000002,2.0141973090042593,0.0662125942728275,,,,,,,,,,0.95,0.6125,0.0301998236604309,0.0237888078362954,1.0,-0.035170198760408,1.0,-0.401037929949312,1.0,0.0,1.0,1.75,4.0,17.0,4.0,58.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,None (No data),active,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,,0.0454545454545454,0.56,0.3181818181818182,0.6577583497916539,tier_1_workhorse,0.0,0.5,0.1,True,1.577583497916546,100.13253472350864,snap_share: +1.6%,0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,James Cook,James Cook,HIGH,0.54,0.1679006101197884,False,False,-19.63253472350864,-0.19586988174712902,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7040978304869729,UNDER,34.418676729331196,True,"V24: UNDER (proj=65.4 vs line=80.5, diff=+19%)",[],0.7040978304869729,65.43569611458568,UNDER,0.60245843807802,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -19.63 LVT (line vs trailing) |   = P(UNDER): 70% | INPUTS: |   Line: 80.5 | Trailing: 100.1 | Proj: 65.4 |   Snaps: 66% | PICK: UNDER (line +15.1 vs proj) | Edge: +34.4%,74,HIGH
Caleb Williams,Caleb Williams,Over,player_pass_attempts,Pass Attempts,29.5,-124,0.7294879802814301,72.9%,0.8278399718306145,0.7294879802814301,0.5217643644805572,0.5535714285714286,20.772361580087296,39.81176752223627,35.11536785841431,5.65483619389243,Model Projection (Calibrated),True,ELITE,90%+,MEDIUM,0.09851326895760087,9.9,Cleveland Browns @ Chicago Bears,2025-12-14T18:00:00Z,QB,CHI,CLE,15,,34.90018077156005,13,34.90018077156005,,,,,,,,,,,,,,,84.26254652546946,62.15854932557575,11.89066,3.944640004411049,13.48653741,5.471228920964649,0.59929,0.9566106493239556,0.89716,0.59929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),active,questionable,active,0.0,0.0,False,0.0,False,0.0,1.5,False,EARLY,,,,0.9997675062311626,default,0.0,0.3,0.0,True,4.997675062311635,34.90018077156005,snap_share: +5.0%,0,False,0.0,grass,35.0,28.90909090909091,35.09090909090909,0.0,,False,Caleb Williams,Caleb Williams,HIGH,0.62,0.1903514528276037,False,False,-5.400180771560052,-0.1542900822943193,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.27051201971856986,,0.0,False,Monte Carlo fallback (27.1%),[],0.16034999967145608,35.11536785841431,OVER,0.16034999967145608,OVER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -5.40 LVT (line vs trailing) |   = P(UNDER): 27% | INPUTS: |   Line: 29.5 | Trailing: 34.9 | Proj: 35.1 |   Snaps: 100% | PICK: OVER (line -5.6 vs proj) | Edge: +0.0%,93,VERY HIGH
Jerry Jeudy,Jerry Jeudy,UNDER,player_receptions,Receptions,2.5,122,0.5369446765255673,53.7%,0.623148921751891,0.5369446765255673,0.42502324345862663,0.45045045045045046,11.192143306694069,26.33301467378114,1.7492721285000001,1.6468711249285268,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.03934778317351626,3.9,Cleveland Browns @ Chicago Bears,2025-12-14T18:00:00Z,WR,CLE,CHI,15,0.43243243243243246,2.769275994448936,13,2.769275994448936,,,,,,,15.076897427152426,16.536707450206524,1.7492721285000001,1.7387681573332314,2.69118789,2.675027934358817,0.3033333333333333,0.4824618994283383,,,,,,,,,0.2944385140171798,0.3033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),active,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.1702127659574468,,,0.8307747750639243,tier_3_secondary,0.0,0.7,0.0,True,0.0,2.769275994448936,No significant adjustments,0,False,0.0,turf,37.18181818181818,24.636363636363637,37.36363636363637,0.0,,False,Jerry Jeudy,Jerry Jeudy,HIGH,0.52,0.24386265306340532,False,False,-0.269275994448936,-0.0938480630548935,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7356014769976456,UNDER,40.43300924500506,True,"V24: UNDER (proj=1.7 vs line=2.5, diff=+30%)",[],0.7356014769976456,1.7492721285000001,UNDER,0.6670415151551211,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,True,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.27 LVT (line vs trailing) |   = P(UNDER): 74% | INPUTS: |   Line: 2.5 | Trailing: 2.8 | Proj: 1.7 |   Snaps: 83% | PICK: UNDER (line +0.8 vs proj) | Edge: +40.4%,60,MEDIUM
Isaiah Bond,Isaiah Bond,UNDER,player_receptions,Receptions,1.5,-134,0.5917180756092923,59.2%,0.8057269186976412,0.5917180756092923,0.5400039315903282,0.5726495726495726,5.1714144018964125,9.576623612103042,1.1708841885000003,1.0325966002584175,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.011155074231436014,1.1,Cleveland Browns @ Chicago Bears,2025-12-14T18:00:00Z,WR,CLE,CHI,15,0.0,0.6834914603361109,11,0.6834914603361109,,,,,,,9.178695729093944,12.014985930454475,1.1708841885000003,1.4240811537535352,1.80136029,2.1908940826977465,0.1886792452830188,0.3936209344026306,,,,,,,,,0.1288445122273982,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),active,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.0851063829787234,,,0.4124848532804084,tier_4_limited,0.0,0.7,-0.05,True,0.0,0.6834914603361109,No significant adjustments,0,False,0.0,turf,37.18181818181818,24.636363636363637,37.36363636363637,0.0,,False,Isaiah Bond,Isaiah Bond,HIGH,0.52,0.16024570965590076,False,False,0.8165085396638891,1.042140956218737,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6961594153539362,UNDER,32.90316111302418,True,"V24: UNDER (proj=1.2 vs line=1.5, diff=+22%)",[],0.6961594153539362,1.1708841885000003,UNDER,0.591384349187879,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Player too volatile (CV=1.51 > 0.65),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.82 LVT (line vs trailing) |   = P(UNDER): 70% | INPUTS: |   Line: 1.5 | Trailing: 0.7 | Proj: 1.2 |   Snaps: 41% | PICK: UNDER (line +0.3 vs proj) | Edge: +32.9%,60,MEDIUM
Quinshon Judkins,Quinshon Judkins,UNDER,player_rush_attempts,Rush Attempts,18.5,104,0.5401799232110017,54.0%,0.6339330773700056,0.5401799232110017,0.4620082487309644,0.49019607843137253,7.817167448003731,16.919973765567562,11.038889820000001,5.149815374624146,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.02451130849770276,2.5,Cleveland Browns @ Chicago Bears,2025-12-14T18:00:00Z,RB,CLE,CHI,15,,17.248917265779273,12,17.248917265779273,42.24720508384238,37.59786734926136,11.038889820000001,5.100684779752617,0.4460857899487244,0.6426508971440094,7.4241146618473834,11.600071549197846,1.0495421937000002,1.4607182655862974,1.3630418100000001,1.8970367085536328,0.0794244141329082,,,,,,,,,,0.6851343632042943,0.5255102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),active,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.0,0.6,0.5,0.5131701577392092,tier_2_committee_lead,0.0,0.7,0.05,True,0.13170157739208488,17.248917265779273,No significant adjustments,0,False,0.0,turf,37.18181818181818,24.636363636363637,37.36363636363637,0.0,,False,Quinshon Judkins,Quinshon Judkins,HIGH,0.52,0.06866066146140436,False,False,1.2510827342207271,0.0721130151844396,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.9162116507784154,UNDER,74.91313333042476,True,"V24: UNDER (proj=11.0 vs line=18.5, diff=+40%)",[],0.9162116507784154,11.038889820000001,UNDER,0.9282343414333302,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.25 LVT (line vs trailing) |   = P(UNDER): 92% | INPUTS: |   Line: 18.5 | Trailing: 17.2 | Proj: 11.0 |   Snaps: 51% | PICK: UNDER (line +7.5 vs proj) | Edge: +74.9%,84,VERY HIGH
D'Andre Swift,D'Andre Swift,UNDER,player_rush_yds,Rushing Yards,56.5,-110,0.5523955139230773,55.2%,0.6746517130769242,0.5523955139230773,0.495787700084246,0.5238095238095238,5.660781383883129,11.417752765793159,52.6674805397826,45.632594886668905,Model Projection (Calibrated),True,STANDARD,60-75%,STANDARD,0.015007644809615587,1.5,Cleveland Browns @ Chicago Bears,2025-12-14T18:00:00Z,RB,CHI,CLE,15,0.375,74.98718686238037,12,74.98718686238037,52.6674805397826,47.81496132228211,10.84992309,5.064528659766869,0.5458971896542237,0.63930482119252,9.6640835052916,14.262885242290276,1.2043084053000002,1.5699084284937896,1.5640368900000001,2.0388421149269997,0.0619357122866093,,,,,,,,,,0.931331607763332,0.6078329019408331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),active,questionable,active,0.0,0.0,False,0.0,False,0.0,1.5,False,EARLY,0.0,0.4137931034482758,0.5714285714285714,0.5436085752826133,tier_2_committee_lead,0.0,0.7,0.05,True,0.43608575282614304,74.98718686238037,No significant adjustments,0,False,0.0,grass,35.0,28.90909090909091,35.09090909090909,0.0,,False,D'Andre Swift,D'Andre Swift,HIGH,0.54,0.3657026110900271,False,False,-18.48718686238037,-0.24620960825531588,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6490972047703035,UNDER,23.918557274330677,True,"V24: UNDER (proj=52.7 vs line=56.5, diff=+7%)",[],0.6490972047703035,52.6674805397826,UNDER,0.5319422718974324,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -18.49 LVT (line vs trailing) |   = P(UNDER): 65% | INPUTS: |   Line: 56.5 | Trailing: 75.0 | Proj: 52.7 |   Snaps: 54% | PICK: UNDER (line +3.8 vs proj) | Edge: +23.9%,66,HIGH
