player,nflverse_name,pick,market,market_display,line,odds,model_prob,model_prob_pct,raw_prob,calibrated_prob,market_prob,market_prob_with_vig,edge_pct,roi_pct,model_projection,model_std,strategy,calibration_applied,confidence,confidence_pct,priority,kelly_fraction,kelly_units,game,commence_time,position,team,opponent,week,hist_over_rate,hist_avg,hist_count,trailing_stat,rushing_yards_mean,rushing_yards_std,rushing_attempts_mean,rushing_attempts_std,rushing_tds_mean,rushing_tds_std,receiving_yards_mean,receiving_yards_std,receptions_mean,receptions_std,targets_mean,targets_std,receiving_tds_mean,receiving_tds_std,passing_yards_mean,passing_yards_std,passing_completions_mean,passing_completions_std,passing_attempts_mean,passing_attempts_std,passing_tds_mean,passing_tds_std,raw_td_prob,calibrated_td_prob,opponent_def_epa,player_receptions_vs_opp_divergence,player_receptions_vs_opp_confidence,player_reception_yds_vs_opp_divergence,player_reception_yds_vs_opp_confidence,player_rush_yds_vs_opp_divergence,player_rush_yds_vs_opp_confidence,player_pass_yds_vs_opp_divergence,player_pass_yds_vs_opp_confidence,vs_opp_avg_receptions,vs_opp_games_receptions,vs_opp_avg_receiving_yards,vs_opp_games_receiving_yards,vs_opp_avg_rushing_yards,vs_opp_games_rushing_yards,vs_opp_avg_passing_yards,vs_opp_games_passing_yards,vs_opp_avg_completions,vs_opp_games_completions,total_adjustment,passing_adjustment,severity,injury_qb_status,injury_wr1_status,injury_rb1_status,weather_total_adjustment,weather_passing_adjustment,is_divisional_game,rest_epa_adjustment,is_coming_off_bye,travel_epa_adjustment,home_field_advantage_points,is_primetime_game,primetime_type,redzone_target_share,redzone_carry_share,goalline_carry_share,snap_share,calibration_tier,tier_bias_adjustment,tier_shrinkage,tier_confidence_boost,model_guided,model_adjustment_pct,baseline_projection,adjustment_breakdown,elevation_feet,is_high_altitude,altitude_epa_adjustment,field_surface,team_pass_attempts,team_rush_attempts,team_targets,game_script_dynamic,market_blended_prob,role_override_applied,player_dk,player_pbp,snr_tier,snr_conf_threshold,model_market_deviation,profitable_strategy,strategy_validated,line_vs_trailing,line_vs_trailing_pct,v7_rule_signal,v7_p_under,v7_p_over,v7_best_direction,v7_best_ev,v7_kelly_size,v7_validated,v7_reason,v6_p_under,v6_p_over,v6_best_direction,v6_best_ev,v6_kelly_size,v6_value_validated,v5_p_under,v5_threshold,v5_edge_validated,model_p_under,model_best_direction,model_best_ev,model_validated,model_reason,feature_contributions,ensemble_p_under,ensemble_projection,ensemble_direction,mc_p_under,mc_direction,model_weight,had_conflict,prediction_source,opponent_conflict,opponent_conflict_reason,sharp_under,sharp_over,line_movement,sharp_confirmed,wf_filter_passed,wf_filter_reason,elite_filter_passed,model_reasoning,model_confidence,model_confidence_label
C.J. Stroud,C.J. Stroud,Over,player_pass_yds,Passing Yards,220.5,-113,0.5722512420984847,57.2%,0.6445024841969693,0.5722512420984847,0.5021058838394474,0.5305164319248826,7.014535825903723,13.970232279027982,287.49667330800395,96.9143033833783,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.022223786417443086,2.2,Houston Texans @ Los Angeles Chargers,2025-12-27T21:30:00Z,QB,HOU,IND,18,0.4146341463414634,214.89971228670922,12,214.89971228670922,,,,,,,,,,,,,,,152.93378590703963,98.26847562053244,20.899633333333338,4.991695757177337,21.171450225000005,6.383661585902979,0.8691912280701757,1.1645041214563774,0.95,0.6125,0.0676461881086637,0.0,1.0,0.0,1.0,0.0,1.0,0.2891203950174694,1.0,0.0,4.0,0.0,4.0,6.0,4.0,291.75,4.0,24.75,4.0,0.0,0.0,None (Dome),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9624275248998824,tier_1_starter,0.0,0.5,0.1,True,0.0,214.89971228670922,No significant adjustments,0,False,0.0,turf,38.27272727272727,25.454545454545453,38.36363636363637,0.0,,False,C.J. Stroud,C.J. Stroud,MEDIUM,0.5,0.30383978824491586,False,False,5.600287713290783,0.02604788468657397,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.42774875790151534,,0.0,False,Monte Carlo fallback (42.8%),[],0.7541374226018751,152.93378590703963,UNDER,0.7541374226018751,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +5.60 LVT (line vs trailing) |   = P(UNDER): 43% | INPUTS: |   Line: 220.5 | Trailing: 214.9 |   Snaps: 96% | PICK: OVER (LVT: +5.6) | Edge: +0.0%,83,VERY HIGH
Jaxson Dart,Jaxson Dart,Under,player_pass_tds,Passing TDs,1.5,-215,0.6577136173473638,65.8%,0.7253051676390911,0.6577136173473638,0.6456892188290873,0.6825396825396826,1.2024398518276525,1.8622579048294998,1.0284199145701203,0.8885449488238516,Model Projection (Calibrated),True,HIGH,75-90%,STANDARD,0.0,0.0,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,QB,NYG,DAL,18,0.625,0.8452766296364261,12,0.8452766296364261,,,,,,,,,,,,,,,105.80641928127896,72.50548597158634,14.644133333333333,4.178128637985618,15.494384375000003,5.448677145774824,0.6985078947368422,1.0474625403007658,0.95,0.6125,0.0951334837778992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9635168732390648,default,0.0,0.3,0.0,True,4.635168732390649,0.8452766296364261,snap_share: +4.6%,0,False,0.0,turf,35.25,29.75,35.333333333333336,0.0,,False,Jaxson Dart,Jaxson Dart,MEDIUM,0.65,0.3143867236199198,False,False,0.6547233703635739,0.6926262110334778,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6577136173473638,,0.0,False,Monte Carlo fallback (65.8%),[],0.702198076720628,1.0284199145701203,UNDER,0.702198076720628,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_tds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.65 LVT (line vs trailing) |   = P(UNDER): 66% | INPUTS: |   Line: 1.5 | Trailing: 0.8 |   Snaps: 96% | PICK: UNDER (LVT: +0.7) | Edge: +0.0%,58,MEDIUM
Geno Smith,Geno Smith,Over,player_pass_yds,Passing Yards,200.5,-112,0.5658392710886782,56.6%,0.6316785421773562,0.5658392710886782,0.5,0.5283018867924528,6.583927108867815,13.16785421773563,254.4108479786405,80.89110264593249,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.01989481367699941,2.0,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,QB,LV,KC,18,0.4625,182.73966538040688,14,182.73966538040688,,,,,,,,,,,,,,,123.46454478311912,81.66538198294408,17.233933333333333,4.5472565203892135,17.277981450000002,5.729324629192054,0.7070828947368423,1.0519897543861032,0.95,0.6125,-0.0274094012688538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (Dome),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.935048339574241,tier_1_starter,0.0,0.5,0.1,True,0.0,182.73966538040688,No significant adjustments,2001,False,0.0,turf,36.09090909090909,22.09090909090909,36.27272727272727,0.0,,False,Geno Smith,Geno Smith,MEDIUM,0.5,0.26888203480618705,False,False,17.760334619593124,0.09713611421592726,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.43416072891132185,,0.0,False,Monte Carlo fallback (43.4%),[],0.8272378286687618,123.46454478311912,UNDER,0.8272378286687618,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +17.76 LVT (line vs trailing) |   = P(UNDER): 43% | INPUTS: |   Line: 200.5 | Trailing: 182.7 |   Snaps: 94% | PICK: OVER (LVT: +17.8) | Edge: +0.0%,83,VERY HIGH
Jaxson Dart,Jaxson Dart,Over,player_pass_yds,Passing Yards,185.5,-111,0.5373775937247975,53.7%,0.574755187449595,0.5373775937247975,0.4978941161605526,0.5260663507109005,3.948347756424492,7.930095231636146,210.59596104178172,71.73761087362351,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.005966680689830722,0.6,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,QB,NYG,DAL,18,0.6666666666666666,138.64064193080668,12,138.64064193080668,,,,,,,,,,,,,,,105.80641928127896,72.50548597158634,14.644133333333333,4.178128637985618,15.494384375000003,5.448677145774824,0.6985078947368422,1.0474625403007658,0.95,0.6125,0.0951334837778992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9635168732390648,tier_1_starter,0.0,0.5,0.1,True,0.0,138.64064193080668,No significant adjustments,0,False,0.0,turf,35.25,29.75,35.333333333333336,0.0,,False,Jaxson Dart,Jaxson Dart,MEDIUM,0.5,0.13528819968615483,False,False,46.85935806919332,0.3377478827909937,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.46262240627520246,,0.0,False,Monte Carlo fallback (46.3%),[],0.8641461994213302,105.80641928127896,UNDER,0.8641461994213302,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +46.86 LVT (line vs trailing) |   = P(UNDER): 46% | INPUTS: |   Line: 185.5 | Trailing: 138.6 |   Snaps: 96% | PICK: OVER (LVT: +46.9) | Edge: +0.0%,86,VERY HIGH
James Cook,James Cook,Yes,player_anytime_td,Anytime TD,0.5,-105,0.7221263095508402,72.2%,0.8173232993583432,0.7221263095508402,0.5121951219512195,0.5121951219512195,20.99311875996207,40.98656519802118,1.7000373516908385,1.1700908514910429,Model Projection (Calibrated),True,ELITE,90%+,STANDARD,0.1,10.0,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,RB,BUF,NYJ,18,0.5,1.6208232280805597,15,1.6208232280805597,80.38309486225566,69.54121758139031,15.090105675000002,5.977162525535563,1.5666689946882513,0.975705428566088,9.89275641458359,17.143623218292447,0.9099376213155896,1.3396654572612046,1.235338575,1.8187405138355133,0.0741824259815226,,,,,,,,,,0.95,0.6125,-0.0139472411284409,0.7328110884351962,0.6666666666666666,0.0473825055194329,0.6666666666666666,-0.5180205481464735,0.6666666666666666,0.0,0.6666666666666666,2.3333333333333335,3.0,15.333333333333334,3.0,57.333333333333336,3.0,0.0,3.0,0.0,3.0,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,0.0522875816993464,0.5,0.4262295081967213,0.621575993524372,default,0.0,0.3,0.0,True,1.215759935243721,1.6208232280805597,snap_share: +1.2%,0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,James Cook,James Cook,MEDIUM,0.65,2.400074703381677,False,False,-1.1208232280805597,-0.6513296716309136,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7221263095508402,,0.0,False,Monte Carlo fallback (72.2%),[],0.15254166062752955,1.7000373516908385,OVER,0.15254166062752955,OVER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_anytime_td),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -1.12 LVT (line vs trailing) |   = P(UNDER): 72% | INPUTS: |   Line: 0.5 | Trailing: 1.6 |   Snaps: 62% | PICK: YES (LVT: -1.1) | Edge: +0.0%,54,MEDIUM
Josh Allen,Josh Allen,UNDER,player_pass_attempts,Pass Attempts,27.5,-122,0.6040043773630301,60.4%,0.6485776819471859,0.6040043773630301,0.517591059602649,0.5495495495495496,8.641331776038118,16.695287941549857,25.71097528357923,5.793971081239368,Model Projection (Calibrated),True,HIGH,75-90%,MEDIUM,0.030222429436481735,3.0,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,QB,BUF,NYJ,18,0.25,24.47524004630453,15,24.47524004630453,,,,,,,,,,,,,,,124.91702581590145,83.0930709669742,17.072466666666667,4.590891189688071,16.276970450000004,5.623402101535649,0.9169232456140352,1.205739871982713,0.95,0.6125,0.0915121056346964,0.0,1.0,0.0,1.0,0.0,1.0,0.227977123199113,1.0,0.0,4.0,0.0,4.0,21.5,4.0,227.0,4.0,21.0,4.0,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9980425291377096,default,0.0,0.3,0.0,True,4.9804252913771,24.47524004630453,snap_share: +5.0%,0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,Josh Allen,Josh Allen,HIGH,0.6,0.06505544423348252,False,False,3.024759953695469,0.1230816035976142,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.9652136329910985,UNDER,84.26805720739154,True,"V30: UNDER (proj=25.7 vs line=27.5, diff=+41%)",[],0.9652136329910985,25.71097528357923,UNDER,0.6212530847787612,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_pass_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +3.02 LVT (line vs trailing) |   = P(UNDER): 97% | INPUTS: |   Line: 27.5 | Trailing: 24.5 |   Snaps: 100% | PICK: UNDER (LVT: +3.0) | Edge: +84.3%,93,VERY HIGH
Jalen Hurts,Jalen Hurts,UNDER,player_pass_attempts,Pass Attempts,26.5,101,0.6412779620961694,64.1%,0.7018256601373849,0.6412779620961694,0.468983595813963,0.4975124378109453,17.22943662822064,36.737823629667496,29.493944501824025,6.096415779437742,Model Projection (Calibrated),True,HIGH,75-90%,MEDIUM,0.0715269068844803,7.2,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,QB,PHI,WAS,18,0.6,28.37363714997344,15,28.37363714997344,,,,,,,,,,,,,,,126.2981160774922,82.82734277738166,18.735333333333333,4.730484635731194,18.999049125000003,6.067423375426069,1.027130263157895,1.2778885149599972,0.95,0.6125,0.0259151733865628,0.0,1.0,0.0,1.0,0.0,1.0,0.1637198523992298,1.0,0.0,4.0,0.0,4.0,30.0,4.0,217.5,4.0,18.25,4.0,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9151762963682162,default,0.0,0.3,0.0,True,4.15176296368216,28.37363714997344,snap_share: +4.2%,0,False,0.0,turf,30.545454545454547,27.09090909090909,30.545454545454547,0.0,,False,Jalen Hurts,Jalen Hurts,HIGH,0.6,0.11297903780468019,False,False,-1.8736371499734403,-0.06580252252653251,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.886918503134944,UNDER,69.32080514394386,True,"V30: UNDER (proj=29.5 vs line=26.5, diff=+28%)",[],0.886918503134944,29.493944501824025,UNDER,0.31167816745524246,OVER,1.0,True,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_pass_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -1.87 LVT (line vs trailing) |   = P(UNDER): 89% | INPUTS: |   Line: 26.5 | Trailing: 28.4 |   Snaps: 92% | PICK: UNDER (LVT: -1.9) | Edge: +69.3%,88,VERY HIGH
Josh Allen,Josh Allen,Over,player_pass_yds,Passing Yards,195.5,-111,0.569807459431224,57.0%,0.639614918862448,0.569807459431224,0.4978941161605526,0.5260663507109005,7.191334327067139,14.443501326189999,252.3383984320925,81.76739631215415,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.023073434849970695,2.3,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,QB,BUF,NYJ,18,0.5555555555555556,180.04113903033124,15,180.04113903033124,,,,,,,,,,,,,,,124.91702581590145,83.0930709669742,17.072466666666667,4.590891189688071,16.276970450000004,5.623402101535649,0.9169232456140352,1.205739871982713,0.95,0.6125,0.0915121056346964,0.0,1.0,0.0,1.0,0.0,1.0,0.227977123199113,1.0,0.0,4.0,0.0,4.0,21.5,4.0,227.0,4.0,21.0,4.0,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9980425291377096,tier_1_starter,0.0,0.5,0.1,True,0.0,180.04113903033124,No significant adjustments,0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,Josh Allen,Josh Allen,MEDIUM,0.5,0.29073349581632996,False,False,15.458860969668763,0.08581527269607127,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.430192540568776,,0.0,False,Monte Carlo fallback (43.0%),[],0.8021830736646183,124.91702581590145,UNDER,0.8021830736646183,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +15.46 LVT (line vs trailing) |   = P(UNDER): 43% | INPUTS: |   Line: 195.5 | Trailing: 180.0 |   Snaps: 100% | PICK: OVER (LVT: +15.5) | Edge: +0.0%,83,VERY HIGH
Ricky Pearsall,Ricky Pearsall,No,player_anytime_td,Anytime TD,0.5,-175,0.6797831654686985,68.0%,0.7568330935267122,0.6797831654686985,0.36363636363636365,0.36363636363636365,31.61468018323349,86.9403705038921,0.2786125339675492,0.3625673921873092,Model Projection (Calibrated),True,HIGH,75-90%,STANDARD,0.02985092625973023,3.0,Chicago Bears @ San Francisco 49ers,2025-12-29T01:20:00Z,WR,SF,SEA,18,0.5,0.0,8,0.0,,,,,,,34.050039783123665,30.439949683969473,2.775641316403353,2.3620602164096827,3.6778820000000003,3.12986361080195,0.3119266055045871,0.5571589799050976,,,,,,,,,0.3518496711127411,0.3119266055045871,0.0146474030734787,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,0.0585106382978723,,,0.7122192134644227,default,0.0,0.3,0.0,True,2.1221921346442185,0.1,snap_share: +2.1%,0,False,0.0,turf,36.666666666666664,26.5,36.916666666666664,0.0,,False,Ricky Pearsall,Ricky Pearsall,MEDIUM,0.65,0.4427749320649016,False,False,0.5,5.0,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6797831654686985,,0.0,False,Monte Carlo fallback (68.0%),[],0.7292712737087487,0.2786125339675492,UNDER,0.7292712737087487,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_anytime_td),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.50 LVT (line vs trailing) |   = P(UNDER): 68% | INPUTS: |   Line: 0.5 | Trailing: 0.0 |   Snaps: 71% | PICK: NO (LVT: +0.5) | Edge: +0.0%,54,MEDIUM
Brock Purdy,Brock Purdy,Over,player_pass_yds,Passing Yards,254.5,-112,0.5727080043825247,57.3%,0.6454160087650493,0.5727080043825247,0.5,0.5283018867924528,7.270800438252467,14.541600876504933,332.3010822139955,97.33031361178503,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.02353524232273808,2.4,Chicago Bears @ San Francisco 49ers,2025-12-29T01:20:00Z,QB,SF,SEA,18,0.5869565217391305,262.15446811872846,7,262.15446811872846,,,,,,,,,,,,,,,154.20431763568837,97.46999069772414,21.890666666666668,5.142947879270107,21.428145125,6.4500410829871635,1.545649122807018,1.564776732387794,0.95,0.6125,0.0146474030734787,0.0,1.0,0.0,1.0,0.0,1.0,0.0856833652059413,1.0,0.0,4.0,0.0,4.0,16.75,4.0,247.75,4.0,19.75,4.0,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9657352050356868,tier_1_starter,0.0,0.5,0.1,True,0.0,262.15446811872846,No significant adjustments,0,False,0.0,turf,36.666666666666664,26.5,36.916666666666664,0.0,,False,Brock Purdy,Brock Purdy,MEDIUM,0.5,0.30570169828681937,False,False,-7.65446811872846,-0.029187179054135735,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.42729199561747533,,0.0,False,Monte Carlo fallback (42.7%),[],0.8482579013146019,154.20431763568837,UNDER,0.8482579013146019,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -7.65 LVT (line vs trailing) |   = P(UNDER): 43% | INPUTS: |   Line: 254.5 | Trailing: 262.2 |   Snaps: 97% | PICK: OVER (LVT: -7.7) | Edge: +0.0%,84,VERY HIGH
Caleb Williams,Caleb Williams,Over,player_pass_yds,Passing Yards,223.5,-111,0.5782512973872873,57.8%,0.6565025947745746,0.5782512973872873,0.4978941161605526,0.5260663507109005,8.035718122673469,16.1394116978925,299.3091901538619,90.69460785308421,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.02752755937179408,2.8,Chicago Bears @ San Francisco 49ers,2025-12-29T01:20:00Z,QB,CHI,DET,18,0.4927536231884058,227.86928349665857,15,227.86928349665857,,,,,,,,,,,,,,,140.0905975916647,91.24474136555403,19.005433333333333,4.707469647155347,22.267381575,6.535641176655892,0.9929162280701757,1.2509985340607808,0.95,0.6125,0.0551974286969034,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.4229809382429316,0.3333333333333333,0.0,2.0,0.0,2.0,36.5,2.0,295.0,2.0,23.0,2.0,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9999163722377796,tier_1_starter,0.0,0.5,0.1,True,0.0,227.86928349665857,No significant adjustments,0,False,0.0,grass,35.0,28.90909090909091,35.09090909090909,0.0,,False,Caleb Williams,Caleb Williams,MEDIUM,0.5,0.3391910073998295,False,False,-4.369283496658568,-0.019166106194840105,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.4217487026127127,,0.0,False,Monte Carlo fallback (42.2%),[],0.8196752892035579,140.0905975916647,UNDER,0.8196752892035579,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -4.37 LVT (line vs trailing) |   = P(UNDER): 42% | INPUTS: |   Line: 223.5 | Trailing: 227.9 |   Snaps: 100% | PICK: OVER (LVT: -4.4) | Edge: +0.0%,83,VERY HIGH
Kirk Cousins,Kirk Cousins,UNDER,player_pass_attempts,Pass Attempts,33.5,-113,0.6187721915494772,61.9%,0.669674559356396,0.6187721915494772,0.5,0.5305164319248826,11.877219154947715,23.75443830989543,36.27705992844643,6.9282426754588595,Model Projection (Calibrated),True,HIGH,75-90%,MEDIUM,0.04699619200009658,4.7,Los Angeles Rams @ Atlanta Falcons,2025-12-30T01:15:00Z,QB,ATL,NO,18,0.4,34.596989043492755,8,34.596989043492755,,,,,,,,,,,,,,,158.0305428174247,99.5697076639985,21.4677,5.027148632840158,23.665260550000003,6.746181892662611,0.8326131578947371,1.1388675837573623,0.95,0.6125,-0.0196118578533701,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1630916196519796,0.3333333333333333,0.0,2.0,0.0,2.0,0.0,2.0,272.0,2.0,22.0,2.0,0.0,0.0,None (Dome),healthy,active,active,0.0,0.0,True,0.0,False,0.0,1.5,False,EARLY,,,,0.9716167617897018,default,0.0,0.3,0.0,True,4.716167617897016,34.596989043492755,snap_share: +4.7%,0,False,0.0,turf,33.45454545454545,26.363636363636363,33.54545454545455,0.0,,False,Kirk Cousins,Kirk Cousins,HIGH,0.6,0.08289731129690826,False,False,-1.096989043492755,-0.03161626048063354,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.9191979228120774,UNDER,75.4832398095784,True,"V30: UNDER (proj=36.3 vs line=33.5, diff=+29%)",[],0.9191979228120774,36.27705992844643,UNDER,0.3442719851463329,OVER,1.0,True,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_pass_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -1.10 LVT (line vs trailing) |   = P(UNDER): 92% | INPUTS: |   Line: 33.5 | Trailing: 34.6 |   Snaps: 97% | PICK: UNDER (LVT: -1.1) | Edge: +75.5%,94,VERY HIGH
Matthew Stafford,Matthew Stafford,UNDER,player_pass_attempts,Pass Attempts,33.5,-110,0.7832019937518202,78.3%,0.9045742767883146,0.7832019937518202,0.4937655860349127,0.5238095238095238,28.94364077169075,58.618181562868635,41.83114423594563,7.343781780371936,Model Projection (Calibrated),True,ELITE,90%+,MEDIUM,0.1,10.0,Los Angeles Rams @ Atlanta Falcons,2025-12-30T01:15:00Z,QB,LA,ARI,18,0.16666666666666666,39.89218955296512,15,39.89218955296512,,,,,,,,,,,,,,,232.3681941821138,142.8963644037338,26.270266666666668,5.63207681607968,26.393511075000006,7.120219406029564,1.938121929824562,1.748055070324985,0.95,0.6125,0.0669100702209434,0.0,1.0,0.0,1.0,0.0,1.0,-0.3747584495744934,1.0,0.0,4.0,0.0,4.0,5.0,4.0,215.0,4.0,19.0,4.0,0.0,0.0,None (Dome),healthy,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,EARLY,,,,0.9752396194808676,default,0.0,0.3,0.0,True,4.752396194808672,39.89218955296512,snap_share: +4.8%,0,False,0.0,grass,35.09090909090909,24.545454545454547,35.36363636363637,0.0,,False,Matthew Stafford,Matthew Stafford,HIGH,0.6,0.2486908727147949,False,False,-6.392189552965121,-0.15983594857939423,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8423517655693901,UNDER,60.81260979051992,True,"V30: UNDER (proj=41.8 vs line=33.5, diff=+21%)",[],0.8423517655693901,41.83114423594563,UNDER,0.12830317494836602,OVER,1.0,True,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_pass_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -6.39 LVT (line vs trailing) |   = P(UNDER): 84% | INPUTS: |   Line: 33.5 | Trailing: 39.9 |   Snaps: 98% | PICK: UNDER (LVT: -6.4) | Edge: +60.8%,90,VERY HIGH
